Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Woocalla Dolomite Member|20468|||||Yes|Member, phase|Formal|Unknown or process pending|Fully described|Tapley Hill Formation|17814|||Neoproterozoic||||Neoproterozoic|||||||No|44538|||||||||||N|
Woodendinna Dolomite|20498|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Hawker Group|8159|||Early Cambrian||||Early Cambrian|539.1||||400|SA|Yes|35255||Haslett P.G.|18/APR/75|Gatehouse, C.G.|26/MAR/76||Well-bedded, mudcracked, stromatolitic and oolitic, silty dolomitic mudstone, with abundant quartz-sand interbeds.|sedimentary carbonate|quartz-rich arenite to rudite||N|
Woodgate Gravel|27954|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Late Pleistocene||||Late Pleistocene|||||3|SA|Yes|40925||C.G.Gatehouse|08/JUN/83|Gatehouse, C.G.|09/JUN/83||Light to medium red-brown, consolidated polymict gravel (or pebbly sand) with clasts that include reworked chalcedony from Mt Willoughby Limestone; small to medium scale, low-angle, planar cross-bedding; minor carbonate veining in base of unit.||||N|
Woodnamoka Phyllite|20524|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Neoproterozoic||||Neoproterozoic|||||1200|SA|No|34535|30177|||||In the Emeroo Subgroup. Originally in the Callana beds (Burra Group).|Silty phyllite, minor sandstone and sedimentary breccias at base||||N|
Wookata Shale Member|76224|||||Yes|Member, phase|Reserved|Reserved|Reserved|Moorowie Formation|12300|||Early Cambrian||||Early Cambrian|||||||No|||Mount, T. (NSW Office of Water)|28/NOV/11|||After description in 1970 BSc (Hons). Mount Chambers Gorge region. Publication planned as part of Geological Monument nomination. Purple (north) and green (south) shales with thin limestone interbeds near base. Trilobite fauna.|||||N|
Woolcalla Dolomite Member|20550|||||Yes|Member, phase|Formal|Other new published name|Described|Tapley Hill Formation|17814|||Neoproterozoic||||Neoproterozoic|||||||No|32421|||||||Barite deposit||||N|
Wooldridge Limestone Member|20551|Wooldridge Limestone|20553|||Yes|Member, phase|Formal|Unknown or process pending|Fully described|Oodnadatta Formation|14592|||Albian||||Albian|||||||No|34611|||||||Limestone||||N|
Woolpoorinna Breccia Member|20577|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|38022|||||||||||N|
Woolpunda Marl Member|31510|||||Yes|Member, phase|Formal|Resvd name published|Defined|Finniss Formation|31518|||Miocene||||Longfordian|||||7||No|23226|23226|Lukasik J., Queen's University, Canada|22/AUG/97|||Originally introduced as a new member with the stratigraphic revision of the Murray Group up to Murray Supergroup by Lukasic and James (1998), but retained when Murray Group was reinstated.|||||N|
Woolshed Flat Shale|27940|||||Yes|Formation, beds|Formal|Other new published name|Described|Bungarider Subgroup|23441|||Neoproterozoic||||Neoproterozoic|||||||No|44690||||||Formerly a part of the Mundallio Subgroup but has been redefined to be incorporated into the Bungarider Subgroup see ref 00/30621 for details of change.|Shale, black; dolomitic siltstone; dolomite; grey laminated siltstone.|sedimentary siliciclastic|sedimentary carbonate||N|
Wooltana Volcanics|20586|Wooltana volcanics|20589|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Arkaroola Subgroup|600|||Cryogenian|827|6|inferred, geological correlation|Cryogenian|830|50|||2400||No|43383||||||Within the Callanna Group. Previously wrongly shown as also occurring in NSW [May-2011].|Altered basalts, minor rhyolite and andesite, quartzites, tuffs, calc-silicate metasediments.|meta-igneous mafic volcanic|metasedimentary||N|
Woomera Shale Member|27941|||||Yes|Member, phase|Formal|Variation of published name|Described|Tent Hill Formation|17959|||Neoproterozoic||||Neoproterozoic|||||||No|44689||||||See also Woomera Shale. Synonym for Tregolana Shale Member.|Laminated red, brown and green shales. Partly micaceous.||||N|
Woorinen Formation|20618|||||Yes|Formation, beds|Formal|Other new published name|Redefined|||||Holocene||||Middle Pleistocene|||||10.6|SA|No|34180|42966|||||Defined (Lawrence, 1966a; Firman, 1973). Deposition was initiated between 0.7Ma-0.4Ma based on cessation of Lake Bungunnia. Preceded by "The Featureless Sandplain" and now overlies this.|Unconsolidated red-brown medium to fine silty sand, red calcareous silty clay, sandy clay, clay pellet aggregates; forms extensive dune fields with subdued crests and flakes separated by swales and sand plains|regolith|||N|
Wortupa Quartzite|27258|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Emeroo Subgroup|25895|||Neoproterozoic||||Neoproterozoic|||||305|SA|No|34535|30177||||||Quartzite, arkosic grit, conglomerates.||||N|
Worumba Dolomite Beds|24585|||||Yes|Formation, beds|Informal|Resvd name published|Defined|Curdimurka Subgroup|24236|||Neoproterozoic||||Neoproterozoic||||||SA|Yes|37854||W.V.Preiss|10/JUL/79|Gatehouse, C.G.|05/FEB/81|Should be Worumba Dolomite beds.|Upper and lower members of pale grey to buff, laminated dolomite separated by siltstone.||||N|
Wright Hill Formation|20650|Wright Hill beds|27019|||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Neoproterozoic||||Neoproterozoic|||||||No|34535||||||Current usage in WA. See also Wright Hill Beds.|Siltstone, sandstone, quartzite; minor black oolitic chert.|sedimentary siliciclastic|||N|
Wundowie Limestone Member|20668|Wundowie Limestone|20669|||Yes|Member, phase|Formal|Other new published name|Defined|Enorama Shale|27399|||Cryogenian||||Cryogenian||||||SA|No|23394|30177|||||Originally defined as part of Angepena Formation, then Etina Formation, now reassigned to Enorama Shale.|Consists of three basin-wide stromatolite horizons.|sedimentary carbonate|||N|
Wunghnu Group|20670|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Pleistocene||||Late Miocene||||||VIC|No|29898|42966|||||Now includes the Parilla Sand (DPMAR06).|Regolith.|regolith|||N|
Wyandra Sandstone Member|20695|||||Yes|Member, phase|Formal|Resvd name published|Defined|Cadna-owie Formation|3284|||Barremian||||Barremian||||3|18|QLD|Yes|33075|33075|Exon N.F., Senior B.R.|03/OCT/06||01/MAY/74|Check States. Definitely in Qld and NSW.|Locally ferruginous, coarse, calcareous, quartzose sandstone, pebbly sandstone and conglomerate.|quartz-rich arenite to rudite|||N|
Wynbring Granite|74643|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned||||||||||||||||No|40644||||||See also the informal Wynbring "granite".  Age: ca. 1701+/-61Ma.|Granitic gneiss.||||Y|
Wywyana Formation|20730|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Arkaroola Subgroup|600|||Neoproterozoic||||Cryogenian|||||460|SA|No|34176|30177|||||Age: Willouran|Dolomitic and actinolitic marbles.||||N|
Yabmana Iron Formation|75850|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Szpunar, M. (PIRSA)|08/MAR/11|||New name for all units mapped as Lower Middleback Jaspelite (west of the Kalinjala Shear Zone). To be included in Darke Peak Group. Geol. Prov: Gawler Craton. Expected Publication: Szpunar, M. et al. 2011. Isotopic and geochemical constraints on the Paleoproterozoic Hutchison Group, southern Australia: Implications for Paleoproterozoic continental reconstructions. Precambrian Research.|||||N|
Yadlamalka Formation|24591|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neoproterozoic||||Neoproterozoic|||||3000|SA|Yes|38926|38926|R.K.Uppill|21/FEB/78|Gatehouse, C.G.|01/JUN/78||Dark grey laminated dolomicrites with occasional desiccation cracks and black nodular chert; dark grey domal and columnar stromatolitic dolomite with black nodular chert; intraformational magnesite conglomerates; and grey dolomitic sandstones.||||N|
Yadnarie Schist|24130|||||Yes|Formation, beds|Formal|Other new published name|Defined|Middleback Subgroup|11821|||Paleoproterozoic||||Paleoproterozoic|||||1000|SA|No|37811|37811|A.J.Parker|08/NOV/79|||Part of the Hutchison Group.|||||N|
Yagdlin Phyllite|20745|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Mesoproterozoic||||Mesoproterozoic||||||SA|No|23394|30177||||||Sandy and silty phyllite.||||N|
Yallunda Ferricrete|20776|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Early Pleistocene||||Early Pleistocene|||||||No|34180|||||||||||N|
Yaltipena Formation|34345|Yaltipena Member|23281|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Upalinna Subgroup|31400|||Neoproterozoic||||Neoproterozoic|||||||No|22510||||||Age: Marinoan|Limestone with sandy beds, calcareous siltstone.|sedimentary carbonate|sedimentary siliciclastic||N|
Yamba Formation|20787|||||Yes|Formation, beds|Formal|Other new published name|Redefined|||||Holocene||||Late Pleistocene||||||SA|No|44660|42966|||||Defined by Firman (1966, 1973).|Friable pale grey gypsite, gypsiferous clay, grey pelletal gypsum-quartz aggregates, black sulphide-rich mud, ephemeral salt crusts of gypsum, halite, bischofite, thenardite, mirabilite|regolith|||N|
Yancowinna Subgroup|20809|Yancowinna Beds|20807|||Yes|Subgroup|Formal|Variation of published name|Described|Torrowangee Group|18460|||Cryogenian||||Cryogenian|700||||200||No|36733||||||South Australia equivalent is Yudnamutana Subgroup.|Diamictite, siltstone, sandstone, minor carbonate|sedimentary siliciclastic|||N|
Yandoolka Rhyolite|20817|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Hiltaba Suite|26613|Mesoproterozoic||||Mesoproterozoic||||||SA|Yes|29838|30984|Blissett A.H.|24/JUL/73|||1973 Defn card held [CEB Jul 2002]. Unit not used in Bulletin 53 (1993), so name probably abandoned. Originally included in the Gawler Range Volcanics, but now included as unnamed volcanics of the somewhat younger Hiltaba Suite.|Highly porphyritic rhyolite or porphyritic microgranite with many phenocrysts of potash feldspar and quartz up to 5 mm long, in a reddish brown finely granular matrix|igneous felsic volcanic|||N|
Yandruwantha Sand|24136|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|||||Pleistocene||||Pleistocene|||||||No|42543||Callen R.|14/JUN/91|||Brief desc provided. Kept with defn cards. Fully described in 92/27469.  Location of type section advised in ref 00/30891.|Medium to very coarse, loose brown sand with rough, subangular grains; varying proportion of white clayey fine sandstone grains and yellow to red coated grains; contains reworked Mesozoic and Tertiary sand with aeolian input.|sedimentary siliciclastic|||N|
Yankaninna Formation|20825|||||Yes|Formation, beds|Formal|Other new published name|Defined|Upalinna Subgroup|31400|||Neoproterozoic||||Neoproterozoic|||||||No|9862||||||Age: Marinoan. Originally defined by this name (Thomson et al, 1964) but was redefined as an upper member of the Tapley Hill Formation (Coats and Blissett, 1971). Now reverts to original status (see Revision of lithostratigraphic...Umberatana Group, Preiss).|A basinal megabreccia is overlain by shale then limestones, topped by siltstone and fine sandstones with Bouma sequences.  White fine dolomite marble with talc.|sedimentary siliciclastic|sedimentary carbonate||N|
Yantea Rhyodacite|26241|||||Yes|Formation, beds|Formal|Other new published name|Defined|Glyde Hill Volcanic Complex|7458|||Mesoproterozoic||||Mesoproterozoic|||||150|SA|Yes|30984|30984|Giles C.W.|03/OCT/06|Gatehouse, C.G.|22/FEB/77|Of Gawler Range Volcanics. Defined as Proterozoic. Defn card held [CEB Jul 2002]|Reddish-brown porphyritic rhyodacite grading to dacite locally; phenocrysts of pink K-feldspar  and some cream-coloured plagioclase up to about 10mm long|igneous felsic volcanic|||N|
Yapinga Ferricrete|29217|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Pleistocene||||Pleistocene|||||||No|40912||M.C.Benbow|02/SEP/81||||||||N|
Yardea Dacite|20845|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Gawler Range Volcanics|7059|||Calymmian|1529|35||Calymmian|1592|3|isotopic, U/Pb||250|SA|Yes|29838|30984|Blissett A.H.|24/JUL/73|||Age: 1592+/-3Ma. Defn card held [CEB Jul 2002]. Of the Upper Gawler Range Volcanics.|Dacite, porphyritic, phenocrysts of plagioclase, hornblende; rhyodacite in places|igneous felsic volcanic|||N|
Yardinna Claystone|20849|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Middle Miocene||||Early Miocene|||||||No|44658|||||||Claystone, dolomitic, pale green and brown|argillaceous detrital sediment|||N|
Yarle Sandstone|26243|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Middle Miocene||||Early Miocene|||||10|SA|No|42086|42265|||||See also Plumridge Formation ( WA equivalent?).|Terriginous clastic unit. Silicified and ferruginous sandstone.||||N|
Yarloo Shale|20856|Yarloo shale|20857|||Yes|Formation, beds|Formal|Variation of published name|Described|Wilpena Group|20148|||Ediacaran|588|35|isotopic, Rb/Sr|Ediacaran|593|32|isotopic, Rb/Sr||||No|44689||||||Correlated with Bunyeroo Formation. Age: 588+/-35Ma.	|Purple Shales.|argillaceous detrital sediment|||N|
Yarrawurta Shale|20893|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Early Cambrian||||Early Cambrian|||||90||No|30051|||||||Silty limestone or dolomitic limestone, fine grained, red, yellow or brown, massive, lensoid; siltstone and fine grained sandstone, red brown, blue-grey and green-grey, ripples, cross bedding, mud cracks, load casts|sedimentary carbonate|sedimentary siliciclastic||N|
Yednalue Quartzite|27033|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Emeroo Subgroup|25895|||Neoproterozoic||||Neoproterozoic|||||||No|34535|||||||White, medium to coarse grained feldspathic quartzite; siliceous siltstone.||||N|
Yerelina Subgroup|20962|||||Yes|Subgroup|Formal|Variation of published name|Redefined|Umberatana Group|18806|||Ediacaran|590|||Cryogenian|||||1500||No|30621|22510|||||Age: Marinoan. Redefined to include the entire Marinoan glacial succession, including Elatina Formation and Whyalla Sandstone as well as previously defined constituents. New South Wales equivalent is Teamsters Creek Subgroup.|Glaciomarine diamictite, sandstone and siltstone, aeolian sandstone|feldspar- or lithic-rich arenite to rudite|sedimentary siliciclastic||N|
Yerila Granite|20964|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Moolawatana Suite|24617|Calymmian|1551|38|isotopic, U/Pb|Calymmian|1558|10|isotopic, U/Pb|||SA|No|34537|30177|||||Curnamona Province. Mount Babbage & Mount Painter Inliers.|Granite, mylonitic, gneissic, foliated|igneous felsic intrusive|||Y|
Yorke Group|70107|||||Yes|Group, Suite|Reserved|Reserved|Reserved|Moralana Supergroup|26314|||Middle Cambrian||||Early Cambrian|||||||No|||Zang, W-L.|03/FEB/06|Cowley, W.|03/FEB/06|To include Yuruga Formation, Coobowie Limestone, Moonan Formation, Stansbury Limestone, Corrodgery Formation, Ramsay Limestone and Minlaton Formation (upper part).|Limestone, sandstone, siltstone, conglomerate||||N|
Younger Granite Suite|36882|||||Yes|Group, Suite|Informal|Variation of published name|Briefly described|||||Proterozoic||||Proterozoic|||||||No|23394|||||||||||Y|
Younger Lincoln Supersuite|30608|||||Yes|Supergroup|Informal|STRATLEX Entry|Briefly described|||||Paleoproterozoic|1700|||Paleoproterozoic|1757||||||No|50605||||||Informal name. Should not be formalised. Too many existing uses of 'Lincoln' in SA already.|||||Y|
Younghusband Conglomerate|24601|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Arkaroola Subgroup|600|||Neoproterozoic||||Neoproterozoic|||||27|SA|Yes|36733|36733|Coats R.P., G.J.Ambrose, R.B.Flint|21/JUL/77|Gatehouse, C.G.|30/NOV/79|Defn card held [CEB Jul 2002]|Basal quartzitic breccia, red-brown shale and sandstone at the top.|sedimentary siliciclastic|||N|
Yudnamutana Subgroup|21049|||||Yes|Subgroup|Formal|Variation of published name|Redefined|Umberatana Group|18806|||Cryogenian||||Cryogenian|700||||||No|45041|22510|||||Age: Sturtian. Redefined name, returns to the original concept of the unit.|Diamictite; siltstone; pebbly dolomite; orthoquartzite; glaciomarine|sedimentary siliciclastic|sedimentary carbonate||N|
Yudnapinna beds|21055|Yudnapinna Beds|21054|||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned|||||Neoproterozoic||||Neoproterozoic|||||||No|38581|||||||||||N|
Yumba Formation|68131|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|60707||||||On Flinders Island.|||||N|
Yundi Sandy Loam|21068|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|38290|||||||||||N|
Yunta Well Leucogranite|24146|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Moody Suite|27839|Statherian|1700|||Statherian|1750|||||SA|No|41667|22834|Coin D.A.|06/JAN/75|||NLR Jan 81. BD 89/26588. Connection missed.|Variably foliated, medium to coarse-grained grey muscovite-tourmaline-bearing granite and pegmatite. Minor garnet.|igneous felsic intrusive|||Y|S-type
Yuruga Formation|21070|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Middle Cambrian||||Middle Cambrian|||||548||No|35255||||||To be included in reserved Yorke Group (DP FEB 06).|Sandstone, dark brown, micaceous and feldspathic; sandstone, red, pink, brown, crossbedded, feldspathic; arkose|sedimentary siliciclastic|||N|
acid volcanic rocks 73013|73013|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cambrian||||Cambrian|||||||No|||||||Lithology referring to an unnamed unit to be used for the Australian 1:1 million geological map, National Maps Project.|Acid volcanic rocks|igneous felsic volcanic|||N|
adamellite 36023|36023|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic||||Mesoproterozoic|1124||isotopic, K/Ar||||No|40911||||||Used in Proterozoic Granites GIS.|Porphyritic biotite adamellite, porphyritic hornblende-biotite adamellite and granite, porphyritic leucogranite and microgranite, and minor biotite granodiorite; pegmatite.||||Y|
adamellite 36044|36044|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Proterozoic||||Proterozoic|||||||No|44535||||||Unnamed unit published in 1959 and used in Proterozoic Granites GIS.|Biotite and hornblende adamellites.||||Y|
allanite bearing granite 73056|73056|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||Pitjantjatjara Supersuite|39078|Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Granite with accessory allanite|igneous felsic intrusive|||Y|
alluvium 38485|38485|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Holocene||||Holocene|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project. Map Symbol: Qa.  May have been previously mapped as Qy (Qyt); some Qcc and Czca.|Channel and flood plain alluvium; gravel, sand, silt, clay; may be locally calcreted|regolith|||N|
altered gneissic granulite 73060|73060|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Birksgate Complex|29906|||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Altered granulite and gneissic granulite (structurally above Woodroffe Thrust).|high grade metamorphic rock|||N|
amphibolite - Olary Domain 74181|74181|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Possibly Lady Louise Suite.|Feldspar-hornblende amphibolite.  Possibly Lady Louise Suite.|meta-igneous mafic|||N|
amphibolite, dolerite 77898|77898|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic|||isotopic, Ar/Ar|Paleoproterozoic|||isotopic, Ar/Ar||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Amphibolite sills, southern Eyre Peninsula, Gawler Element (various locations: Port Neill, Lipson Cove, Cape Tournefort, Drummond Point, Cleve; 10 amphibolite samples). Foster & Ehlers (1998). Min age: 1700¿700 (cooling age) Ar-Ar (hornblende).
|Amphibolite, dolerite|meta-igneous mafic intrusive|||Y|
anorthosite intrusives 73032|73032|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Anorthosite to gabbroic anorthosite, dark green to grey, coarse grained, weak layering but no foliation|igneous mafic intrusive|||Y|
banded iron formation 73068|73068|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Archean||||Archean|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Banded iron formation|sedimentary non-carbonate chemical or biochemical|||N|
basalt - Callanna Group breccias 74180|74180|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Callanna Group|3338|||Cryogenian||||Cryogenian|||||||No|||||||Informal unnamed unit for Australian 1:1million geology dataset - National geological maps project|Basalt in diapiric breccia.|igneous mafic volcanic|||N|
basalt 77907|77907|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Proterozoic|||inferred|Proterozoic|||inferred||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Basalt, syenite-trachyte (?highly altered mafic volcanic rock) may be equivalent. Drexel et al. (1993). No absolute age of mafic-ultramafic rocks. Province: Coompana. 

|Basalt, syenite-trachyte (?highly altered mafic volcanic rock) may be equivalent|meta-igneous mafic volcanic|igneous intermediate volcanic||N|
basalt 77911|77911|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||inferred, lithostratigraphic correlation||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Basalt (at least 7 horizons). Age: 1599 +/-40 MaU/Pb (zircon) from magmatic crystallisation age of associated felsic volcanics in DDH DME Mudguard 1. Drexel et al. (1993). Cowley, W.M. (Compiler), 2006. Solid geology of South Australia. Department of Primary Industries and Resources, South Australia. Mineral Exploration Data Package, 15 (version 1.1.). Curnamona Province.|Basalt|igneous mafic volcanic|||N|
basalt, dolerite 77905|77905|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Middle Cambrian|514||inferred|Early Cambrian|522||inferred, underlying unit||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Post-Delamerian basalt and dolerite sills and dykes. Cowley, W. M., 2006 1:2M Solid Geology of South Australia, Department of Primary Industries and Resources South Australia. Age inferred, age constrained between underlying Heatherdale Shale and magmatism. Haines, P.W. , Turner, S.P. , Foden, J.D. , Jago, J.B. 2009 Isotopic and geochemical characterisation of the Cambrian Kanmantoo Group, South Australia: implications for stratigraphy and provenance Australian Journal of Earth Sciences 56(8) p1095-1110. Kalkarindji Event. Lachlan West Province.

|Basalt, dolerite|igneous mafic intrusive|||Y|
biotite and hornblende monzogranite 73052|73052|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||Pitjantjatjara Supersuite|39078|Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Biotite and hornblende monzogranite|igneous felsic intrusive|||Y|
breccia diapiric 73027|73027|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic||||Neoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Breccia, diapiric, carbonate-cemented|fault / shear rock|||Y|
calcrete 38497|38497|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|||||||Unnamed unit for the Australian 1:1 million scale surface geology map for National Maps Project.  Map symbol: Czk.|Calcrete, travertine; calcareous cementing of bedrock and transported materials; pisolitic to nodular or massive; as low mounds, in playa lakes, valley calcrete, or in subsurface; may contain intercalated chalcedony; locally dissected and karstified|regolith|||N|
charnockite 36024|36024|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Proterozoic||||Proterozoic|||||||No|23400||||||Unnamed unit used by Proterozoic Granites GIS. Unit is a subdivision of Hypersthene adamellites on Woodroffe 1967 1:250K map legend.|||||Y|
coastal dunes 38488|38488|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Quaternary||||Quaternary|||||||No|||||||Unnamed unit used on Australian 1:1M scale surface geology map.  Map symbol: Qdc.|Coastal sand dunes, beach sand, barrier beaches, foredune, beach ridges; calcareous and siliceous, locally shelly and/or cemented (beach rock); locally reworked|regolith|||N|
colluvium 38491|38491|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Quaternary||||Quaternary|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Qrc. May have been previously mapped as Qc, Czc, Qrg; some Czr and Czca.|Colluvium and/or residual deposits, sheetwash, talus, scree; boulder, gravel, sand; may include minor alluvial or sand plain deposits, local calcrete and reworked laterite|regolith|||N|
conglomerate 38504|38504|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Tsc (updated to Czcc)|Conglomerate, sandstone, lesser fine grained sedimentary rocks; locally ferruginised or silicified; includes impact crater-fill conglomerate, breccia and brecciated sandstone|sedimentary siliciclastic|||N|
deformed igneous and metamorphic rocks 73490|73490|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesoproterozoic||||Paleoproterozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for the South Australia 1:1 million geological map, National Maps Project.|Deformed gabbro to granite (including Tunkillla Suite) and metamorphic rocks of the 1690-1540Ma Kararan Orogeny and earlier transitional Kimban-Kararan events ~1730Ma.|meta-igneous|||Y|
diorite 73015|73015|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cambrian||||Cambrian|||||||No|||||||Lithology referring to an unnamed unit to be used for South Australia 1:1 million geological map, National Maps Project.|Diorite|igneous intermediate intrusive|||Y|
dolerite 40535|40535|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Proterozoic||||Proterozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for  1:1 million geological map, National Maps Project.|Dolerite|igneous mafic intrusive|||Y|
dolerite 74215|74215|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic||||Neoproterozoic|||||||No|||Whitaker, A. (GA)|22/APR/08|||Unnamed Neoproterozoic dolerite dykes|Unnamed mafic dykes; medium to coarse grained ophitic to subophitic dolerite and metadolerite, tholeiitic dolerite|igneous mafic intrusive|||Y|
dolerite 74216|74216|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Ordovician||||Cambrian|||||||No|||Whitaker, A. (GA)|22/APR/08|||To be superseded by Stratno 73012 in 2010 edition of 1:1M geology of Australia dataset.|Dolerite dykes|igneous mafic intrusive|||Y|
dolerite 77894|77894|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic|||isotopic, Ar/Ar|Paleoproterozoic|||inferred, intrusive relationship||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. South Lake dolerite dyke, near South Lake (location: Lat 30.865445, Long 134.99705). Dolerite intrudes ~2450 Ma Glenloth granite. Drexel & Priess (1995). Min age: 1701+/-9 (total fusion; cooling age) Ar-Ar (hornblende) Fraser & Lyons (2006). Central Gawler Province.
|dolerite|igneous mafic intrusive|||Y|
dolerite 77895|77895|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic|||inferred|Paleoproterozoic|||inferred||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named dolerite, Olympic Dam Cu-U-Au mine site (DDH RD 160, 684.6-900.0 m; MGA location: 681735 E, 6630758 N). Intrusion or dyke. Jagodzinski (2005). Max age: 1725 (xenocrystal) U-Pb (zircon). East Gawler Province.
|Dolerite|igneous mafic intrusive|||Y|
