Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Wahroonga Breccia|74884|Wahroonga Formation|69395|||Yes|Formation, beds|Formal|Variation of reserved name|Briefly described|||||Cambrian||||Cambrian|||||||No|64606||||||Reserved as Wahroonga Formation (VandenBerg, F., 2005).|Sandstone, breccia: green-grey; massive to well bedded; medium to very thick bedded; phosphatic; abundant lithic clasts; contains brachiopod and phyllocarid fossils. Deep-marine mass flow deposits.||||N|
Wakefield Granite|30516|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Early Devonian||||Late Silurian|||||||No|22878||Simpson C.|27/SEP/96|||Craigie 1:100 000 sheet area. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G520|Highly magnetic, pink, coarse grained biotite granite; massive, slightly porphyritic in K-feldspar; numerous microgranite and mafic dykes|igneous felsic intrusive|||Y|
Walhalla Group|19233|Walhalla Series|19235|||Yes|Group, Suite|Formal|Variation of published name|Defined|Murrindindi Supergroup|35522|||Emsian||||Lochkovian||||||VIC|No|43461|33601|||||Deformed in ?Late Devonian [Ar/Ar deformation age (cleavage in slate) 372+/-2 Ma? But older ages obtained for cover successions eg Marysville Igneous Complex 373+/-4 Ma (Richards and Singleton, 1981).|Undifferentiated marine turbiditic sandstone, siltstone, mudstone, conglomerate.|sedimentary siliciclastic|||N|
Walkerville Member|37609|Walkerville beds|19244|||Yes|Member, phase|Formal|Variation of published name|Briefly described|Waratah Limestone|19435|||Devonian||||Devonian|||||||No|23309|||||||||||N|
Wallaby Granite|30568|Wallaby Creek Granite|69232|||Yes|Formation, beds|Formal|Resvd name published|Fully described|||||Wenlock||||Wenlock|||||||No|23309||VandenBerg, A.H.M.|23/OCT/96|||BENAMBRA 1:100 000 sheet area. Includes Larson Hill Granite. Also forms dykes. Intruded by the Banimboola Quartz Monzodiorite. See also Wallaby Creek Granite and Wallaby granite. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G107|S-type biotite granite; mostly weathered granite with some small corestones of grey to dark grey fresh granite; nonmagnetic with moderately magnetic dykes in southeast;|igneous felsic intrusive|||Y|
Wallace Basalt|19255|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|30370|||||||Basalt|igneous mafic volcanic|||N|
Wallagaraugh Suite|25586|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Kameruka Supersuite|9187|Early Devonian||||Late Silurian|||||||No|42827|||||||Granite, Granodiorite|igneous felsic intrusive|||Y|
Wallis Member|74748|||||Yes|Member, phase|Formal|Variation of published name|Briefly described|Norton Gully Sandstone|14304|||Eifelian||||Emsian|||||||No|61185||||||Considered by some workers to be equivalent  to McIvor Sandstone.|||||N|
Walwa Granite|19340|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Silurian||||Silurian|||||||No|33779||||||Name stated to be obsolete (Vandenberg et al (2000). This granite, along with Forest Creek and Mount Alfred Granite included in Corryong Granite on GSV's 1997 Tallangatta 1:250k, and 2001 Shelley and Jingellic 1:50 k sheet, but appears to have been subsequently recognised again (used on GA 1:1million surface geology datasets).|Granite|igneous felsic intrusive|||Y|
Wandella Sandstone Member|19366|||||Yes|Member, phase|Formal|Variation of published name|Defined|Parilla Sands|14876|||Late Pliocene||||Early Pliocene||||||VIC|No|39329|42966|||||of Loxton-Parilla Sands. Only differentiated in VIC.|Sandstone|sedimentary siliciclastic|||N|
Wando Tonalite|29549|Wando River Tonalite|37789|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Cambrian||||Late Cambrian|493|8|||||No|42971|50154|||||Previously referred to as "Wando Granodiorite gneiss" (Wells 1956), "Wando Granodiorite" and "Wando Tonalite gneiss". Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G421|Grey biotite-hornblende tonalite: foliated, fine to medium grained, equigranular; accessory magnetite, epidote, sphene and allanite; enclaves are hornblende-biotite microgranitoid types; magnetic.|igneous felsic intrusive|||Y|I-type
Wangarabell Granodiorite|19390|Wangarabell Granite|26982|||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Cobargo Supersuite|4250|Early Devonian||||Late Silurian|||||||No|41850||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G6|Strongly magnetic, grey, medium grained, massive to foliated, hornblende-biotite granodiorite containing thin mylonite zones; slightly porphyritic in abundant plagioclase|igneous felsic intrusive|||Y|
Wangarabell Suite|31571|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Early Devonian||||Late Silurian|||||||No|42726|||||||Granites|igneous felsic intrusive|||Y|
Wangerrip Group|19406|Wangerrip Formation|19404|||Yes|Group, Suite|Formal|Variation of published name|Redefined|||||Lutetian|45|||Maastrichtian|65||||200|VIC|No|48581|31036|||||Gambier Basin. See also Lexicon. SJ54-12.|Shallow marine to continental deposits; contains phosphate materials. Thin oolitic deposits and a range of mudstones and sandstones.|sedimentary siliciclastic|sedimentary carbonate||N|
Wangerrip Supersequence|73298|||||Yes|Supergroup|Sequence stratigraphy|Sequence strat published|Defined|||||Proteacidites asperopolus|||biozone|Upper Forcipites longus|||biozone||||No|63134|63134|Ryan, D.J.|15/MAY/07|||The Wangerrip Supersequence comprises a thin LST-TST mudstone succession and a progradational-aggradational HST succession of siliciclastic deltaic sediments.||sedimentary siliciclastic||passive margin|N|
Wangoom Sand|35834|Wangoom Sand Member|35554|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Nirranda Group|14185|||Early Oligocene||||Eocene|||||||No|24601|||||||Sand||||N|
Wannaeue Formation|19417|Wannaeue formation|19418|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Pleistocene||||Early Pliocene|||||80|VIC|Yes|35290||Holdgate G.R.|22/MAY/07||01/MAY/77|See also the misspelt Wannacue Formation.|Marine calcarenites and clays in the Melbourne area.|sedimentary carbonate|||N|
Wannon Sandstone Member|30437|||||Yes|Member, phase|Formal|Resvd name published|Described|Silverband Formation|16896|||Silurian||||Ordovician|||||30||No|44929||Cayley R., Taylor D.|28/AUG/96|||To be used on Grampians special map. Often used interchangeably with Wannon Sandstone. Part of the Grampians Group.|Sandstone: pale, fine to medium grained, quartzo-micaceous; planar and cross laminated, thin to thickly bedded; minor thin interbeds of micaceous mudstone.|sedimentary siliciclastic|||N|
Wapentake Formation|19428|Wapentake Beds|19427|||Yes|Formation, beds|Formal|Variation of published name|Defined|Dargile Group|34121|||Ludlow||||Llandovery|||||1750||No|43871|64612|||||Fully described. Also known as 'Springfield Sandstone'. Superseded by Wapentake Sandstone in 1997, but Formation reinstated ~1998.|Distal continental shelf deposit: Coarsening upward sequence of turbiditic sandstone and siltstone; thinly to thickly bedded, minor large channels, ripple drift and swaley cross-laminations, minor burrows (60592).|sedimentary siliciclastic|||N|
Waranga Formation|30544|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Murrindindi Supergroup|35522|||Emsian||||Pridoli|||||750||No|61185|61185|Edwards J.|11/OCT/96|||Nagambie 1:100 000 sheet area. Hosts auriferous reefs of the Rushworth goldfield.|Marine deposits: turbidite sandstone beds interbedded with bioturbated siltstones; some conglomerate. In an upward-fining succession of units.|sedimentary siliciclastic|||N|
Waratah Bay Ultramafics|31134|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|43489|||||||Ultramafics|igneous|||N|
Waratah Flat Granite|19434|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Early Devonian||||Late Silurian|||||||No|42627||||||GSV Code: G61. Age and lithology updated from GSV data (HG, Dec 2005).|I-type, hornblende granite|igneous felsic intrusive|||Y|
Waratah Limestone|19435|Waratah limestone|19438|||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Murrindindi Supergroup|35522|||Pragian||||Pragian|||||200||No|43461|||||||Limestone|sedimentary carbonate|||N|
Warbisco Shale|19441|Warbisco Formation|36876|||Yes|Formation, beds|Formal|Resvd name published|Defined|Bendoc Group|1474|||Bolindian||||Gisbornian|||||500|NSW|No|40126|42647|VandenBerg, A.H.M.|23/MAR/80|||MURRINDAL area. Geological Survey of Victoria map code: Obw. In the Girilambone-Wagga Terrane. Represented by Currawalla Shale in NSW.|Black, laminated to medium-bedded pyritic carbonaceous shale, commonly strongly foliated and folded; minor quartzose sandstone.|argillaceous detrital sediment|||N|
Warburton Granodiorite|25597|Warburton granodiorite|19448|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Warburton Suite|31662|Late Devonian||||Late Devonian|||||||No|35277||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G235. See also Warburton granodiorite, age: 369+/-13 Ma (Richards and Singleton, 1981).|Fine grained S-type granodiorite|igneous felsic intrusive|||Y|I-type
Warburton Suite|31662|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Devonian||||Middle Devonian|||||||No|42726||||||Of the Strathbogie Province.|Granites|igneous felsic intrusive|||Y|
Warby Springs Granite|25598|Warby Range Granite|26984|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Devonian|368|15||Middle Devonian|375|6|||||No|42154||||||Of the Warby Range Batholith. GSV Special Publication (2000) p346. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G203|S-type granite with cordierite|igneous felsic intrusive|||Y|
Warina Sand|19462|Warina sand|19464|||Yes|Formation, beds|Formal|Variation of published name|Defined|Renmark Group|16036|||Early Eocene|52|||Late Paleocene|65||||200|SA|No|31745|42966|||||Also referred to as Warina Formation, perhaps incorrectly?|Floodplain and swamp environments dominates, resulting in deposition of poorly consolidated carbonaceous sand, clay and silt.|regolith|||N|
Warm Corner Aplite|19469|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|42726|||||||Aplite|igneous felsic-intermediate intrusive|||Y|
Warneet Beds|19472|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||||Pleistocene||||Pliocene|||||||No|30083||||||See also Warneet Sands.|Sands||||N|
Warradale Tonalite|37244|Warradale Granodiorite|37610|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Ordovician||||Middle Cambrian|||||||No|24012|50154|||||Age and lithology updated from GSV data (HG, Dec 2005)|Biotite-hornblende tonalite: foliated, blue-grey, medium to coarse-grained, equigranular; accessory magnetite, allanite, sphene and pyrite; common mafic hornblende-biotite microgranitoid enclaves; non-magnetic to weakly magnetic. I-type|igneous felsic intrusive|||Y|I-type
Warragul basalts|19487|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|39446|||||||Basalt|igneous mafic volcanic|||N|
Warrak Formation|23141|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Saint Arnaud Group|23952|||Cambrian||||Cambrian|||||2500||No|43260||Cayley R.|23/JUN/94||||Turbiditic quartz-rich sandstone, mudstone; laminated siltstone predominant. Chlorite to biotite greenschist grade.|sedimentary siliciclastic|||N|
Warrak Formation, Beaufort Formation, Pyrenees Formation|37701|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|Saint Arnaud Group|23952|||Cambrian||||Cambrian|||||||No|||||||Informal grouping of units to be used for  Victoria 1:1million geological map, National Maps Project. Includes Warrak, Beaufort and Pyrenees Formations.|Marine turbiditic sandstone, mudstone, shale|sedimentary siliciclastic|||N|
Warrambat Andesite Breccia|23142|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Jamieson Volcanic Group|73609|||Cambrian||||Cambrian|||||||No|24576||VandenBerg A.H.M., Willman C. & Hendrickx M.|20/DEC/94|||Barkly River Cambrian belt|Andesite Breccia|igneous intermediate volcanic|||N|
Warrandyte Conglomerate Member|19496|Warrandyte Conglomerate|19497|||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Anderson Creek Formation|419|||Wenlock||||Wenlock|||||||No|33599|||||||Conglomerate|sedimentary siliciclastic|||N|
Warrion Hill lavas|73177|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|61896|||||||||||N|
Warrnambool Aeolianite|19535|Warrnambool Formation|19536|||Yes|Formation, beds|Formal|Unknown or process pending|Described|Bridgewater Group|2546|||Pleistocene||||Pleistocene|||||||No|30993|||||||Aeolianite||||N|
Warrock Limestone Member|41180|||||Yes|Member, phase|Formal|Other new published name|Defined|Nangeela Formation|41179|||Early Cambrian||||Early Cambrian|||||||No|50160|50154||||||Calcite marble: fine grained, laminated.|sedimentary carbonate|||N|
Wartook Sandstone|30442|||||Yes|Formation, beds|Formal|Resvd name published|Described|Mount Difficult Subgroup|30438|||Devonian||||Ordovician|||||250||No|44929||Cayley R., Taylor D.|28/AUG/96|||Used on Grampians special map.|Sandstone: fine- to coarse-gr. qtz to quartzo-feldspathic, scattered+lag horizons of sub-rounded vein qtz pebbles towards base; laminated, x-lam'd and rarely trough x-lam'd; med. to thickly bedded; forms prominent outcrops; minor qtz.siltst. interbeds|sedimentary siliciclastic|||N|
Wataepoolan Limestone|19556|Wataepoolan Limestone Member|19555|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned|Heytesbury Group|8311|||Miocene||||Miocene|||||||No|31624|||||||Limestone|sedimentary carbonate|||N|
Watchmaker Granodiorite|37790|Watchmaker Granite|29716|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Devonian||||Silurian|||||||No|23309||||||May be associated with the Glenbog Supersuite because of similarities with Blue Gums Tonalite on TMI image and petrographic evidence. Intrudes Pinnak Sandstone.  Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G502|Medium to coarse grained biotite K-feldspar rich,  I-type granodiorite|igneous felsic intrusive|||Y|
Watgania Gap Sandstone|30431|||||Yes|Formation, beds|Formal|Resvd name published|Described|Red Man Bluff Subgroup|30429|||Silurian||||Ordovician|||||200||No|44929||Cayley R., Taylor D.|28/AUG/96|||To be used on Grampians special map.|Sandstone pale yellow, quartzo-feldspathic; massive, laminated and trough-laminated, thin to thickly bedded; outcrops poorly; minor thin interbeds of laminated siltstone.|sedimentary siliciclastic|||N|
Wattle Grove Granite|30692|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Early Silurian||||Early Silurian|||||||No|60503||VandenBerg, A.H.M.|23/DEC/96|||Benambra 1:100 000 sheet area. Intrudes the Omeo Metamorphic Complex; intruded by the Triassic Beloka Gap Granite. Age and lithology updated from GSV data (HG, Dec 2005)|Muscovite-biotite granite: grey; medium-grained; foliated, margins rich in metasedimentary enclaves: S-type|igneous felsic intrusive|||Y|
Wedderburn Granodiorite|37612|Wedderburn Granite|25609|||Yes|Formation, beds|Formal|Variation of published name|Described|||Mount Cole Suite|28790|Early Devonian|386|5||Early Devonian|394|5|||||No|23309||||||Strongly zoned, with only the inner weakly to nonmagnetic zones having significant outcrop; radiometric response variable, outcrop areas high K, U and moderate Th, laterite covered areas Th dominant. Updated from GSV data (HG, Dec 2005). GSV Code: G345|Biotite and biotite-hornblende granodiorite: porphyritic; marginal outcrops contain enclaves of feldspar-hornblende porphyry|igneous felsic intrusive|||Y|I-type
Weeragua Granodiorite|19682|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||Glenbog Suite|7361|Early Devonian||||Early Devonian|||||||No|40889||||||Age and lithology updated from GSV data (HG, Dec 2005).  See also the informal Weeragua Granite. GSV Code: G45|Moderately magnetic, to non-magnetic, greenish grey, coarse grained, biotite-hornblende granodiorite: massive to mylonitic; compositionally variable; prominent quartz; abundant mafic inclusions.|igneous felsic intrusive|||Y|
Wellington Volcanic Group|37613|Wellington Rhyolite|27610|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|Avon Supergroup|35960|||Early Carboniferous||||Late Devonian|||||900||No|23309||||||Geological Survey of Victoria map code: Daw. Previously also Wellington Volcanics. See also Wellington Volcanics Group.|Subaerial rhyolitic to rhyodacitic ignimbrite, minor lava, fluvial sediments.|igneous felsic volcanic|||N|
Wennicott Tonalite|37243|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Cambrian||||Cambrian|||||||No|23309|50154|||||Age and lithology updated from GSV data (HG, Dec 2005)|Bluish-grey, biotite tonalite: foliated, medium grained, equigranular; accessory magnetite and epidote; rare hornblende-rich microgranitoid enclaves; migmatite enclaves common near western boundary; non-magnetic.|igneous felsic intrusive|||Y|S-type
Wentworth Group|19739|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Pragian||||Lochkovian|||||||No|43541|||||||Fluvial gravel and siltstone; marine shelly fauna. Intruded by dykes and sills before deformation.|sedimentary siliciclastic|||N|
Werribee Formation|29131|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Oligocene|27|||Paleocene|50||||300||No|33598|||||||Sand, sandy and silty clay, with pyritic and lignitic bands.|regolith|||N|
Werribee Formation, Childers Formation|37687|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|||||Eocene||||Eocene|||||||No|||||||Lithology referring to informal grouping of units to be used for Victoria 1:1million geological map, National Maps Project. Includes Werribee and Childers Formations.|Fluvial gravel, sand, minor silt and clay|sedimentary siliciclastic|||N|
Werrikoo Member|19759|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Whalers Bluff Formation|19858|||Pleistocene||||Pliocene|||||||No|31624||||||Pliocene - Pleistocene. See also Werrikoo Limestone.|||||N|
Wescotts Granite|37791|||||Yes|Formation, beds|Formal|Other new published name|Described|||Glenloth Suite|37620|Middle Devonian||||Early Devonian|||||||No|23309||||||Age updated from GSV data (HG, Dec 2005)|Leucocratic granite: medium to coarse grained. Reduced S-type; possibly weakly magnetic (to 5nT), response overprinted by magnetic palaeodrainage; gravity response part of eastern edge regional low; radiometric responses subdued, K higher than Th and U.|igneous felsic intrusive|||Y|S-type
Western Port Group|19816|||||Yes|Group, Suite|Formal|Resvd name published|Defined||||||||||||||175|VIC|Yes|36197||Lakey R. & Tickell S.J.|09/APR/79||||||||N|
Whalers Bluff Formation|19858|Whalers Bluff sandstone|19860|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Pleistocene||||Pliocene|4.35||||130|VIC|No|30928|42827||||||Coastal: sandy limestone, calcarenite, shell beds, marl.|sedimentary siliciclastic|||N|
Whalers Bluff Supersequence|73301|||||Yes|Supergroup|Sequence stratigraphy|Sequence strat published|Defined|||||Recent|||inferred|N.19/20|||biozone||||No|63134|63134|Ryan, D.J.|15/MAY/07|||The Whalers Bluff Supersequence comprises a progradational succession of fossiliferous calcarenite and calcilutite, deposited on a cool-water, high-energy carbonate ramp.||sedimentary carbonate||passive margin|N|
Whisky Creek Granite|19879|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|34031|||||||Granite|igneous felsic intrusive|||Y|
Whisky Knob Rhyolite|23184|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Jamieson Volcanic Group|73609|||Cambrian||||Cambrian|||||||No|23309||VandenBerg, A.H.M.|30/JUN/94||||Rhyolite lava, minor rhyolitic volcaniclastics; marine lavas and volcaniclastics. Red-black in RGB. Non-magnetic to weakly magnetic.|igneous felsic volcanic|||N|
White Hills Gravel|19893|White Hills Group|35338|||Yes|Formation, beds|Formal|Variation of published name|Defined|Renmark Group|16036|||Eocene||||Paleocene|65||||42||No|42683|60599|||||Originally included in the Renmark Group. Fringes the southern margins of Murray Basin.  Important in the Bendigo gold field. Max. thickness: <20m at type locality; <42m at Guildford.  See also the misspelt White Hills Gravels.|River valley, fluvial braid plain, outwash fan deposits and colluvium: typically compositionally mature, open framework gravel, conglomerate, rubble with subrounded pebbles and cobbles of reef quartz, metasedimentary rocks, and minor granite.|regolith|||N|
White Monkey Volcanic Group|68411|White Monkey Volcanics|36862|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|24551||||||Advised by Fons VandenBerg, Vince Morand 30-SEP-2010 that this name supersedes White Monkey Volcanics.|Subaerial caldera volcanics: rhyolitic to rhyodacitic ignimbrite; extrusive, fluvial: felsic ignimbrite, minor conglomerate, sandstone.|igneous felsic volcanic|sedimentary siliciclastic||N|
White Rabbit Diorite|37614|||||Yes|Formation, beds|Formal|Other new published name|Described|||Ararat Suite|28331|Early Devonian||||Early Devonian|||||||No|23309||||||Age and lithology updated from GSV data (HG, Dec 2005)|Pale grey biotite-hornblende-quartz diorite: medium grained; contains pyroxene; oxidised, highly magnetic.|igneous felsic intrusive|||Y|
White Star Sandstone|69399|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Walhalla Group|19233|||Early Devonian||||Early Devonian|||||||No|64605||VandenBerg, F. (GSV)|01/JUL/05|VandenBerg, F.|01/JUL/05|See also White Star Formation.|Pale grey sandstone, thick to thin bedded; turbidites; quartz-rich, medium- to fine-grained; dark grey to black siltstone, thin bedded, well laminated to shaly; deep-marine turbidite fan deposits.|sedimentary siliciclastic|||N|
Whitegum Tonalite|30511|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Glenbog Supersuite|7362|Early Devonian||||Early Devonian|||||||No|22878||Simpson C.|19/SEP/96|||Craigie 1:100 000 sheet area. Age and lithology updated from GSV data (HG, Dec 2005)|Biotite - minor hornblende tonalite: grey, medium grained, massive; conspicuous quartz grains; mafic inclusions and porphyritic dykes; I-type |igneous felsic intrusive|||Y|
Whitelaw Siltstone|19921|||||Yes|Formation, beds|Formal|Other new published name|Defined|Jordan River Group|9028|||Pragian||||Ludlow|||||1000|VIC|Yes|33601|33601|VandenBerg, A.H.M.|20/FEB/74||||Finely laminated siltstones characterise the formation. It also includes very fine-grained quartz-mica sandstones, which are regularly interbedded, and several relatively thin horizons of thick-bedded quartz-rich sandstones.|argillaceous detrital sediment|||N|
Whitelaw Siltstone, Eildon Sandstone, Boola Formation, Coopers Creek Limestone, Wilson Creek Shale, Wurutwun Formation|37691|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|Jordan River Group|9028|||Emsian||||Ludlow|||||||No|||||||Lithology referring to informal grouping of units to be used for Victoria 1:1million geological map, National Maps Project. Includes Whitelaw Siltstone, Eildon Sandstone, Boola Formation, Coopers Creek Limestone, Wilson Creek Shale and Wurutwun Formation.|Marine turbiditic sandstone, mudstone, conglomerate, lithic sandstone, limestone, black shale|sedimentary siliciclastic|sedimentary carbonate||N|
Whitimaria Granite|37792|||||Yes|Formation, beds|Formal|Other new published name|Described|||Nine Mile Suite|41779|Early Devonian||||Early Devonian|||||||No|23309|||||||Leucocratic muscovite granite: pale grey, medium grained; very poorly exposed. Oxidised I-type: generally low radiometric response; G623a: highly magnetic (to 140 nT); G623b: nonmagnetic core.|igneous felsic intrusive|||Y|I-type
Whiting Formation|75877|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Recent||||Late Miocene|||||||No|||Partridge, A. (Biostrata P/L), Kelman, A. (GA)|23/MAR/11|||Of Hapuku Subgroup, Gippsland Basin. Named after the Whiting-1 well the Whiting Formation is the formal name applied to Unit IV of the Seaspray Group described by Bernecker et al. (1997). The formation consists of Late Miocene to Recent highly fossiliferous wackestones and packstones distributed across most of the Central Deep. The type section is designated as from the seafloor to 801m in the Kingfish-7 well (Bernecker et al., 1997, fig.5).|Highly fossiliferous wackestones and packstones||||N|
Whitlands Volcanic Group|75951|Older Volcanics|14540|||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|68115||Morand, V.J. (GSV)|19/MAY/11|||This new unit replaces former Older Volcanic Group in the Whitlands-Toombullup area, comprising lava flows of basanite, alkali olivine basalt, hawaiite and olivine tholeiite. These lie within the Toombullup Subprovince of Price et al. (2003).There are several flows preserved as relics on ridge tops, covering a large area, and potentially these could be subdivided into formations with more detailed mapping. To be published in: Morand, V.J. 2011. Stratigraphic name changes in Eastern Victoria, Seamless Geology Project. GeoScience Victoria Technical Record 2011/1.|Lava flows of basanite, alkali olivine basalt, hawaiite and olivine tholeiite|igneous foid-bearing volcanic|igneous mafic volcanic||N|
Wibenduck Limestone|24102|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Ludlow||||Ludlow||||||VIC|No|41585|42647|VandenBerg, A.H.M.|07/OCT/86||||Limestone, massive, recrystallised, dark-grey to bluish in colour.|sedimentary carbonate|||N|
Wickham metamorphics|37272|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|24002||||||On King Island - see also Wickham schist.  Different unit from Wickham Formation in NT.|Metamorphics|metamorphic|||N|
Wickliffe Rhyolite|19980|Wickliffe rhyolite|19981|||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||||Silurian||||Pridoli|||||||No|33602|||||||Felsic volcanics.|igneous felsic volcanic|||N|
Widgelli Pedoderm|19986|Widgelli Member|19984|||Yes|Member, phase|Formal|Variation of published name|Defined|Shepparton Formation|25474|||Late Pleistocene||||Late Pleistocene||||||VIC|No|35272|42966||||||Pedoderm||||N|
Wightmans Hill Conglomerate|19998|Wightmans Hill Formation|19999|||Yes|Formation, beds|Formal|Unknown or process pending|Described|Taggerty Subgroup|17652|||Late Devonian||||Late Devonian|||||30||No|35277|||||||Conglomerate|sedimentary siliciclastic|||N|
Wild Dog Chert|69396|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Ordovician||||Cambrian|||||||No|64606||VandenBerg, F. for GSV|01/JUL/05|VandenBerg, F.|01/JUL/05||Dark grey chert, massive to bedded; contains radiolaria. Deep-marine hemipelagic deposits.|sedimentary non-carbonate chemical or biochemical|||N|
Wild Duck Formation and equivalents|39680|||||Yes|Subgroup|Informal|Variation of published name|Briefly described|||||Permian||||Permian|||||||No|23307||||||Unit to be used on the National Maps Project, Victoria 1:1million geological sheet.|Glaciomarine and fluvial, diamictite, sandstone, mudstone, conglomerate|sedimentary siliciclastic|||N|
Wild Horse Formation|20013|||||Yes|Formation, beds|Formal|Other new published name|Described|Wentworth Group|19739|||Early Devonian||||Early Devonian|||||250||No|43461||||||Geological Survey of Victoria map code: Dww. See also Wild Horse Creek Formation and White Horse Creek Formation.|Conglomerate, (pebbly) sandstone, quartzite, rare mudstone.|sedimentary siliciclastic|||N|
Wild Horse Formation, Tabberabbera Formation|37703|||||Yes|Subgroup|Informal|Variation of published name|Not recorded|Wentworth Group|19739|||Devonian||||Devonian|||||||No|||||||Informal grouping of units to be used for Victoria 1:1million geological map, National Maps Project. Includes Wild Horse and Tabberabbera Formations of the Wentworth Group.|Marine mudstone, sandstone, conglomerate, turbidites|sedimentary siliciclastic|||N|
Wilkie Sandstone Member|20050|||||Yes|Member, phase|Formal|Variation of published name|Briefly described|Killingworth Formation|23698|||Pragian||||Pragian|||||||No|35283||||||Of Garratt (1986).  See also Wilkie Member.|Sandstone.|sedimentary siliciclastic|||N|
Wilkinson Creek Conglomerate|20055|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Timbarra Subgroup|30554|||Early Devonian|395|||Ludlow|410||||500||No|41585||||||Murrindal area.|Conglomerate|sedimentary siliciclastic|||N|
