Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Victory - Defiance porphyry|72559|||||Yes|Formation, beds|Informal|Other new published name|Briefly described||||||||||||||||No|||||||Informal name for Eastern Goldfields Province data (HG 09/2006)|||||N|
Victory Dolerite|30170|Victory Dolerite Member|23109|||Yes|Formation, beds|Formal|Resvd name published|Described|Devon Consols Basalt|5437|||Archean|2693|50|isotopic, U/Pb|Archean|2693|50|isotopic, U/Pb||||No|43102|||||||||||Y|
Vincent Member|24064|||||Yes|Member, phase|Formal|Resvd name published|Briefly described|||||Quaternary||||Quaternary|||||||No|41831||A.E.Cockbain|07/JAN/88||||||||N|
Vines Formation|35793|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Cambrian|540|||Cambrian|545||||||Yes|24161||Stevens M.|04/APR/01|||Vines 1:100 000 sheet area. Type section - clastic sequence in Vines 1 stratigraphic corehole. Not known if published by originator. Age: ~540Ma.|Sandstone, diamictite, siltstone, shale, mudstone, conglomerate, minor carbonates and evaporites.|sedimentary siliciclastic|sedimentary carbonate||N|
Violet Valley Tonalite|19132|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|||Kevins Dam Suite|31898|Orosirian|1805|||Orosirian|1835||||||No|44317||||||Much of it previously assigned to Mabel Downs Tonalite. Age updated by I.Sweet. See also Violet Valley Granite, Violet Valley Granodiorite.|Fine- to coarse grained, weakly porphyritic biotite granodiorite and biotite-hornblende tonalite; weakly to moderately foliated|igneous felsic intrusive|||Y|
Virgin Hills Formation|19137|Virgin Hills formation|26976|||Yes|Formation, beds|Formal|Other new published name|Defined|Mount Pierre Group|13030|||Famennian||||Frasnian|||||220|WA|No|44403|45153|||||See also Lexicon.|Fossiliferous, commonly red, shallow marine reef complex marginal slope and basin facies, interbedded calcareous siltstone, shale, sandstone, calcarenite, calcilutite; large blocks of reef common forming mega-breccia in places|argillaceous detrital sediment|sedimentary carbonate||N|
Vittoria Member|24065|Vittoria member|19140|||Yes|Member, phase|Formal|Variation of published name|Described|Safety Bay Sand|16508|||Holocene||||Holocene|||||.5|WA|No|40367|40367|Semeniuk, V.|18/JAN/80||||Modern beach ridge/dune sequence of partly indurated, root-casted and calcreted sediment of the older members of the unit, truncated by a humic soil over which this member rests.||||N|
Vivien Formation|77944|||||Yes|Formation, beds|Reserved|Variation of published name|Reserved|Mount White Group|78383|||Archean||||Archean|||||||No|||Sapkota, J. (GSWA Kalgoorlie)|01/JUL/13|||After Vivien (historic) Mine. Map Sheet: SG51-13, Sir Samuel 3042. Felsic volcaniclastic rock and sedimentary siliciclastic rock; metamorphosed. To be published = GSWA geological map and explanatory notes, 2013/2014.
|Felsic volcaniclastic rock and sedimentary siliciclastic rock; metamorphosed|sedimentary siliciclastic|igneous felsic volcanic||N|
Vivien sandstone|72433|||||Yes|Formation, beds|Informal|Unknown or process pending|Briefly described||||||||||||||||No|||||||Informal name for Eastern Goldfields Province data (HG 09/2006). Where published? To be replaced by Vivien Formation?|Sandstone||||N|
Vlaming Sandstone|27601|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Cape Range Group|3521|||Miocene|10|||Miocene|12||||35||No|45015||||||See also Lexicon. Formerly of Yardie Group. Included in Cape Range Group in 1980.|Well sorted, medium grained, cross-bedded quartzose calcarenite with calcrete soils; aeolian|sedimentary carbonate|||N|
Volpress Member|29102|Volpress member|19143|||Yes|Member, phase|Formal|Resvd name published|Described|Menzies Formation|26027||||||||||||||No|41199|||||||||||N|
Vulcan Formation|19148|||||Yes|Formation, beds|Formal|Variation of published name|Described|Swan Group|17573|||Early Cretaceous||||Late Jurassic|||||||No|42053||||||See also informal subdivisions: Lower Vulcan Formation, Upper Vulcan Formation.|||||N|
Wabco Shale|19171|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Mount Minnie Group|29294|||Paleoproterozoic||||Paleoproterozoic|||||||No|44477|||||||Mudstone with thin interbeds of quartz sandstone.||||N|
Wacke Group|19172|||||Yes|Group, Suite|Formal|Other new published name|Mentioned||||||||||||||||No|42116|||||||||||N|
Wadarrah Quartz Monzonite|29721|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Archean|2643|6|isotopic, U/Pb|Archean|2644|13|||||No|43289||Westaway & Wyche S.|13/SEP/95|||DARLOT 1:100 000 sheet area, northern Goldfields. Replaced by Wadarrah Quartz Monzogranite?|Hornblende-quartz monzonite with local platy alignment.||||Y|
Wade Creek Formation|33982|Wade Creek Sandstone|19173|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Mesoproterozoic||||Mesoproterozoic||||||WA|No|24503||||||See  Wade Creek Sandstone for definition.|fine- to coarse-grained quartz sandstone, lithic quartz sandstone, pebbly sandstone, conglomerate, siltstone, and mudstone; also ferruginous chert breccia member.|quartz-rich arenite to rudite|argillaceous detrital sediment||N|
Wadera Member|19179|Wadera Calcarenite|19177|||Yes|Member, phase|Formal|Variation of published name|Described|Cardabia Calcarenite|3589|||Late Paleocene||||Late Paleocene|||||||No|40617||||||See also Wadera Calcarenite Member. The lithological component does not form part of the formal current name (email per R. Hocking, May 2008).|||||N|
Wadeye Group|74204|||||Yes|Group, Suite|Formal|Other new published name|Described|||||Bashkirian||||Serpukhovian|||||||No|61542||||||Includes Point Spring Sandstone (formerly part of Weaber Group), Arco and Aquitaine Formations. Overlies Weaber Group; unconformably overlain by Kulshill Group. Geological province: Bonaparte Basin/Petrel-Sub-basin.|||||N|
Wadgingarra Gabbro|19180|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Archean||||Archean|||||||No|32337|||||||Layered intrusion - some original minerals preserved|igneous mafic intrusive|||Y|
Wadjemup Formation|24067|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Pliocene|3|||Late Miocene|5||||200|WA|No|41751|41751|A.E.Cockbain|03/SEP/85||||||||N|
Wagina Sandstone|26193|Wagina sandstone|19191|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Early Triassic||||Late Permian|||||251|WA|No|44219|36293|||||See also Lexicon. This name supersedes Eradu Coal Measures & Indarra Beds. (Clake et al., 1951). See also Wagina Formation.|Fine- to medium-grained clayey quartz sandstone; minor conglomerate, shale, siltstone and coal.|sedimentary siliciclastic|organic-rich rock||N|
Wahlgu Formation|35794|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Buldya Group|33826|||Ediacaran|600|||Cryogenian|||||500||No|24161||Stevens M.|04/APR/01|||Wahlgu rockholes, Wahlgu 1:100 000 sheet area. Marinoan diamictite strata previously called ?Lupton Formation. Type section in Empress 1A stratigraphic corehole.  Not known if published by originator?|Diamictite, mudstone, sandstone, conglomerate.|sedimentary siliciclastic|||N|
Waladah Gabbro|75709|Barloweerie Gabbro|74851|||Yes|Formation, beds|Reserved|Variation of reserved name|Described|||Yalgowra Suite|74829|Archean|2711|2||Archean|||||||No|66195||Ivanic, T. (GSWA)|10/MAY/10|||Layered gabbronorite, gabbro and leucogabbro over 2km thick intrude into Polelle Group metasediments of the Murchison Supergroup. Madoonga 1:100k sheet area. To be published = AJES article on mafic-ultramafic intrusions of the Youanmi Terrane in 2010/2011|Layered gabbronorite, gabbro and leucogabbro over 2km thick|igneous mafic intrusive|||Y|
Walatharra Formation|26978|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Quaternary||||Pliocene|||||||No|36890|||||||||||N|
Walcott Formation|26286|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Eocene|35|||Eocene|50||||400|WA|No|40800|40800|R.M.Hocking, H.T.Moors|25/NOV/83||||||||N|
Waldecks Member|19225|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Worral Formation|24124|||Pridoli||||Wenlock|||||||No|40837|||||||||||N|
Walganna Suite|74845|||||Yes|Group, Suite|Formal|Resvd name published|Briefly described|||Bald Rock Supersuite|74836|Neoarchean|2602||unknown|Neoarchean|2637||unknown||||No|64891||Van Kranendonk, M. (GSWA)|29/OCT/08|||Geological province: Murchison Domain.  Age: c. 2625Ma.|Biotite(-muscovite) monzogranites to syenogranites, ranging in texture from coarsely K-feldspar-porphyritic to coarse-grained, equigranular rocks.|igneous felsic intrusive|||Y|
Walgidee Hills lamproite|19230|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|41158|||||||||||Y|
Walgoo Monzogranite|78361|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||Walganna Suite|74845|Neoarchean||||Neoarchean|||||||No|||Ivanic, T. (GSWA)|09/SEP/13|||Youanmi, Windimurra 100k sheets.  To use in the southern Murchison Domain. Age: c. 2620 Ma. Type area: Walgoo paddock, northern Youanmi mapsheet,8km south of Palagea Rockholes, lat 28deg31', long 118deg44'.|||||Y|
Walgunya Trondhjemite|39503|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Emu Pool Supersuite|68766|Paleoarchean|3294||inferred|Paleoarchean|3324||inferred, intrusive relationship|||WA|No|63441||Williams, I.|23/OCT/03|||See Miningarra Trondhjemite.|Quartz-rich biotite trondhjemite; medium- to coarse-grained; metamorphosed.||||Y|
Wallabi Limestone|19251|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Quaternary||||Quaternary|||||||No|36890|||||||||||N|
Wallaby - Granny Smith sequence|72583|Wallaby-Granny Smith sequence|72511|||Yes|Group, Suite|Informal|Other new published name|Not recorded||||||||||||||||No|||||||Informal name for Eastern Goldfields Province data (HG 09/2006)|||||N|
Wallaby Conglomerate|38643|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Archean||||Archean|2675|4|isotopic, U/Pb-Pb/Pb ion probe||1200||No|23786|||||||Submarine fan-type deposit. Conglomerate.||||N|
Wallaby syenite|72615|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described||||||||||||||||No|||||||Informal name for Eastern Goldfields Province data (HG 09/2006)|||||Y|
Wallal Sandstone|27250|Wallal sandstone|19262|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Late Jurassic|154|||Early Jurassic|189||||500|WA|No|48596|45153|||||Defn on Tech File E/51-13, PSSA Pub 5 (1961).|Sandstone, siltstone and minor conglomerate with abundant microflora and fauna, lignite|sedimentary siliciclastic|organic-rich rock||N|
Wallareenya Granodiorite|35243|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Indee Suite|40281|Archean|2954|4||Archean|2955||||||No|24327||Smithies H., Champion D.|22/FEB/00|||Wallaringa and Wodgina 1:100 000 sheets. Possible alternative name for Wallaringa Granodiorite. Within the Sisters Supersuite.  Intrudes De Grey Supergroup.|Hornblende-biotite granodiorite and tonalite; massive to moderately foliated; locally inclusion-rich; metamorphosed.|igneous felsic intrusive|||Y|
Wallaringa Granodiorite|35244|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Smithies H., Champion D.|22/FEB/00|||Wallaringa & Wodgina 1:100 000 sheets. Alternative name for Wallareenya Granodiorite.|||||Y|
Waloo Waloo Monzogranite|68516|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Maitland River Supersuite|68668|Archean|2988|7||Archean|2988|7|||||No|64174|63441|Hickman, A.  (GSWA)|30/MAR/05|Hocking, R.||New name added in nomenclatural revision in GSWA Record 2006/15 (Van Kranendonk).   Also, to be used on COOYA POOYA map sheet; nearest town Roebourne.|Biotite monzogranite; medium-grained; weakly foliated; metamorphosed.|igneous felsic intrusive|||Y|
Walpa suite|77241|||||Yes|Group, Suite|Informal|Other new published name|Mentioned|||Pitjantjatjara Supersuite|39078|Mesoproterozoic||||Mesoproterozoic|||||||No|67375|||||||A-type. Yb-enriched, within-plate granite.|igneous felsic intrusive|||Y|A-type
Walpole Mud|73502|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Semeniuk, V.|20/JUL/07||||||||N|
Walsh Tillite|19334|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Mount House Group|12803|||Cryogenian|750|||Cryogenian|770|||||WA|No|39796|45923|||||See also Lexicon.  Correlated with Marinoan glaciation (ca610Ma) but palaeomagnetic evidence suggests an older Sturtian glaciation (ca770-750Ma).|Diamictite with striated pebbles cobbles and boulders of quartzite and lesser siltstone, dolomite and igneous rocks in a green sandy or purple silty matrix, overlain by thinly laminated dolomite; local stromatolitic dolomite and pebbly quartz sandstone|feldspar- or lithic-rich arenite to rudite|sedimentary carbonate||N|
Walter Williams Formation|24071|||||Yes|Formation, beds|Formal|Resvd name published|Described|Linger and Die Group|23728|||Archean|2692|||Archean|2710||||400||No|42221||Witt W.K.|29/AUG/88|||Mention in Ref. 90/27134 P9. Of Hill et al (1995, 2001).|||||N|
Waltha Woora Formation|19339|Waltha Woora Beds|19338|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Tarcunyah Group|31872|||Neoproterozoic||||Mesoproterozoic|||||300||No|45923|||||||Stromatolitic dolostone, siltstone, shale, minor sandstone; discontinuous basal sandstone and conglomerate.|sedimentary carbonate|sedimentary siliciclastic||N|
Waluwiya Suite|41856|||||Yes|Group, Suite|Formal|Resvd name published|Defined|||||Paleoproterozoic|1630|||Paleoproterozoic|1645||||||Yes|60674|67565|I.R. Scrimgeour, D.F. Close, C.J. Edgoose|05/OCT/04|Kruse, P.D.|05/OCT/04|Of the 1640-1630Ma intrusive rocks era. Intrudes Yaya Metamorphic Complex.|Dark, fine- to medium-grained, foliated hornblende-biotite-garnet granodiorite to quartz diorite; foliated hornblende granodiorite; hornblende-biotite felsic migmatite; weakly porphyritic granodiorite and charnockite|igneous felsic intrusive|||Y|
Wanda Wanda Beds|29110|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|34324||||||Name not used since 1981. In current nomenclature should be Wanda Wanda beds.|||||N|
Wandagee Formation|19355|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Byro Group|3230|||Artinskian||||Artinskian|||||244|WA|No|44537|45016|||||See also Lexicon. SG50-1. Richly fossiliferous.|Siltstone and fine quartz wacke, variably calcareous, very fossiliferous.|argillaceous detrital sediment|feldspar- or lithic-rich arenite to rudite||N|
Wandarrie Granite|31768|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Archean||||Archean|2735||||||No|43835|||||||Coarse-grained, equigranular, leucocratic monzogranite.||||Y|
Wandarry Shale|19365|Wandarry Shale Member|25697|||Yes|Member, phase|Formal|Variation of published name|Briefly described|Ashburton Formation|698||||||||||||||No|42260|||||||Distal, fine-grained.||||N|
Wandarry Supersequence|34367|||||Yes|Supergroup|Sequence stratigraphy|Sequence strat published|Briefly described|||||Orosirian|1862|||Orosirian|1906||||||No|22682||||||1906-1862 Ma.|||||N|
Wandiwarra Member|36477|Wandiwarra Formation|26199|||Yes|Member, phase|Formal|Variation of published name|Described|Chiall Formation|33196|||Paleoproterozoic||||Paleoproterozoic|2048||||500||No|23581||||||K-Ar age of ~1688 Ma from glauconitic sandstone (Horowitz 1975), reported for the Formation.|Siltstone, shale and sandstone, commonly silicified.|argillaceous detrital sediment|sedimentary siliciclastic||N|
Wangarlu Formation|19392|Wangarlu Mudstone Member|27251|||Yes|Formation, beds|Formal|Other new published name|Defined|Bathurst Island Group|1249|||Maastrichtian|65||biozone|Albian|104||biozone||2000|WA|No|41459|42442|||||Age: ~104-~65Ma.|Kaolinitic mudstone, siltstone, commonly radiolaria-rich, montmorillonitic when fresh; minor silty claystone, sublabile sandstone; scattered nodular pyrite.|sedimentary siliciclastic|||N|
Wangee Formation|73851|||||Yes|Formation, beds|Formal|Other new published name|Described|Point Samson Group|73847|||Archean||||Archean|||||||No|24391|||||||Black-white laminated chert, massive black chert and felsic hyaloclastite with black chert dykes.||||N|
Wangina Sandstone|31146|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|43495|||||||||||N|
Wankanki Supersuite|73256|||||Yes|Supergroup|Formal|Resvd name published|Fully described|||||Ectasian|1293|9||Ectasian|1347|7|||||No|63864||Tyler, I. (GSWA)|09/MAY/07|||For use on the BELL ROCK 1:100,000 sheet. Mapped as 13 separate but un-named units (2011).|Mylonitic leucocratic granite, weakly to strongly foliated porphyritic metamonzogranite, orthopyr-clinopyr-biotite granite, metaleucogranite and mylonite.|igneous felsic intrusive|meta-igneous felsic intrusive||Y|I-type
Wankari Volcanics|33646|Wankari volcanics|67926|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Tjauwata Group|36772|||Stenian|1041|2||Stenian|1041|2|||||No|24496||Edgoose C.|27/JUL/99|||Age (see the informal Wankari volcanics): 1041+/-2Ma (Pb-Pb evap.technique) and 1051+/-22Ma (SHRIMP U-Pb zircon).   See also the misspelt Wankeri volcanics.|Porphyritic rhyolite, minor epidotised and amygdaloidal mafic volcanics|igneous felsic volcanic|||N|
Wanna Formation|19416|Wanna Beds|19415|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Devonian||||Devonian|400||||||No|42030|||||||Fine to very fine, well sorted subangular micaceous neritic or non-marine sandstone; minor claystone.|sedimentary siliciclastic|||N|
Wanneroo Member|23136|||||Yes|Member, phase|Formal|Other new published name|Defined|Leederville Formation|10291|||Aptian||||Neocomian|||||||No|68254||Davidson W.A.|18/MAY/88|||Reservation extended. Onshore Perth Basin. Notified by A. Davidson 28-NOV-94. See also misspelt Wanneroo Formation.|Sandstone||||N|
Warakurna Supersuite|73257|||||Yes|Supergroup|Formal|Resvd name published|Defined|||||Mesoproterozoic|1050|11|isotopic, U/Pb-Pb/Pb ion probe|Mesoproterozoic|1085|2|isotopic, Ar/Ar||||Yes|64408||Wingate, M. (GSWA)|10/MAY/07|||Mafic and felsic igneous rocks, collectively forming a large igneous province. Max age from Alcurra Dolerite.|Gabbro, amphibolite, gabbronorite, granite; metamorphosed|igneous mafic intrusive|igneous felsic intrusive||Y|
Warambie Basalt|29116|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Whim Creek Group|26211|||Archean|3000|||Archean|3009|4|||1000|WA|Yes|30766|30766|Fitton M.J., Horwitz, Sylvester, G.|23/JUN/75|WA SNSC|01/APR/76|Age: ~3.0Ga. Within the Pilbara Supergroup in the Pilbara Craton (Whim Creek Basin).|Tholeiitic basalt lava, high-level intrusive sills, autobreccia and hyaloclastite.||||N|
Waratjarra suite|77242|||||Yes|Group, Suite|Informal|Other new published name|Mentioned|||Pitjantjatjara Supersuite|39078|Mesoproterozoic||||Mesoproterozoic|||||||No|67375|||||||A-type. Within-plate, Yb-enriched granite.|igneous felsic intrusive|||Y|A-type
Warburton Porphyry|19445|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|30390|||||||||||U|
Wardens Hill conglomerate|19452|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|29784|||||||||||N|
Warlawurru Supersuite|78455|||||Yes|Supergroup|Reserved|Reserved|Reserved||||||||||||||||No|||Quentin De Gromard, R. (GSWA)|17/OCT/13|||For use in the Diorite 1:100 000 sheet area, West Musgrave Province. Strongly foliated to mylonitic fine- to medium-grained biotite-rich granite/gneiss.To be published = DIORITE 1:100 000 map sheet, in prep.|Strongly foliated to mylonitic fine- to medium-grained biotite-rich granite/gneiss||||Y|
Warnbro Group|19470|Warnbro group|19471|||Yes|Group, Suite|Formal|Other new published name|Defined|||||Aptian||||Neocomian|||||1500|WA|No|30188|36293|||||(Cockbain and Playford, 1973).|Interbedded sandstone, siltstone and shale; minor conglomerate.||||N|
Waronga Gneiss|19478|Waronga gneiss|19479|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|32637|||||||||||N|
Waroonga gneiss|37219|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|23989||||||Mentioned. See also Waronga Gneiss.|||||N|
Waroongunyah Formation|24079|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Tarcunyah Group|31872|||Cryogenian||||Cryogenian|800||||600|WA|No|43056|41669|R.J.Chin, I.R.Williams|18/APR/83|||Balfour Downs explanatory notes.|Laminated to massive dolomite, stromatolitic dolomite, sandy dolomite, siliceous oolite, sandstone, siltstone and shale; evaporite pseudomorphs.|sedimentary carbonate|sedimentary siliciclastic||N|
Warra Warringa Formation|19484|Warrawarringa Formation|19499|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Newman Subgroup|14107|||Artinskian||||Artinskian|||||50|WA|No|45015|45016|||||Of Byro Group. SG50-6.|||||N|
Warrada Dolomite Member|19485|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Irregully Formation|8786|||Mesoproterozoic||||Mesoproterozoic|||||||No|44481||||||Of Daniels (1970). Probably obsolete. May be equivalent to Cheyne Springs Formation?|||||N|
Warraginee Granitoid Complex|73871|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Archean||||Archean|||||||No|24590|||||| Age: ca.3600Ma.  Geological Province: Marble Bar Domain.|Predominantly grey gneisses||||N|
Warramboo Sandstone|19492|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Mount Minnie Group|29294|||Paleoproterozoic||||Paleoproterozoic|||||||No|44477|44477||||||Quartz sandstone, minor siltstone and mudstone.||||N|
Warrawoona Group|19508|Warrawoona group|19515|||Yes|Group, Suite|Formal|Other new published name|Defined|Pilbara Supergroup|15189|||Archean|3426|||Archean|3525||||15000|WA|Yes|30485|31853|||||Redefined as 4 subgroups: original Talga Talga and Salgash Subgroups, to which have been added the new Coongan Subgroup and Coonterunah Subgroup (downgraded from group status).  The previously proposed Kelly Subgroup now upgraded to group status.   Comprises greenschist-facies volcanic rocks and make up, to a large extent, the greenstone belt surrounding the Corunna Downs Granitoid Complex.|Consists of dominantly  volcanic and sedimentary rocks. Tholeiites, high-Mg basalts, andesite, Na-dacite, K-rhyolites, chert, minor banded iron formation.|igneous mafic volcanic|igneous felsic volcanic||N|
Warrawoona Group - basalt|74254|||||Yes|Formation, beds|Informal|Unnamed published|Briefly described|Warrawoona Group|19508|||Paleoarchean||||Paleoarchean|||||||No||||||||Basalt, komatiitic basalt; locally pillowed; locally carbonated or schistose; local peridotite, serpentinite; metamorphosed|igneous mafic volcanic|igneous ultramafic||N|
Warrawoona Group - gabbro and dolerite|74269|||||Yes|Formation, beds|Informal|Unnamed published|Briefly described|Warrawoona Group|19508|||Paleoarchean||||Paleoarchean|||||||No||||||||Gabbro and dolerite, metamorphosed|igneous mafic intrusive|||Y|
Warrawoona Group - metamorphosed mafic rocks|74473|||||Yes|Formation, beds|Informal|Unnamed published|Briefly described|Warrawoona Group|19508|||Paleoarchean||||Paleoarchean|||||||No||||||||Anorthositic metagabbro, fine to medium grained amphibolite, mafic hornfels, chlorite-tremolite(-quartz) schist, hornblende-plagioclase schist after basalt, high-Mg basalt and dolerite|meta-igneous mafic|||Y|
Warrawoona Group - ultramafic and mafic rocks|74285|||||Yes|Formation, beds|Informal|Unnamed published|Briefly described|Warrawoona Group|19508|||Paleoarchean||||Paleoarchean|||||||No||||||||Interlayered mafic and ultramafic schist, amphibolite, talc-serpentine-tremolite-carbonate rock, basalt, high-Mg basalt|meta-igneous mafic volcanic|meta-igneous ultramafic volcanic||N|
Warri Warri Member|36897|||||Yes|Member, phase|Formal|Other new published name|Fully described|Hardey Formation|8075|||Archean|2760|10|isotopic, U/Pb-Pb/Pb ion probe|Archean|2760|10|isotopic, U/Pb-Pb/Pb ion probe||||No|23746||||||Differerent unit to the Warrie Member of Jeerinah Formation.  Both units in Fortescue Group. Occurs only in Hardey Formation (or Koongaling Volcanics?), Gregory Range Inlier.|||||N|
Warrie Member|29121|Warrie Shale Member|38077|||Yes|Member, phase|Formal|Variation of published name|Defined|Jeerinah Formation|8896|||Proterozoic||||Archaean|||||82||No|44504|44503|||||Defined 1966. Of Jeerinah Formation. Not used by Thorne & Trendall (2001), Bull 144, because the Warrie Shale Member and the Roy Hill Shale Member are difficult to distinguish in nothern Pilbara and are not recognised in the south.|Shale, chert, mudstone, dolomite|argillaceous detrital sediment|sedimentary carbonate||N|
Warriedar Group|19529|||||Yes|Group, Suite|Formal|Unknown or process pending|Mentioned||||||||||||||||No|41066|||||||||||N|
Warrigal Gneiss|36971|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Neoarchean|2585|||Neoarchean|2758||||||No|23486||||||Reserved as Warrigal Granite Gneiss.|Well foliated to banded granitic gneiss, biotite monzogranite.|high grade metamorphic rock|meta-igneous felsic intrusive||Y|
Warrimbah Conglomerate|19532|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Miocene|13.5|||Miocene|17||||10|WA|No|39796|44998|||||See also Lexicon.|Unconsolidated fluvial cobble and minor pebble conglomerate; brown clasts, and fossiliferous in places|sedimentary siliciclastic|||N|
Warroo Hill Member|36896|||||Yes|Member, phase|Formal|Other new published name|Described|Hardey Formation|8075|||Archean||||Archean|||||1000||No|23745||||||Not to be confused with Warroo stratigraphic nomenclature in NSW.|Epiclastic component of the Hardey Formation - mica-rich pelitic and psammitic schist and semischist.||||N|
Warrulinya Suite|19542|||||Yes|Group, Suite|Formal|Other new published name|Described|||||Archean||||Archean|3310||||||No|41938|||||||||||Y|
Warton Sandstone|19549|Warton Beds|19548|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Kimberley Group|9572|||Statherian|1704|7|isotopic, U/Pb-Pb/Pb ion probe|Statherian|1786|14|||500||No|44366||||||Defn on Tech File E/52-2. Oldest unit in the Spider impact structure forming the central dome. Ages recorded: 1704+/-7Ma and 1786+/-14Ma.|Massive to blocky, thin bedded, medium-grained quartz sandstone, commonly white to purple, and minor feldspathic sandstone|sedimentary siliciclastic|||N|
Wartu Monzogranite|75244|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Neoarchean|2643|6|isotopic, U/Pb-Pb/Pb ion probe|Neoarchean|2643|6|isotopic, U/Pb-Pb/Pb ion probe||||No|66116||Mark Pawley (GSWA)|10/JUN/09|||For use on map sheet SH 51-3; nearest town is Cosmo Newbury. Located in northeast corner of the Yilgarn Craton. Intrudes the Mount Venn greenstone belt, cutting the solid-state foliation and in turn it is overprinted by late brittle deformation. As a result this pluton constrains the transition from ductile to brittle deformation in the NE Yilgarn Craton. Dated at 2643+/-6 Ma (GSWA SHRIMP age). To be published in several GSWA publications in near future, including 1:100K maps and geochronological reports.|Equigranular monzogranite intrusion; minor granite and granodiorite.|igneous felsic intrusive|||Y|
Warubuyu Basalt|19550|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Cassidy Group|27737|||Mesoproterozoic||||Mesoproterozoic|||||||No|30944||||||RefID 67375, Musgrave Province notes (2011) suggests name should be changed to Warubuyu Formation, but does not formally endorse any change.|||||N|
Wataru Gneiss|19557|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Birksgate Complex|29906|||Mesoproterozoic||||Mesoproterozoic|||||||No|31965|||||||Gneiss, granulitic, with hornblende, biotite, orthopyroxene, clinopyroxene|high grade metamorphic rock|||Y|
Watch Point Formation|24081|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Sunbeam Group|33753|||Cryogenian||||Tonian|||||400|WA|No|43056|41768|I.R.Williams|05/AUG/86|||See misspelt Watchpoint Formation.|Sandstone, siltstone and shale.|argillaceous detrital sediment|sedimentary siliciclastic||N|
