Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Yessabah Limestone|25672|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Macleay Group|10958|||Early Permian||||Early Permian||||||NSW|No|43385|34293|||||Defined as Devonian in 1969. Subsequently considered to be Permian.|Bioclastic crinoidal limestone and calcareous mudstone.|sedimentary carbonate|||N|
Yetholme Adamellite|67893|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Carboniferous||||Late Carboniferous|||||||No|24424|||||||||||Y|
Yewrangara Granite|20979|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Yewrangara Suite|31670|Pridoli||||Ludlow|||||||No|42726||Chappell et al. , Pogson D.|11/NOV/99|||Formal name not intended in 94/27659.  Formalized on CROOKWELL 1:100 000 sheet (2000).|Cream to creamy-grey, medium- to occasionally coarse-grained, generally massive, equigranular to weakly porphyritic hornblende-biotite granite. Contains a sub-unit of mottle black/cream medium-grained, equigran., biotite graniite|igneous felsic intrusive|||Y|
Yewrangara Suite|31670|||||Yes|Group, Suite|Formal|Other new published name|Briefly described||||||||||||||||No|42726||||||Formal name not intended originally.|Suite of biotite granites, biotite leucogranite and microgranite.|igneous felsic intrusive|||Y|
Yiddah Formation|23308|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Ootha Group|14623|||Lochkovian||||Ludlow|||||||No|22638||Warren A., Gilligan L., Raphael N.|22/NOV/93|||Cootamundra 1:250 000 notes, Forbes 1:250 000 sheet area. Formerly included in Derriwong Group. Probably equivalent to the Combaning Formation.|Siltstone, arenite, minor conglomerate and felsic volcanic rocks.|sedimentary siliciclastic|||N|
Youdales Hut Formation|77056|Youdale Formation|21015|||Yes|Formation, beds|Reserved|Variation of published name|Described|||||Carboniferous||||Carboniferous|||||||No|||Greenfield, J. (GSNSW)|10/JUL/12|||See previous name for description.Originally considered Permian age, but more recently shown as mid-Carboniferous.  Occurs within an unnamed formation 'Clp' on the Tamworth_Hastings 1:250K metallogenic map. Lately and separately shown in AJES 42(6) pp612-613 Figure 2.|Mudstone, lithic sandstone, diamictite|sedimentary siliciclastic|||N|
Young Granodiorite|21021|Young Granite|21020|||Yes|Formation, beds|Formal|Variation of published name|Redefined|||Young Suite|31669|Wenlock||||Llandovery|428.8|4.3|isotopic, U/Pb-Pb/Pb ion probe|||NSW|No|29449|22638|||||Formerly considered part of Wagga Batholith. 417 +/- 6 Ma on biotite. Now part of the Young Batholith.Previously included in the Cowra Granodiorite. Parts of the unit formerly included in Burrinjuck Granite Complex. Intrudes Douro Group and Goobarragandra Volcanics. Probably intrudes the Canowindra Volcanics and may be intruded by Broula Granite. See also RefID 67060 p505.|Medium- to coarse-grained, equigranular to sometimes porphyritic, biotite (+/- muscovite +/- cordierite) granodiorite and granite, locally abundant biotite-rich enclaves; minor aplite and rhyolite dykes|igneous felsic intrusive|||Y|S-type
Young Suite|31669|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||Bullenbalong Supersuite|2897|Late Silurian||||Late Silurian|||||||No|42726|||||||||||Y|
Young Wallsend Coal|21022|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|39292|||||||||||N|
Yowahro Formation|21033|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Euriowie Subgroup|6382|||Neoproterozoic||||Neoproterozoic III|||||||No|30261|||||||Calcareous sandstone, finely laminated; siltstone and sandstone.||||N|
Yuendoo Rhyolite Member|37904|Yuendoo Rhyolite|37295|||Yes|Member, phase|Reserved|Variation of published name|Defined|Caroda Formation|3651|||Visean||||Visean|||||20|NSW|Yes|||Roberts, J.|02/FEB/96|Sutherland, F.L.|22/JAN/03|See Yuendoo Rhyolite and Yuendoo Andesite Tuff Member.|||||N|
Yurammie Granodiorite|23319|||||Yes|Formation, beds|Formal|Resvd name published|Described|||Candelo Suite|30477|Early Devonian||||Late Silurian|||||||No|22815||Chappell B.W., Lewis P.|27/OCT/75|||Card. BD as Yurammie Granite in 94/27659, but formal name not intended.|Hornblende-biotite granodiorite|igneous felsic intrusive|||Y|
Yuranigh Limestone Member|31726|Yuranigh Limestone|29515|||Yes|Member, phase|Formal|Resvd name published|Defined|Fairbridge Volcanics|25904|||Gisbornian||||Gisbornian|||||180|NSW|No|43782|23214|||||Bathurst 1:250 000 sheet area Type Section - GR 675300 6332800 to GR 674950 66332800.|Massive and bedded limestone, calcareous siltstone and lithic sandstone and includes an interbedded trachyandesite flow.|sedimentary carbonate|sedimentary siliciclastic||N|
Zanci Unit|21076|Zanci unit|21077|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|29643|||||||||||N|
aeolian lunette|77074|lunette dunes 72955|72955|||Yes|Formation, beds|Unnamed|Unnamed published|Reserved||||||||||||||||No|||Greenfield, J. (GSNSW)|10/JUL/12|||Unnamed regolith unit.|Red-brown to light brown, silty bi-modal quartz sand, sporadically clayey; locally capped by off-white to beige mobile quartz sand. Regolithic carbonate accumulations at depth, including rhizolith development|regolith|||N|
alkali dolerite 78245|78245|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.
|Alkali dolerite|igneous mafic intrusive|||Y|
alkali gabbro 78246|78246|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Sills and stocks.
|Alkali gabbro sills and stocks|igneous mafic intrusive|||Y|
alkali gabbro 78251|78251|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Sills and stocks.
|Alkali gabbro sills and stocks|igneous mafic intrusive|||Y|
alluvial gravel deposits|77078|gravel 75810|75810|||Yes|Formation, beds|Unnamed|Unnamed published|Reserved|||||Cenozoic||||Cenozoic|||||||No|||Greenfield, J. (GSNSW)|10/JUL/12|||Unnamed regolith unit|Unconsolidated alluvial gravel, sand, silt and clay with variable humic content; gravels commonly clast supported|regolith|||N|
alluvial sand and gravel|77077|gravel, sand 75808|75808|||Yes|Formation, beds|Unnamed|Unnamed published|Reserved|||||Quaternary||||Quaternary|||||||No|||Greenfield, J. (GSNSW)|10/JUL/12|||Unnamed regolith unit.|Unconsolidated alluvial quartzose sand and polymictic gravel, silcrete and quartz- and iron-cemented sandstone|regolith|||N|
alluvium 38485|38485|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Holocene||||Holocene|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project. Map Symbol: Qa.  May have been previously mapped as Qy (Qyt); some Qcc and Czca.|Channel and flood plain alluvium; gravel, sand, silt, clay; may be locally calcreted|regolith|||N|
amphibolite 78259|78259|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Ordovician||||Cambrian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Intrusive?
|Amphibolite|meta-igneous mafic|||U|
amphibolite 78260|78260|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Ordovician||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Intrusive?
|Amphibolite|meta-igneous mafic|||U|
amphibolite 78291|78291|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleoproterozoic|1674|8|isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named amphibolite (sample 9618006) from Clevedale Migmatite and Thorndale Composite Gneiss in Clevedale region, ~10 km southeast of Broken Hill (location: Lat 31.976905, Long 141.568768). Minimum age of mafic dyke emplacement although dykes probably intruded during high-grade metamorphism therefore magmatic and possible metamorphic overprinting ages are likely to be very similar; also consistent with intruded metasedimentary country rocks dated ~1700¿1710 Ma; bimodal 1690 +/-5 Ma felsic metavolcanics: Page & Laing (1992)|Amphibolite|meta-igneous mafic intrusive|||Y|
amphibolite 78293|78293|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic|1686|13|isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named amphibolite (sample 9618007) from Clevedale Migmatite and Thorndale Composite Gneiss in Clevedale region, ~10 km southeast of Broken Hill (location: Lat 31.961127, Long 141.576448). Minimum age of mafic dyke emplacement although dykes probably intruded during high-grade metamorphism therefore magmatic and possible metamorphic overprinting ages are likely to be very similar; also consistent with intruded metasedimentary country rocks dated ~1700¿1710 Ma; bimodal 1690+/- 5 Ma felsic metavolcanics: Page & Laing (1992), Gibson & Nutman (2004).|Amphibolite|meta-igneous mafic intrusive|||Y|
amphibolite 78295|78295|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleoproterozoic|1691|9|isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named amphibolite (sample 9618008) from Clevedale Migmatite and Thorndale Composite Gneiss in Clevedale region, ~10 km southeast of Broken Hill (location: Lat 31.795716, Long 141.585768).Minimum age of mafic dyke emplacement although dykes probably intruded during high-grade metamorphism therefore magmatic and possible metamorphic overprinting ages are likely to be very similar; also consistent with intruded metasedimentary country rocks dated ~1700¿1710 Ma; bimodal 1690 +/- 5 Ma felsic metavolcanics: Page & Laing (1992), Gibson & Nutman (2004).|Amphibolite|meta-igneous mafic intrusive|||Y|
amphibolite, metagabbro 78292|78292|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleoproterozoic||||Paleoproterozoic|1683|5|isotopic, U/Pb-Pb/Pb ion probe||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named gabbro (sample 94BH52) intruding Cues Formation, top of Round Hill, ~5 km east of Broken Hill (location: 548297 E, 6466953 N; Lat 31.932167, Long 141.5108330), but described as 'Amphibolite (hornblende-plagioclase+/-garnet+/-orthopyroxene+/-clinopyroxene), metagabbro'. Crystallisation age of Zr-bearing amphibolite from un-named metagabbro intrusion of the Cues Formation (Thackaringa Group) that caps Round Hill near Broken Hill.Nutman & Ehlers (1998).|Amphibolite (hornblende plagioclase+/-garnet+/-orthopyroxene+/ clinopyroxene), metagabbro|meta-igneous mafic intrusive|||Y|
basalt dyke 78261|78261|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Carboniferous||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Intrusive?
|Basalt|igneous mafic volcanic|||N|
basalt dykes, sills 78247|78247|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.
|Basalt dykes and sills, subalkaline, microlitic and with flow banding|igneous mafic volcanic|||Y|
basalt, andesite, agglomerate 78243|78243|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned||||||||||||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. NSW Western Division geological-geophysical basement interpretation map, 2012 SOLID GEOLOGY. Age unknown.|Undifferentiated; basalt, andesite, agglomerate unsure|igneous mafic volcanic|igneous intermediate volcanic||N|
basalt, basaltic breccia, monzodiorite, dolerite 78257|78257|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Ordovician||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.
|Basalt, basaltic breccia, (monzo)diorite, dolerite|igneous mafic volcanic|igneous intermediate intrusive||N|
basalt, basanite 78238|78238|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Jurassic||||Jurassic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY.|Basalt, analcime basanite, nepheline basalt|igneous mafic volcanic|igneous foid-bearing volcanic||N|
basalt, trachybasalt, trachyandesite 75809|75809|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neogene||||Neogene|||||||No|43782||||||Pyroxene olivine basalt, plagioclase basalt, alkali basalt, trachybasalt, trachyandesite. Used on Bathurst 1:250, and all component 1:100k sheets. Age shown as Tertiary , but ~Miocene on time-space plot.|Pyroxene olivine basalt, plagioclase basalt, alkali basalt, trachybasalt, trachyandesite||||N|
coastal dunes 38488|38488|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Quaternary||||Quaternary|||||||No|||||||Unnamed unit used on Australian 1:1M scale surface geology map.  Map symbol: Qdc.|Coastal sand dunes, beach sand, barrier beaches, foredune, beach ridges; calcareous and siliceous, locally shelly and/or cemented (beach rock); locally reworked|regolith|||N|
dark diorite 75802|75802|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Carboniferous||||Carboniferous|||||||No|43641||||||Bathurst 1:100k; included in Cm,  Bathurst 250k|||||Y|
diatomite 68919|68919|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|Nandewar Volcanic Complex|41276|||Miocene||||Miocene|||||||No|||Ollie Raymond|11/MAY/05|||Lithology referring to an unnamed unit within the Nandewar Volcanic Complex to be used for New South Wales 1:1 million geological map, National Maps Project|Diatomite|sedimentary non-carbonate chemical or biochemical|||N|
diatreme 78471|78471|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned||||||||||||||||No|69042||||||Used in: Hegarty, R. (2010) Geophysical - geological interpretation map of the basement lithologies in the Thomson Orogen region, NSW. IN Thomson Orogen; release of preliminary and provisional information, June 2010 [DVD]. Diatremes. Small normal and reversely magnetised alkali basalt vents, dykes or minor flows. Age shown as ?Permian, Triassic, Tertiary.|||||N|
diorite 39523|39523|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Ordovician||||Late Ordovician|||||||No|||||||Diorite stocks intersected in drill core, Cootamundra 1:250k sheet area.|Diorite||||Y|
diorite 39525|39525|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Silurian||||Ordovician|||||||No|||||||Late Ordovician-Early Silurian high-level intrusions in Gidginbung Volcanics interpreted from drill core and aeromagnetics, Cootamundra, Forbes 1:250k sheet areas|Intermediate intrusive||||Y|
dolerite 78233|78233|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Silurian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY.|Dolerite|igneous mafic intrusive|||Y|
dolerite 78248|78248|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.
|Alkali dolerite dykes and plugs, porphyritic and ophitic plagioclase, and strongly magnetic|igneous mafic intrusive|||Y|
dolerite dyke 78262|78262|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Carboniferous||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Intrusive?
|?wrongly described as basalt?|igneous mafic|||N|
dolerite, diorite 75803|75803|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Carboniferous||||Carboniferous|||||||No|43640||||||Molong, Bathurst 1:100k; included in Cm,  Bathurst 250k|Dolerite, diorite||||Y|
dolerite, diorite, gabbro 78252|78252|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Sills and stocks.
|Dolerite, diorite, gabbro sills and stocks|igneous mafic intrusive|igneous intermediate intrusive||Y|
dolerite, volcanic breccia, nepheline basalt 78227|78227|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Jurassic||||Jurassic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY.|Dolerite, volcanic breccia, nepheline basalt|igneous mafic volcanic|igneous mafic intrusive||N|
dunes 38496|38496|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Cenozoic|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Qd.|Dunes, sandplain with dunes and swales; may include numerous interdune claypans; may be locally gypsiferous|regolith|||N|
dyke 75700|75700|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesozoic||||Proterozoic|||||||No|||||||Undifferentiated dykes, many interpreted from air photos with no or little age or lithology control.|Unnamed mafic to felsic dykes. Often interpreted from air photos with little or no age or lithology control.|igneous mafic intrusive|igneous felsic intrusive||Y|
equigranular granite 75805|75805|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Carboniferous||||Carboniferous|||||||No|43641||||||Medium-grained, equigranular granite  - Bathurst, Blayney 1:100k, shown as Cf felsic dyke -  Bathurst250k|Medium-grained, equigranular granite||||Y|
felsic intrusives 40884|40884|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Lithology refers to an unnamed unit to be used on New South Wales 1:1 million geological map, National Maps Project.|Undifferentiated felsic intrusives, ?pre-tectonic and syntectonic (Olary Domain and Mount Painter and Eurowie Inliers)|igneous felsic intrusive|||N|
felsic intrusives 42016|42016|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Carboniferous||||Carboniferous|||||||No|||||||Lithology referring to an unnamed unit to be used for the New South Wales 1:1 million geological map, National Maps Project.|Granite, granodiorite, microgranite, leucogranite, monzonite, quartz monzonite, monzogranite, diorite, granophyre|igneous felsic intrusive|||Y|
felsic intrusives 42022|42022|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Silurian||||Silurian|||||||No|||||||Lithology referring to an unnamed unit to be used for the New South Wales 1:1 million geological map, National Maps Project.|Granite, gneissic granite, granodiorite, monzogranite, quartz monzodiorite, leucogranite, aplite.|igneous felsic intrusive|||Y|
felsic intrusives 42174|42174|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Early Devonian||||Early Devonian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Granite, granodiorite, tonalite, monzodiorite, quartz monzodiorite, diorite, quartz diorite, leucogranite, aplite|igneous felsic intrusive|||N|
felsic intrusives 42187|42187|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Permian||||Permian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Granite, granodiorite, tonalite, leucogranite, aplite, microgranite, quartz-feldspar porphyry; plutons, sills and dykes|igneous felsic intrusive|||N|
felsic intrusives 42189|42189|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Triassic||||Permian|||||||No|||||||Lithology referring to an unnamed unit to be used for Australian 1:1 million geological map, National Maps Project.|Felsic intrusive rocks; including tonalite, diorite, granodiorite, granite, monzogranite, rhyolite, microgranodiorite|igneous felsic intrusive|||N|
felsic to intermediate volcanics and high level intrusives 42180|42180|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesozoic||||Mesozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Trachyte, syenite, tuff, minor rhyolite, minor phonolite, minor obsidian|igneous felsic-intermediate volcanic|||N|
felsic to intermediate volcanics and high level intrusives 68002|68002|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|Nandewar Volcanic Complex|41276|||Early Miocene||||Early Miocene|||||||No|||Ollie Raymond|15/FEB/05|||Lithology referring to an unnamed unit to be used for NSW 1:1 million geological map, National Maps Project|Alkali rhyolite, comendite, trachyte plugs, domes and dykes|igneous felsic volcanic|||Y|
felsic volcanic and volcaniclastic rocks 42192|42192|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Early Devonian||||Silurian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Felsic to intermediate volcanic and volcaniclastic rocks|igneous felsic-intermediate volcanic|||N|
felsic volcanics and high level intrusives 42173|42173|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Devonian||||Devonian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Quartz-feldspar porphyritic rhyolitic to rhyodacitic high level intrusives, microgranite dykes, small stocks and associated aphanitic dykes|igneous felsic volcanic|||N|
felsic volcanics and high level intrusives 42186|42186|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Early Permian||||Early Permian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Rhyolitic volcanics and subvolcanic intrusives|igneous felsic volcanic|||N|
felsic volcanics and high level intrusives 42193|42193|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cenozoic||||Cenozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Felsic volcanic and high level intrusive rocks|igneous felsic volcanic|||N|
gabbro 39529|39529|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Silurian||||Late Silurian|||||||No|||||||highly magnetic linear intrusions west of Gilmore FZ.  May be related to the Jurassic lamprophyres Cootamundra 1:250k sheet area.|mafic intrusive||||Y|
gabbro 78241|78241|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Permian||||Permian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY. Age given as Permian?|Gabbro|igneous mafic intrusive|||Y|
gabbro 78265|78265|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Ordovician||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. 
|Gabbro|igneous mafic intrusive|||Y|
gabbro, diorite 78281|78281|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Carboniferous||||Carboniferous|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Unnamed Pluton 8.|Gabbro, diorite|igneous mafic intrusive|igneous intermediate intrusive||Y|
gabbro, dolerite 78264|78264|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Silurian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.  ?Assumed to be same age as Middledale Gabbroic Diorite?
|Gabbro and dolerite (mainly north-trending)|igneous mafic intrusive|||Y|
gabbroic diorite 78263|78263|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Silurian||||Silurian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.  ?Assumed to be same age as Middledale Gabbroic Diorite?
|Gabbroic diorite|igneous intermediate intrusive|||Y|
gabbroic intrusions 78240|78240|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Permian||||Permian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY.|Gabbroic intrusions|igneous mafic intrusive|||Y|
granite - high magnetic intensity 78468|78468|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Devonian||||Silurian|||||||No|69042||||||Used in: Hegarty, R. (2010) Geophysical - geological interpretation map of the basement lithologies in the Thomson Orogen region, NSW. IN Thomson Orogen; release of preliminary and provisional information, June 2010 [DVD]. MG. Areas of granite and intermediate intrusives having high magnetic intensity.|||||Y|
granite - low magnetic intensity 78469|78469|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Devonian||||Silurian|||||||No|69042||||||Used in: Hegarty, R. (2010) Geophysical - geological interpretation map of the basement lithologies in the Thomson Orogen region, NSW. IN Thomson Orogen; release of preliminary and provisional information, June 2010 [DVD]. NMG. Areas of granites (both S-type and some I-types) having low magnetic intensity.|||||Y|
granite 39517|39517|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Devonian||||Late Devonian|||||||No|||||||Granitoids interpreted from aeromagnetic data Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
