Stratno | Stratigraphic Name | Entity Number | Province Name 
27689|Aarons Pass Granite|556736|Lachlan Orogen
32|Abercorn Granite|556736|Lachlan Orogen
69898|Abercrombie Formation|556736|Lachlan Orogen
48|Aberfoyle River Porphyrite|40484|New England Orogen
63|Abroi Granodiorite|40484|New England Orogen
73910|Abroi Suite|40484|New England Orogen
88|Acton Shale Member|556736|Lachlan Orogen
98|Adaminaby Group|556736|Lachlan Orogen
98|Adaminaby Group|559178|Central NSW - Omeo Province
23323|Adderley Formation|556736|Lachlan Orogen
41273|Adelargo Basalt Member|556736|Lachlan Orogen
134|Adelong Norite|556736|Lachlan Orogen
26339|Agnes Greywacke|40484|New England Orogen
25757|Akuna Mudstone|556736|Lachlan Orogen
210|Alandoon Chert|556736|Lachlan Orogen
279|Allandale Formation|530059|Bowen Basin
70446|Allawa Ignimbrite Member|40484|New England Orogen
23328|Allendale Metasediments|408445|Olary Domain
26341|Alley Sandstone Member|556736|Lachlan Orogen
23329|Allyn River Member|40484|New England Orogen
317|Alma Granite Gneiss|20331|Curnamona Province
23331|Alton Limestone Member|556736|Lachlan Orogen
342|Alum Mountain Volcanics|40484|New England Orogen
342|Alum Mountain Volcanics|549700|Gloucester Basin
342|Alum Mountain Volcanics|569864|Myall Syncline
23332|Ambone Volcanics|547727|Mount Hope Trough
357|Amboyne Granodiorite|556736|Lachlan Orogen
381|Amphitheatre Group|535919|Cobar Basin
381|Amphitheatre Group|549130|Rast Trough
381|Amphitheatre Group|556736|Lachlan Orogen
401|Anakie Metamorphic Group|39793|Belyando Gold Province
401|Anakie Metamorphic Group|449962|Anakie Province
427|Andersons Flat beds|40484|New England Orogen
25684|Anembo Granodiorite|556736|Lachlan Orogen
27693|Angullong Formation|556736|Lachlan Orogen
24660|Annalee Pyroclastics|40484|New England Orogen
29659|Anson Formation|556736|Lachlan Orogen
37907|Appleogue Dacite Member|40484|New England Orogen
510|Apsley River Diorite|40484|New England Orogen
74037|Apsley River Suite|40484|New England Orogen
520|Arable Tonalite|556736|Lachlan Orogen
24663|Ararat Formation|40484|New England Orogen
554|Ardlethan Granite|556736|Lachlan Orogen
31543|Ardlethan Suite|556736|Lachlan Orogen
581|Argyll Granodiorite|40484|New England Orogen
73911|Argyll Suite|40484|New England Orogen
37004|Armidale beds|40484|New England Orogen
36829|Arranmor Ignimbrite Member|40484|New England Orogen
77272|Arrowfield Coal Member|530078|Sydney Basin
31547|Arthursleigh Suite|556736|Lachlan Orogen
29663|Ashburnia Group|556736|Lachlan Orogen
705|Ashford Coal Measures|40484|New England Orogen
705|Ashford Coal Measures|559229|Ashford Basin
76101|Ashford Limestone Member|40484|New England Orogen
77318|Ashford Member|40484|New England Orogen
714|Ashleigh Member|556736|Lachlan Orogen
27696|Ashton Member|556736|Lachlan Orogen
33796|Asylum Granite|556736|Lachlan Orogen
41049|Attunga Creek Monzogranite|40484|New England Orogen
41049|Attunga Creek Monzogranite|407569|Wisemans Arm Province
23347|Avenall Basic Intrusive Complex|556736|Lachlan Orogen
24675|Avoca Valley Shale|556736|Lachlan Orogen
795|Avon Lea Mudstone Member|556736|Lachlan Orogen
802|Avon Subgroup|40484|New England Orogen
29277|Avondale Granite|556736|Lachlan Orogen
23349|Babepercy Volcanics|40484|New England Orogen
25702|Babinda Volcanics|556736|Lachlan Orogen
845|Back Creek Group|39627|Cracow Metallogenic Province
845|Back Creek Group|40484|New England Orogen
845|Back Creek Group|530059|Bowen Basin
845|Back Creek Group|550790|Galilee Basin
70448|Back Creek Ignimbrite Member|40484|New England Orogen
25770|Back Swamp Granodiorite|556736|Lachlan Orogen
21173|Badja Granodiorite|556736|Lachlan Orogen
875|Bagdad Formation|556736|Lachlan Orogen
913|Bakers Creek Diorite|40484|New England Orogen
917|Balala Granodiorite|40484|New England Orogen
949|Baldwin Formation|40484|New England Orogen
949|Baldwin Formation|40555|Gamilaroi Terrane/Province
954|Baledmund Formation|556736|Lachlan Orogen
965|Balickera Conglomerate|40484|New England Orogen
77082|Balickera Conglomerate Member|40484|New England Orogen
77015|Ballallaba Monzogranite|556736|Lachlan Orogen
33967|Ballast Formation|556736|Lachlan Orogen
991|Ballengara Member|40484|New England Orogen
28166|Ballingoole Limestone|556736|Lachlan Orogen
1000|Ballyhooley Granite|556736|Lachlan Orogen
41050|Banalasta Monzogranite|40484|New England Orogen
67897|Banalasta Suite|40484|New England Orogen
26367|Banda Banda Monzodiorite|40484|New England Orogen
1037|Bangadilly Granite|556736|Lachlan Orogen
1051|Bango Limestone Member|556736|Lachlan Orogen
1073|Banshea Granite|556736|Lachlan Orogen
1098|Bargo Claystone|530078|Sydney Basin
23361|Barmedman Granite|556736|Lachlan Orogen
31550|Barmedman Suite|556736|Lachlan Orogen
23362|Barneys Spring Andesite Member|40484|New England Orogen
76020|Baroorangee Creek Formation|20314|Wonominta Block
76942|Barracks Creek Monzogranite|556736|Lachlan Orogen
29569|Barrajin Group|556736|Lachlan Orogen
34265|Barrallier Ignimbrite|556736|Lachlan Orogen
26371|Barrandella Shale Member|556736|Lachlan Orogen
27328|Barrington Tops Granodiorite|40484|New England Orogen
78370|Barrona granite|20489|Thomson Orogen
1218|Barry Granodiorite|556736|Lachlan Orogen
31549|Barry Suite|556736|Lachlan Orogen
29526|Bartletts Creek Granite|556736|Lachlan Orogen
1232|Baryulgil Serpentinite|40484|New England Orogen
35879|Basso Suite|408445|Olary Domain
1244|Bathurst Granite|556736|Lachlan Orogen
31450|Bathurst Suite|556736|Lachlan Orogen
31449|Bathurst Supersuite|556736|Lachlan Orogen
1282|Bay Formation|556736|Lachlan Orogen
35758|Beacons Hill Chert|556736|Lachlan Orogen
1321|Beargamil Subgroup|556736|Lachlan Orogen
1362|Bee Conglomerate Member|556736|Lachlan Orogen
1379|Beechwood beds|40484|New England Orogen
37870|Beetoomba Granodiorite|556736|Lachlan Orogen
76975|Begonia Monzogranite|556736|Lachlan Orogen
21219|Belimebung Volcanics|556736|Lachlan Orogen
30910|Bell River Member|556736|Lachlan Orogen
1423|Bellbird Creek Formation|556736|Lachlan Orogen
24709|Bells Creek Volcanics|556736|Lachlan Orogen
1435|Belmore Granite|556736|Lachlan Orogen
30472|Belowra Granodiorite|556736|Lachlan Orogen
1444|Belubula Limestone|556736|Lachlan Orogen
1445|Belubula Shale|556736|Lachlan Orogen
1448|Bemboka Granodiorite|556736|Lachlan Orogen
30473|Bemboka Suite|556736|Lachlan Orogen
1451|Ben Boyd Formation|556736|Lachlan Orogen
33192|Bena Monzodiorite|559178|Central NSW - Omeo Province
41051|Bendemeer Monzogranite|40484|New England Orogen
38325|Bendemeer Supersuite|40484|New England Orogen
1466|Bendethera Limestone Member|556736|Lachlan Orogen
1474|Bendoc Group|39754|Walhalla-Wood's Point Gold Metallogenic Province
1474|Bendoc Group|444520|Tabberabbera Zone
1474|Bendoc Group|444524|Mallacoota Zone
1474|Bendoc Group|556736|Lachlan Orogen
1474|Bendoc Group|559178|Central NSW - Omeo Province
25781|Bendora Granodiorite|556736|Lachlan Orogen
35363|Bennys Top Limestone|40555|Gamilaroi Terrane/Province
1516|Berrico Creek Formation|40484|New England Orogen
1524|Berrigan Granite|556736|Lachlan Orogen
28365|Bethungra Formation|556736|Lachlan Orogen
28365|Bethungra Formation|559178|Central NSW - Omeo Province
37908|Bexley Rhyolite Member|40484|New England Orogen
1574|Bickham Formation|40484|New England Orogen
28129|Biddabirra Formation|535919|Cobar Basin
28129|Biddabirra Formation|556736|Lachlan Orogen
25783|Biddi Granodiorite|556736|Lachlan Orogen
40754|Bideroie Ignimbrite Member|40484|New England Orogen
24181|Big Hole Formation|556736|Lachlan Orogen
29201|Big Jack Granite|556736|Lachlan Orogen
1608|Bigga Granite|556736|Lachlan Orogen
1617|Biggam Tonalite|556736|Lachlan Orogen
1645|Billy Creek Formation|20306|Mount Painter Block
1645|Billy Creek Formation|529788|Arrowie Basin
1656|Billygoat Hill Monzonite|40484|New England Orogen
38268|Billyrimba Leucomonzogranite|40484|New England Orogen
1662|Billys Creek Tonalite|40484|New England Orogen
41598|Bilpa Conglomerate|20533|Delamerian Orogen
26254|Bimberi Leucogranite|556736|Lachlan Orogen
1669|Bimbimbie Granodiorite|556736|Lachlan Orogen
1674|Binda Granite|556736|Lachlan Orogen
77065|Bindaboo Coal Member|40484|New England Orogen
38303|Bindaboo seam|40484|New England Orogen
70455|Bindawalla Ignimbrite Member|40484|New England Orogen
28368|Bindogandri Granite|556736|Lachlan Orogen
69879|Bindook Group|556736|Lachlan Orogen
1689|Bingie Bingie Gabbro|556736|Lachlan Orogen
1690|Bingleburn Formation|40484|New England Orogen
1691|Bingleburra Formation|40484|New England Orogen
28370|Birdwood Formation|40484|New England Orogen
77319|Birken Head Rhyolite|40484|New England Orogen
39258|Birken Head Volcanic Member|40484|New England Orogen
1727|Birkenburn beds|556736|Lachlan Orogen
36147|Bishopthorpe Dolerite|556736|Lachlan Orogen
21260|Bitter Ground Volcanics|40484|New England Orogen
73421|Bittles Tank Volcanics|20314|Wonominta Block
1776|Black Bog Shale|556736|Lachlan Orogen
1798|Black Jack Group|530016|Gunnedah Basin
24186|Black Mountain Sandstone|556736|Lachlan Orogen
1812|Black Range Group|556736|Lachlan Orogen
1826|Black Rock Granite|556736|Lachlan Orogen
1837|Black Snake Creek Granite|40484|New England Orogen
1841|Black Springs Granite|556736|Lachlan Orogen
35160|Blackbutt Formation|556736|Lachlan Orogen
67907|Blackfellows Gully Leucomonzogranite|40484|New England Orogen
1863|Blackmans Creek Granite|556736|Lachlan Orogen
1865|Blackmans Flat Conglomerate|530078|Sydney Basin
1869|Blacks Flat Diorite|556736|Lachlan Orogen
1876|Blackwater Group|530059|Bowen Basin
1918|Blanchetown Clay|536552|Murray Basin
25792|Bland Diorite|556736|Lachlan Orogen
25792|Bland Diorite|559178|Central NSW - Omeo Province
1926|Blanket Flat Granite|556736|Lachlan Orogen
1934|Blaxland Granite|556736|Lachlan Orogen
29501|Blayney Volcanics|556736|Lachlan Orogen
1955|Blind Gabbro|556736|Lachlan Orogen
26402|Bloomfield Limestone Member|556736|Lachlan Orogen
25794|Blow Clear Member|556736|Lachlan Orogen
27671|Blowering Formation|556736|Lachlan Orogen
75836|Blue Knob Serpentinite|40484|New England Orogen
41052|Blue Knobby Monzogranite|40484|New England Orogen
73912|Blue Knobby Suite|40484|New England Orogen
2006|Blue Waterhole Formation|556736|Lachlan Orogen
2034|Blythesdale Group|27354|Surat Basin
40930|Boambolo Member|556736|Lachlan Orogen
25796|Bobs Creek Formation|40484|New England Orogen
25796|Bobs Creek Formation|40540|Woolomin Province
23398|Bocobidgle Conglomerate|556736|Lachlan Orogen
36110|Bodalla Monzogranite|556736|Lachlan Orogen
42412|Bodonga beds|40484|New England Orogen
77003|Bog Hole Monzogranite|556736|Lachlan Orogen
31620|Bogalong Suite|556736|Lachlan Orogen
2084|Bogandyera Granite|556736|Lachlan Orogen
2088|Boggabri Volcanics|530016|Gunnedah Basin
27715|Boggy Plain Granitic Complex|556736|Lachlan Orogen
2091|Boggy Plain Suite|556736|Lachlan Orogen
