Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Whittington Range Member|30740|Whittington Range Volcanics|25621|||Yes|Member, phase|Formal|Variation of published name|Fully described|Hayward Creek Formation|8199|||Statherian||||Statherian|||||||No|43223||||||Formerly defined as Whittington Range Volcanics by Donnellan et al (1995). Parts previously mapped as Helen Springs Volcanics. Within the Tomkinson Creek Group.|Vesicular andesitic lava; mudstone, siltstone; chertified calcareous siltstone, sandstone; stromatolites|igneous felsic-intermediate volcanic|sedimentary siliciclastic||N|
Whitula Formation|19936|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Pliocene|2|||Miocene|12||||220|QLD|Yes|33078|64047|Senior B.R.|29/SEP/06|Playford, G.|07/JUN/74||Sandstone, siltstone, mudstone, and claystone, oxidised; minor gypsum and immature silcrete.||||N|
Whitworth Quartzite|19939|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Myally Subgroup|13635|||Statherian|1650|||Statherian|1768|8|||2000|QLD|Yes|30529|30534|Derrick G.|21/APR/75|Staines, H.R.E.|18/MAR/76|Defined as Precambrian but susequently presented as Mesoproterozoic.|Pink, fine-grained, well-sorted sandstone.||||N|
Wickham Formation|26213|||||Yes|Formation, beds|Formal|Other new published name|Defined|Wattie Group|19609|||Calymmian||||Statherian||||315||NT|No|28255|48943|||||Unconformably overlies Killaloc Formation; progressively overlies younger formations of Limbunya Group from east to west.  As basal unit of Wattie Group, max age must match Wattie Group max age. Not to be confused with informal nomenclature for Wickham metamorphic rocks in Tasmania, or with WA's Wickham Pillow Basalt.|Quartz sandstone, micaceous siltstone and chert, basal conglomerate|sedimentary siliciclastic|||N|
Wickstead Creek beds|24573|||||Yes|Formation, beds|Informal|Resvd name published|Defined|||||Paleoproterozoic||||Paleoproterozoic||||||NT|Yes|48992|48992|A.J.Stewart|20/JUN/74|Wells, A.T.|12/NOV/76|Geological Province: Arunta Block (division 2). See also Wickstead Creek Beds. Unit was correlated (Stewart et al. 1984) with most of Lander Rock Formation, but now [2008] considered more likely to belong to Reynolds Range Group.|Calc-silicate rock, marble, gneiss, schist; quartzite, sillimanite gneiss, quartzofeldspathic gneiss; quartz-rich metasediments, quartzofeldspathic gneiss|high grade metamorphic rock|||N|
Widdallion Sandstone Member|27305|Widdallion Sandstone|36018|||Yes|Member, phase|Formal|Resvd name published|Defined|Lawn Hill Formation|10261|||Statherian||||Statherian|||||550|QLD|Yes|37459|37459|I.P.Sweet|07/JAN/80|Whitaker, W.|24/JUL/81||Blocky to massive, thick-bedded, micaceous, cross-bedded medium quartz sandstone.||||N|
Wiernty Formation|38408|Wiernty|30256|||Yes|Formation, beds|Formal|Resvd name published|Defined|Renner Group|38406|||Mesoproterozoic||||Mesoproterozoic|||||500||No|24304|24303|||||Reserved as Wiernty (Hussey, 1996). Previously mapped as undifferentiated Tomkinson Creek beds. Age: 1500? Ma.|Sandstone; lithic to quartz arenite; lensing, very thin to medium bedded, very fine to medium grained; micaceous; mudstone, granule conglomerate; silicified dolomitic mudstone; rip-up clasts; ripple cross laminated,halite pseudomorphs; cauliflower chert.||||N|
Wilberforce beds|20006|Wilberforce Beds|27003|||Yes|Formation, beds|Informal|Other new published name|Defined|||||Calymmian||||Statherian||||||NT|No|41406|43010|||||In Arnhem Land. Elsewhere these beds are known as Mantungual Formation.|||||N|
Wild Cow Subgroup|37739|||||Yes|Subgroup|Formal|Resvd name published|Defined|South Nicholson Group|17123|||Calymmian||||Calymmian|||||4500|NT|Yes|62657||Rawlings, D.|22/NOV/02|Kruse, P.D.|11/APR/05|To be used in Lawn Hill Platform and South Nicholson Basin area. Mount Drummond 1:250 000 map sheet area.|Fine to very coarse grained and pebbly quartzose to lithic sandstone and conglomerate, lithic micaceous siltstone, ferruginous sandstone, shale, claystone; minor chertified stromatolites, ironstone, carbonates|sedimentary siliciclastic|||N|
Wildman Siltstone|24105|Wildman siltstone|20019|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Mount Partridge Group|13012|Gerowie Suite|31730|Orosirian|1890|||Orosirian|2029|12|isotopic, U/Pb-Pb/Pb ion probe||2000||No|38239||Needham, R.S.|31/JAN/78|||Intruded by Zamu Dolerite and by Cullen Supersuite. See also misspelling: Wildman Sandstone.|Laminated silty carbonaceous phyllite (metasiltstone), interbedded with sandy ferruginous laminated metasiltstone, thinly bedded feldspathic quartz meta-arenite, quartzite, lithofeldspathic metagreywacke.|metasedimentary siliciclastic|sedimentary siliciclastic||N|
Willieray Formation|38415|Willieray|30260|||Yes|Formation, beds|Formal|Resvd name published|Defined|Namerinni Group|38414|||Paleoproterozoic|1640|||Paleoproterozoic|1640||||400||No|24304|24303|||||Reserved as Willieray (Hussey, 1996). Previously mapped as undifferentiated Tomkinson Creek beds (Randal et al 1966, Randal and  Brown 1969)|Sandstone; thin to medium bedded; rippled; mudstone, rip-up clasts, ripple cross laminated, current lineated, desiccated, halite pseudomorphs; conglomerate, crossbedded, graded; basal dolomitic sandstone; flaggy, strike ridges.||||N|
Wills Creek Granite|20124|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Kalkadoon Supersuite|30638|Orosirian|1830|||Orosirian|1860|||||QLD|Yes|46962|49009|D.H.Blake, R.J.Bultitude|08/MAR/78|Whitaker, W.|10/DEC/80|Part of the Kalkadoon Batholith. Mapped as Argylla Formation and Kalkadoon Group (Carter and Opik, 1963). Min. age: 1830Ma (Wyborn and Page, 1983).|Medium to coarse biotite granite and leucogranite; minor aplite.|igneous felsic intrusive|||Y|
Wilson Formation|38834|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Ware Group|38831|||Orosirian|1791|66||Orosirian|1800|31|||1000||No|62377||Crispe, A.|06/AUG/03|||More recent 2007 age information: detrital zircons in greywacke give maximum deposition age: ca.1831+/-7Ma (in RefID: 64662).|Greywacke, quartzwacke, granule conglomerate, phyllitic siltstone, fine-grained schist.|sedimentary siliciclastic|||N|
Windajong Granite|72416|Windajong|39110|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Statherian|1730|3|isotopic, U/Pb-Pb/Pb ion probe|Statherian|||||||Yes|62642||Donnellan, N. (NTGS)|21/FEB/07|Kruse, P.D.|||Biotite-muscovite granite, equigranular/seriate porphyritic|igneous felsic intrusive|||Y|
Windoo Sandstone|30320|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Late Cambrian||||Late Cambrian|||||50|WA|Yes|43302|23621|Blake D.H.|21/JUN/96|Hocking, R.|22/APR/99|East Kimberley.  Replaces parts of the Gardiner beds on Gordon Downs 250K.  Note: Extensive Gardiner still exists in NT and other parts of WA.|Quartz sandstone, minor mudstone, dolomite, stromatolitic chert|sedimentary siliciclastic|||N|
Winnall beds|20249|Winnall Beds|20248|||Yes|Formation, beds|Informal|Variation of published name|Described|||||Neoproterozoic||||Neoproterozoic|||||2130||No|45155|||||||Brown to pale quartz sandstone, often micaceous, dominantly tabular but massive in upper part; minor red-purple fine sandstone to siltstone.|sedimentary siliciclastic|||N|
Winnecke Granophyre|20256|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||Birthday Suite|38833|Orosirian|1815|5|isotopic, U/Pb-Pb/Pb ion probe|Orosirian|1830|||||NT|No|44965|48950|||||Tanami Province.  See also "Winnecke Granophyre". Name still in use 2007. Intrudes Ware Group. See also Winnecke Monzogranite. Variably assigned to the Birthday Suite (2007), Granites Supersuite (obsolete), or Winnecke Suite (2001, superseded by Birthday Suite).|Biotite granophyre, biotite monzogranite, felsic porphyry.|igneous felsic intrusive|||Y|
Winton Formation|20268|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Manuka Subgroup|11215|||Cenomanian|93|||Albian|97|||400|1200|SA|No|44269|44122|||||See also Eyre Formation. See also Lexicon. Neales River Group (see ref 00/30890). Within the Rolling Downs Group.|Lithic and feldspathic sandstone, mudstone, siltstone, minor conglomerate; local coal, lignite and volcanic detritus|feldspar- or lithic-rich arenite to rudite|argillaceous detrital sediment||N|
Wire Creek Sandstone|20288|Westmoreland Conglomerate|19842|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Statherian||||Statherian|||||70|QLD|Yes|46804|49001||01/DEC/75|Staines, H.R.E.|24/JUN/76|Geology of Queensland 2013, p58 includes this unit in the Tawallah Group and gives a maximum depositional age of 1847+/-13 Ma.|Coarse gritty sandstone with scattered quartz pebbles; cobble and boulder conglomerate lenses|sedimentary siliciclastic|||N|
Wiso gravel|20312|||||Yes|Formation, beds|Informal|Other new published name|Briefly described||||||||||||||||No|31429||||||Formal name would be Wiso Gravel.|||||N|
Witch Wai Conglomerate|27010|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Paleozoic||||Early Cambrian|||||||No|45022|||||||||||N|
Withillindarmna Dolostone Member|20318|||||Yes|Member, phase|Formal|Other new published name|Briefly described|||||Ordovician||||Ordovician|||||||No|40136|||||||Sandy dolostone.||||N|
Wolfram Hill Granite|20353|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||Tennysons Suite|31732|Orosirian|1800|||Orosirian|1850||||||No|44399||||||See also Lexicon.  Of the Cullen Supersuite. Intrudes Finniss River Group.|Fine to coarse grained, equigranular leucogranite.|igneous felsic intrusive|||Y|
Wollogorang Formation|20358|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Tawallah Group|17902|||Statherian|1723|4|isotopic, U/Pb-Pb/Pb ion probe|Statherian|1730|3|isotopic, U/Pb-Pb/Pb ion probe||150|NT|No|44272|45162|||||Defn on Tech File E/53-8. Correlated with upper part of Katherine River Group. Includes evaporite mineral casts in some areas, eg Wallhallow 1:250 000 sheet area.|Dolomitic and quartz sandstone, ferruginous in part; dolomitic siltstone.|sedimentary siliciclastic|sedimentary carbonate||N|
Wonarah Formation|69133|Wonarah beds|25643|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Barkly Group|32954|||Middle Cambrian|||biozone|Middle Cambrian|||biozone|15|300||Yes|62657||||Kruse, P.D.|07/JUN/05|Revised definition (PD Kruse, after Öpik (1956b) - 07-JUN-2005) of Wonarah beds (Öpik 1956b). Redefined (Kruse and Radke 2008) to include former Alexandria, Alroy Downs, and Burton beds: see RefID 65337.|Chertified limestone and mudstone, dolostone (silty dolostone, dolosparstone, calci/dolomudstone-siliciclastic mudstone interbeds); siliceous concretions; minor intraclast and bioclast wacke- to grainstone, oncoid pack- to grainstone, siltstone and sands|sedimentary carbonate|argillaceous detrital sediment||N|
Wondoan Hill Formation|20428|||||Yes|Formation, beds|Formal|Other new published name|Defined|Tijunna Group|35323|||Mesoproterozoic||||Mesoproterozoic|||||145|NT|No|28255|48942|||||See also the misspelt Wandoan Hill Formation.|Glauconitic quartz sandstone, claystone, siltstone, mudstone; minor dolostone|sedimentary siliciclastic|||N|
Wonnadinna Dolostone|42196|Wonnadinna Dolomite|20459|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Keepera Group|9375|||Cryogenian||||Cryogenian|||||460||No|24442||||||Defined as Wonnadinna Dolomite. Dolostone is now the preferred term.|Dolostone, quartz dolostone|sedimentary carbonate|||N|
Woodah Sandstone|23244|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Alyangula Subgroup|21122|||Statherian||||Statherian|||||60|NT|Yes|43292|22808|Haines P.W., Pietsch B.A., Rawlings D.J., Madigan T.L.|07/MAR/94|||Within the Groote Eylandt Group.|Pebble to boulder conglomerate, medium-grained quartz sandstone, minor red-brown micaceous mudstone|sedimentary siliciclastic|||N|
Woodalla Member|72422|Mount Stafford beds|27090|||Yes|Member, phase|Formal|Resvd name published|Defined|Lander Rock Formation|69780|||Orosirian||||Orosirian|1866|3|inferred|||NT|Yes|62642||Donnellan, N. (NTGS)|21/FEB/07|Kruse, P.D.||Together with Mount Stafford Member - both are of the former Mount Stafford beds. Maximum depositional age from detrital zircons.|Interbedded sandstone/wacke and micaceous siltstone/slate/phyllite/schist; laminated, graded and cross-bedded.|sedimentary siliciclastic|metasedimentary siliciclastic||N|
Woodcutters Supergroup|72988|||||Yes|Supergroup|Formal|Resvd name published|Described|||||Orosirian|2019|4|inferred, lithostratigraphic correlation|Orosirian|2035||inferred, lithostratigraphic correlation||||No|66683||||||Name from AGES 2007 record of Abstracts. Requested by O.Raymond (HG 2007). Depositional age ca. 2020 Ma, constrained by U-Pb zircon dating of interlayered felsic volcanic rocks (Worden et al., 2008b). Maximum depositional age from detrital zircons ~2506 Ma.|Arenites, stromatolitic dolostone and pyritic carbonaceous shale. Interlayered with felsic volcanics.|sedimentary siliciclastic|sedimentary carbonate||N|
Wooden Duck Member|20494|||||Yes|Member, phase|Formal|Other new published name|Defined|Mainoru Formation|11034|||Calymmian||||Calymmian|||||||No|44434|23937|||||Identified as the wood sequence by Abbott and Sweet (2000) in their sequence stratigraphy interpretation of the Roper Group. Age: >1493+/-4 Ma. Within the Roper Group.|Greyish-green mudstone and fine micaceous glauconitic sandstone.||||N|
Woodenjerrie beds|76081|Woodenjerrie Beds|69783|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Orosirian|1840||inferred, intrusive relationship|Orosirian|||||||No|65338|||||||Interbedded phyllitic siltstone and fine-grained greywacke; porphyritic felsic lava.|feldspar- or lithic-rich arenite to rudite|igneous felsic volcanic||N|
Woodenjerrie beds - felsic volcanics|72691|||||Yes|Member, phase|Informal|Variation of published name|Described|Woodenjerrie Beds|69783|||Orosirian||||Orosirian|||||||No|||||||Unit used for Northern Territory 1:1 million geological map, National Maps Project.|Felsic volcanic and subordinate clastic sedimentary rocks|igneous felsic volcanic|sedimentary siliciclastic||N|
Woodforde River beds|24584|Woodforde River Beds|40025|||Yes|Formation, beds|Informal|Resvd name published|Defined|Reynolds Range Group|16061|||Paleoproterozoic|1780|||Paleoproterozoic|1820|||||NT|Yes|48992|48992|A.J.Stewart|20/JUN/74|Wells, A.T.|12/NOV/76||Metamorphosed sandstone and siltstone, pelitic schist, minor calcareous rocks and metabasalt.|metasedimentary siliciclastic|metasedimentary carbonate||N|
Woodgreen Granite Complex|28280|||||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Statherian||||Statherian||||||NT|Yes|33103||Shaw R.D., Warren R.G.|06/MAY/74|Strusz, D.L.|24/JUN/74|Intrudes the Delny Gneiss|Coarse-grained, porphyritic, garnet-bearing granite; garnet-bearing, gneissic granite, migmatite; fine to medium-grained, equigranular, garnet-bearing granite; dark coarse grained, porphyritic biotite granite interlayered with leucocratic granite|igneous felsic intrusive|||Y|
Woola Downs Granite|77814|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Orosirian||||Orosirian|1805||||||No|||Beyer, E. (NTGS)|13/FEB/13|||Medium-grained biotite-rich quartz monzonite. It intrudes the Lander Rock Formation and has a magmatic age of 1805 Ma. To be published in the upcoming "Beyer EE, Edgoose CJ, Vandenberg LC and Webb GP, 2013. Alcoota, Northern Territory. 1:250 000 geological map series explanatory notes, 5310. Northern Territory Geological Survey, Darwin.". This unit is not related to the (now obsolete) Woolla Gneiss.|a medium-grained biotite-rich quartz monzonite characterised by  ~2 mm saussauritised K-feldspar phenocrysts in a fine-grained matrix of plagioclase, quartz and green biotite.|igneous intermediate intrusive|||Y|
Woolaston Formation|20549|||||Yes|Formation, beds|Formal|Other new published name|Described|Bathurst Island Group|1249|||Campanian|86|||Cenomanian|95||||||No|42053||||||Age: ~95-~86Ma.|Pelagic marl, hemipelagic marl, limestone.|sedimentary carbonate|||N|
Woolianna Gabbro|75946|Woolianna Suite|75720|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Orosirian|1855||inferred, intrusive relationship|Orosirian|1860||inferred, intrusive relationship|||NT|Yes|67232|67232|Glass, L. (NTGS)|12/MAY/11|Munson, T., Glass, L., Beyer, E.|03/NOV/10|Formerly included in Wangi Basics.|metamorphosed medium- to coarse-grained, variably altered, equigranular rocks which include gabbro, hypersthene gabbro and microgabbro to coarse-grained dolerite; metaperidotite, metapyroxenite, metaharzburgite, amphibolite, metadolerite and metabasalt.|igneous mafic intrusive|meta-igneous mafic intrusive||Y|
Woolner Granite|24634|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neoarchean|2674|3|isotopic, U/Pb-Pb/Pb ion probe|Neoarchean|2675|28|isotopic, U/Pb-Pb/Pb ion probe|||NT|Yes|39679||B.A.Pietsch|14/DEC/83|Brakel, A.|15/NOV/84|Central Domain, Pine Creek Orogen. Basement to Palaeoproterozoic succession. Coeval with Njibinjibinj Gneiss. Age refined  in 2009/10 - see Definition for references.|Strongly foliated red-brown granite and albitised grey biotite granite. Weakly foliated grey and pink two mica granite.|igneous felsic intrusive|||Y|I-type
Wuluma Granite|20664|Wuluma Granitoid|20665|||Yes|Formation, beds|Formal|Other new published name|Briefly described|Strangways Metamorphic Complex|17395|Wuluma Suite|41833|Statherian||||Statherian|1728|3|||||No|9199||||||An S-type anatectic partial melt of adjacent country rocks. Reported age could reflect inheritance.|Granite; some rafts of sillimanite gneiss, mafic granulite|igneous felsic intrusive|||Y|S-type
Wuluma Suite|41833|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Paleoproterozoic|1728|||Paleoproterozoic|1728||||||No|50369|||||||||||Y|
Wundirgi Formation|23268|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Ooradidgee Group|39122|||Orosirian|1827|9|isotopic, U/Pb-Pb/Pb ion probe|Orosirian|1845|4|||3000|NT|No|43751|24172|Donnellan N.|01/SEP/93|Kruse, P.D.|31/DEC/95|Formerly of the Flynn Subgroup.|Sublithic/lithic arenite and siltstone, shale; minor tuff, chert (silicified tuff); rhyolitic lava and ignimbrite, tuff and chert (silicified tuff).|sedimentary siliciclastic|||N|
Wununmantyala Sandstone|27950|Masterton Formation|11440|||Yes|Formation, beds|Formal|Other new published name|Redefined|Tawallah Group|17902|||Statherian|1730||inferred, overlying unit|Statherian|1740||inferred, underlying unit||520|NT|No|40691|45162|K.A.Plumb|28/APR/83|||Minimum age inferred from overlying Wollogorang Formation.  Basal age inferred and poorly constrained|Quartzarenite and sublitharenite, red-brown to purple, hematitic, mainly medium grained|sedimentary siliciclastic|||N|
Wuraliwuntya Member|29229|||||Yes|Member, phase|Formal|Resvd name published|Defined|Wununmantyala Sandstone|27950|||Statherian|1730||inferred, overlying unit|Statherian|1735||inferred, geological correlation|||NT|Yes|42385|42812|Haines P.W.|28/JUN/90|Kruse, P.D.|24/FEB/94|Minimum age inferred from age of Wollogorang Formation higher in the Tawallah Group|Fine-grained and rarely medium grained sandstone and mudstone; mottled brown to fawn, very thin to medium bedded, typically flaggy.||||N|
Wurugoij Dolerite|24126|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Neoproterozoic||||Mesoproterozoic|1200||||||No|36535||Needham, R.S.|24/JUL/74|||Now considered to be part of Oenpelli Dolerite (1999).|Ophitic dolerite.||||Y|
Xanten Granite|24128|Xanten leucogranite|20731|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Statherian|1760|||Statherian|1780|||||NT|No|49036|49036|R.D.Shaw|13/OCT/81||||White, silicified, leucogranite|igneous felsic intrusive|||Y|
Yabooma Formation|20737|||||Yes|Formation, beds|Formal|Other new published name|Described|Arafura Group|522|||Carboniferous||||Late Devonian|||||335||No|42058|||||||Siltstone, dolomite, sandstone, shale.||||N|
Yackah beds|20740|Yackah Beds|20739|||Yes|Formation, beds|Informal|Variation of published name|Defined|Plenty Group|37959|||Cryogenian||||Cryogenian||||||NT|No|48990|48990||||||Chertified dolostone, sandstone and siltstone|sedimentary carbonate|sedimentary siliciclastic||N|
Yaddanilla Sandstone|24590|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Hanlon Subgroup|24304|||Statherian|1790||inferred, lithostratigraphic correlation|Statherian|1820||inferred, lithostratigraphic correlation|||NT|Yes|23823|49033|A.J.Stewart, D.H.Blake|13/OCT/81|Brakel, A.|17/FEB/84|Davenport Project.  Within the Hatches Creek Group.|Quartz arenite, feldspathic/sublithic arenite|quartz-rich arenite to rudite|feldspar- or lithic-rich arenite to rudite||N|
Yakalibadgi Microgranite|24592|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Napperby Suite|30862|Statherian|1775|||Statherian|1775|||||NT|Yes|48992|48992|A.J.Stewart|10/JUL/74|Wells, A.T.|12/NOV/76|Defined as 'Middle Proterozoic'. More recent dating shows it to be Paleoproterozoic.|Porphyritic microgranite, medium-grained granite, muscovite-biotite-feldspar orthoschist.|igneous felsic intrusive|||Y|
Yalco Formation|20758|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Batten Subgroup|1257|||Statherian||||Statherian|||||250|NT|No|44287|45162|||||Defn on Tech File E/53-3.  Within the McArthur Group.  Outcrops in central Maria Island.|Outcrops as series of white- to buff-weathering benches separated by scree and skeletal soils.  Rock types include: silicified quartz sst., silicified dolarenite and laminated chert.  "Button" stromatolites are characteristic in southern McArthur Basin.||||N|
Yaloolgarrie Granite|31339|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|1730||inferred, geological correlation||||No|43275||||||Correct spelling of place name is Yaloogarrie.  Name was misspelt when first published and misspelt name has been kept as the current name. Mt Doreen 1:250 000 sheet area. Now considered to be older than Southwark Suite, not part of it. See also Wangala Granite.|Megacrystic muscovite-biotite granite with pegmatite, aplite and quartz-tourmaline segregations; weakly foliated|igneous felsic intrusive|||Y|
Yalwarra Volcanics|34018|Yalwarra Volcanic Member|20785|||Yes|Formation, beds|Formal|Variation of published name|Defined|Nathan Group|26072|||Calymmian||||Statherian|||||115||No|22538|23937|||||Formerly the undefined Yalwarra Volcanic Member (Kookaburra Creek Fm) of Dunn (1963c).  Redefined by Jackson et al (1987) as Yalwarra Volc. Mbr. of Balbirini Dolomite - now upgraded and assigned to the Nathan Group.|Vesicular basalt, locally containing sedimentary xenoliths; peperite, lithic sandstone, conglomerate|igneous mafic volcanic|||N|
Yambah Granulite|20788|Yambah granulite|24132|||Yes|Formation, beds|Formal|Other new published name|Briefly described|Strangways Metamorphic Complex|17395|||Statherian||||Orosirian|||||||No|9199||||||Age taken from age of parent unit, Strangways Metamorphic Complex.|Felsic granulite, migmatite; some mafic granulite, cordierite granulite, cordierite felsic granulite, quartzite; magnesian-rich rocks|high grade metamorphic rock|||N|
Yambah Schist Zone|68353|||||Yes|Formation, beds|Informal|Other new published name|Not recorded|||||Proterozoic||||Proterozoic|||||||No|||||||Structural term.|Staurolite-garnet-biotite schist; retrogressed rock; kyanite-biotite schist; muscovite-biotite schist ||||N|
Yambla Member|75907|||||Yes|Member, phase|Reserved|Reserved|Reserved||||||||||||||||No|||Whelan, J. (NTGS)|31/MAR/11|||For use in the Illogwa Creek and Hale River 1:250 000 sheet areas. Of Irindina Gneiss.|||||N|
Yaningidjara Orthogneiss|27307|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Harverson Suite|30858|Statherian|1798|3|isotopic, U/Pb-Pb/Pb ion probe|Orosirian|1806|6||||NT|Yes|48992|48992|A.J.Stewart|26/JUL/73|Brown, M.C.|06/MAR/79|Intrudes Lander Rock beds.|Coarse porphyritic granitic augen gneiss with mantled feldspars; some sillimanite-garnet orthogneiss.|high grade metamorphic rock|||N|
Yanungbi Volcanics|23289|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Spencer Creek Group|29406|Fagan Supersuite|31308|Statherian|1710|||Statherian|1712|10|||200|NT|Yes|44112|44112|Haines P.W., Pietsch B.A., Rawlings D.J., Madigan T.L.|07/MAR/94|Haines, P.|14/MAR/95|Previously undifferentiated "Spencer Creek Volcanics" of Dunnet (1965).  Age: Palaeoproterozoic (Statherian) -  ~1710 Ma.|Pink to red, aphyric to slightly Kfeldspar-phyric and locally granophyric rhyolite.|igneous felsic volcanic|||N|
Yappo Member|20835|Yappo Formation|24639|||Yes|Member, phase|Formal|Resvd name published|Defined|Mount Guide Quartzite|12768|||Statherian||||Statherian||||||QLD|Yes|46962|49009|Bultitude, R.J.|08/MAR/78|Whitaker, W.|18/MAR/81|Reserved as Yappo Formation. Defined as Precambrian.  Age since given as Palaeoproterozoic or Mesoproterozoic. Within the Haslingden Group|Mainly greywacke-type metasediments, including conglomerate in lower section and an upper section of ridge-forming, quartz-rich sandstone metamorphosed to quartzite.||||N|
Yarawoi Formation|29185|||||Yes|Formation, beds|Formal|Other new published name|Defined|Habgood Group|7964|||Statherian||||Statherian|||||700|NT|No|42597|43010|||||Age: Statherian.|Mudstone, dolomitic siltstone, sandstone, stromatolitic chert|sedimentary siliciclastic|||N|
Yardida Tillite|26242|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Aroota Group|37960|||Cryogenian||||Cryogenian|||||2900|QLD|Yes|8217|48990|Walter M.R.|20/DEC/06|||In Supersequence 2. Age is Adelaidean. Galcigene deposit (Geology of Queensland 2013, p94).|Diamictite, siltstone, dolomitic shale, dolostone, minor quartz sandstone and arkose|sedimentary siliciclastic|||N|
Yaringa Metamorphics|20852|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Orosirian|1874|3|isotopic, U/Pb-Pb/Pb ion probe|Mesoarchean|2820||isotopic, Sm/Nd model age||||No|34395|44989|||||Do not confuse with Yaringa Formation in Carnarvon Basin (WA).  Deformed and regionally metamorphosed by Barramundi Orogeny. Intruded by Sybella Granite and Little Toby Granite. See also Geology of Queensland 2013, p58.|Quartz - muscovite and quartz - sericite schist and phyllite, quartz - muscovite - biotite gneiss, minor migmatite.|metasedimentary siliciclastic|high grade metamorphic rock||N|
Yarrawirrie Formation|27030|||||Yes|Formation, beds|Formal|Other new published name|Defined|Balma Group|21185|||Statherian||||Statherian|1620|21|||600|NT|No|44299|43010|||||Formerly of McArthur Group. Max Age: 1620 (+/-) 21 Ma.|||||N|
Yarrawonga Volcanic Member|24596|Yarrawonga volcanic member|20892|||Yes|Member, phase|Formal|Variation of published name|Defined|Wildman Siltstone|24105|Gerowie Suite|31730|Orosirian||||Orosirian|1885||||37|NT|Yes|39069||Pietsch B.A.|16/DEC/83|Brakel, A.|13/DEC/83||Basal ignimbrite  - highly altered, sericitic, acid volcanic with a fragmental texture ; dacite, weakly chloritised; top unit of rhyolite and perlite. See DEFINITION for further lith. detail.||||N|
Yarunganyi Granite|23298|Mount Doreen granite|12641|||Yes|Formation, beds|Formal|Resvd name published|Described|||Southwark Suite|40018|Mesoproterozoic|1567|11|isotopic, U/Pb-Pb/Pb ion probe|Mesoproterozoic|1567|11|isotopic, U/Pb-Pb/Pb ion probe||||No|43631||Young D.N.|19/JAN/93|||Mount Doreen area. Of the Arunta Complex. Intrudes Lander Rock beds, Patmungala beds and Reynolds Range Group. Previously known as 'Mount Doreen Granite'.|Megacrystic muscovite-biotite granite.|igneous felsic intrusive|||Y|
