Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
27056|Saunders Granite|43624|6|Mentioned|p15|||May be 'Leucogranite'.|||||
27056|Saunders Granite|64698|4|Described|lithinterp table|Orosirian|Orosirian|Age ~1820-1850Ma. I-type. Of Cullen Supersuite. I-type. Medium equigranular biotite leucogranite. Intrudes Allamber Springs Granite.|||||
31734|Saunders Suite|24197|5|Briefly described|p24|||Of the Cullen Supersuite. Consists of 2 plutons: Saunders and Foelsche Leucogranites. Geological province: Pine Creek Inlier.|||||
31734|Saunders Suite|50586|6|Mentioned|p4.21|||Of the Cullen Supersuite. Geological Province: Pine Creek Inlier.|||||
34160|Schist Hill Formation|22446|5|Briefly described|p23,24|||Of Lovett et al. (1993). Informal name. Dead Bullock Soak area. Possibly equivalent to Mount Charles beds?|||||graphitic schist, manganiferous chert and siliceous BIF.
72566|Scutellid Bed|62735|5|Briefly described|p982|Frasnian|Frasnian|Informally named horizon within Virgin Hills Formation containing rich macrofossil assemblages; trilobites. Geol. Prov: Canning Basin.|||||
28991|Seale Sandstone|14019|4|Described|p16|||Of the Wattie Group. Consists predominantly of medium quartz sandstone.  Conformably but sharply overlies the Gibbie Formation.  Max. thickness: 111m in WAVE HILL.  Geological Province: Victoria Basin.  See also p4 Fig. 3.|||||
28991|Seale Sandstone|24122|5|Briefly described|p4 Fig.3|||Of Wattie Group.  Geological Province: Victoria Basin.|||||
28991|Seale Sandstone|24297|3|Fully described|p7|Proterozoic|Proterozoic|Of Wattie Group. Conformably overlain by Timber Creek Formation (Bullita Group), conformably overlies Gibbie Formation. Maximum thickness: 111m. (in WATERLOO).  See also p5 Tb. 2.|||||
28991|Seale Sandstone|24441|5|Briefly described|p1 Fig. 1, p7-8|Mesoproterozoic|Mesoproterozoic|Of Wattie Gp. Fine to medium dolomitic sandstone, (qtz arenite composition) and subordinate laminated dolomitic mudstone. Overlies Gibbie Fm;  conformably overlain by Timber Creek Fm. Thickness: >37m. Geol.Prov: Victoria Basin.|||||
28991|Seale Sandstone|24442|5|Briefly described|p50 Fig. 1|||Of the Wattie Group. Geological Province: Victoria Basin.|||||
28991|Seale Sandstone|28255|6|Mentioned|p41|Adelaidean|Adelaidean|May have superseded Seale Formation?|||||
28991|Seale Sandstone|30003|4|Described|p8, p12|||Of the Wattie Group.  White and fawn blocky thin-bedded feldspathic sandstone with gery and white thickly cross-bedded units up to 1m thick; mud flakes common. Carpentarian or Adelaidean|||||
28991|Seale Sandstone|30004|6|Mentioned|Map legend|Proterozoic|Proterozoic|Carpentarian or Adelaidean|||||
28991|Seale Sandstone|32172|4|Described|Table 1|||Carpentarian or Adelaidean|||||
28991|Seale Sandstone|32173|5|Briefly described|Map legend|Adelaidean|Carpentarian|Of the Wattie Group.  Massive to blocky sandstone.  Carpentarian or Adelaidean (per legend).|||||
28991|Seale Sandstone|32175|5|Briefly described|Map legend|Adelaidean|Adelaidean|Of the wattie Group.  Massive and blocky medium quartz sandstone.|||||
28991|Seale Sandstone|32660|5|Briefly described|Table 6||||||||
28991|Seale Sandstone|33374|6|Mentioned|p7|||Strat.|||||
28991|Seale Sandstone|33375|5|Briefly described|p7, p8 Tb. 1|||Of the Wattie Group. Overlies the Gibbie Formation.|||||
28991|Seale Sandstone|33376|6|Mentioned|Map legend|Adelaidean|Adelaidean||||||
28991|Seale Sandstone|33378|5|Briefly described|Map legend|Adelaidean|Adelaidean|Of the Wattie Group. Massive fine and medium quartz sandstone.|||||
28991|Seale Sandstone|45112|5|Briefly described|Table 9||||||||
28991|Seale Sandstone|48938|6|Mentioned|p21||||||||
28991|Seale Sandstone|48943|2|Defined|p49|Adelaidean|Adelaidean||||||
28991|Seale Sandstone|60682|5|Briefly described|p7|||Of Wattie Group. Thickness: 5m.|||||
28991|Seale Sandstone|60685|4|Described|p4 Fig. 3, p7|Mesoproterozoic|Mesoproterozoic|Of the Wattie Group. Dolomitic sandstone; subordinate laminated dolomitic mudstone. Conformable on Gibbie Formation; conformable below Timber Creek Formation. Max. Thickness: 111m. Geological Province: Victoria Basin.|||||
28991|Seale Sandstone|65342|6|Mentioned|p11 Fig.13. |||Victoria Basin.||Unit in Wattie Group.||Overlies Gibbie Formation. Is overlain by Timber Creek Formation of the Bullita Group.|
28991|Seale Sandstone|67151|5|Briefly described|Map legend.|Proterozoic|Proterozoic|Birindudu Basin.||Unit in Wattie Group.||Overlies Gibbie Formation. Is unconformably overlain by Timber Creek Formation.|Massive fine and medium quartz sandstone.
28991|Seale Sandstone|68733|6|Mentioned|p177 Fig.2, p179 Tb.1, p185 Tb.4, p192|||Previously included in the Victoria Basin by Cutovinos et al. (2002). Now included in the Birrindudu Basin due to a recent subdivision by the NGTS (Dunster and Ahmad 2013).||Of the Wattie Group.|||
38902|Settlement Creek Dolerite|60483|5|Briefly described|p7 Fig. 5, p29|||Of the Tawallah Group. Geological Province: McArthur Basin.|||||
38902|Settlement Creek Dolerite|60574|5|Briefly described|Map Legend|Paleoproterozoic|Paleoproterozoic|Of the Tawallah Group. Overlies the Aquarium Formation. Overlain by the Wollogorang Formation. Black to orange equigranular dolerite; local hornfels enclaves.|||||
38902|Settlement Creek Dolerite|65340|1|Redefined|p12 Fig.6, pp16-22, pp92-93. |||Formerly Settlement Creek Volcanics (Jackson et al. 1987); name change reflects interpretation as an intrusion. Type area is the Mallapunyah Dome. Unusual and diagnostic wrinkles are locally recognised on upper surface; interpreted as pahoehoe-like. Margins strongly brecciated locally. Mudstones above and below are hornfelsed; these contact zones are relatively resistant; otherwise generally recessive with dark red/brown aerial phototones. Forms local apophyses, sometimes spectacular, into overlying Wollogorang Formation; and laccoliths at the Robinson and Mallapunyah domes. Correlated with parts of Peters Creek and Gold Creek Volcanics and McCaw Formation; interpreted correlative feeders include the stratigraphically lower Oenpelli Dolerite. Most sedimentary intervals formerly assigned to this unit in BAUHINIA DOWNS and MOUNT YOUNG maps have been re-mapped as McDermott Formation. Produces a high-frequency magnetic response beneath Mesozoic and Cenozoic cover.|c.1730 - 1725 Ma.|Unit in Tawallah Group.||Overlies Wununmantyala Sandstone and, nonconformably, the Aquarium Formation. Is overlain nonconformably by Wollogorang Formation.|Extensive sills; cores are medium to coarse grained, aphyric to locally porphyritic, ophitic and subophitic textures, comprising plagioclase, pyroxene and opaque oxides; incipiently altered; jointing common; hornfelsed contacts and rafts.
25472|Shadforth Sandstone|22538|6|Mentioned|Fig3 P708||||||||
25472|Shadforth Sandstone|22748|6|Mentioned|p235 Fig.1||||||||
25472|Shadforth Sandstone|23216|5|Briefly described|Table1p9,23-4||||||||
25472|Shadforth Sandstone|23374|3|Fully described|Tb2p10,17||Statherian|Unconformable on Cottee Formation. Of Katherine River Group. In the McArthur Basin.|||||
25472|Shadforth Sandstone|23396|5|Briefly described|p 407 fig.2|||Of Katherine River Group.|||||
25472|Shadforth Sandstone|23867|3|Fully described|p12|Paleoproterozoic|Paleoproterozoic|Of Katherine River Group.  Max. thickness: ~50m.  Geological Province: McArthur Basin.  See also Table 1 and Figs. and 30.|||||
25472|Shadforth Sandstone|23937|5|Briefly described|p7|||Of the Katherine River Group.  Geological Province: Calvert Superbasin.|||||
25472|Shadforth Sandstone|24048|5|Briefly described|p36|||Of the Katherine River Group.|||||
25472|Shadforth Sandstone|24050|2|Defined|p80 App. 1|Statherian|Statherian|Of the Katherine River  Group.  Thickness in type section: 40m.  Upper part of unit, previously mapped into this unit (Roberts  Plumb, 1965), now included in the overlying Bonanza Creek Formation.  May correlate with Wununmantyala Sandstone (Tawallah Gp).|||||
25472|Shadforth Sandstone|24051|5|Briefly described|Map Legend|Statherian|Statherian|Of Katherine River Group. Geological Province: McArthur Basin.|||||
25472|Shadforth Sandstone|32660|5|Briefly described|Table 4||||||||
25472|Shadforth Sandstone|42597|5|Briefly described|Map Legend|Carpentarian|||||||
25472|Shadforth Sandstone|43010|2|Defined|p102||Paleoproterozoic|Of the Katherine River Group. Of Statherian age.|||||
25472|Shadforth Sandstone|43149|5|Briefly described|Map Legend||Paleoproterozoic|Of Katherine River Group. Of Statherian age.|||||
25472|Shadforth Sandstone|44112|6|Mentioned|p43,49||||||||
25472|Shadforth Sandstone|44400|2|Defined|p.7,8,11,Tb.1|||Overlain by McCaw Formation, MOUNT MARUMBA Sheet. (D53-6),opp.p.6, map.|||||
25472|Shadforth Sandstone|44401|14|Not recorded|map legend||Paleoproterozoic|Lower Proterozoic.|||||
25472|Shadforth Sandstone|45022|4|Described|p.56, 68.|||Of Katherine River Group.|||||
25472|Shadforth Sandstone|60571|5|Briefly described|Map legend|Statherian|Statherian|Of the Katherine River Group. Sandstone: white to cream/orange, medium- to coarse-grained, medium- to thick-bedded, trough and tabular cross-bedded quartz arenites. Geological Province: McArthur Basin.|||||
25472|Shadforth Sandstone|60680|5|Briefly described|Map legend|Statherian|Statherian|Of the Katherine River Group. Medium to very coarse, poorly sorted quartz sandstone with scattered granules or pebbles. Geological Province: McArthur Basin. Overlies: Cottee Formation. Underlies: Bonanza Creek Formation.|||||
25472|Shadforth Sandstone|64698|4|Described|lithinterp table|Statherian|Statherian|Age ~1730-1740Ma. McArthur Basin. Of Katherine River Group. Max thickness 50m. White, pink or grey, trough cross-bedded, medium to very coarse, poorly sorted quartz sandstone with scattered granules or pebbles.|||||
25472|Shadforth Sandstone|65232|5|Briefly described|p7 Fig. 6|||Of Katherine River Group. Underlies Bonanza Creek Formation; 40 m thick. overlies Cottee Formation. Fluvial Sandstone.|||||
25472|Shadforth Sandstone|67564|4|Described|p6 Table 2, p10 Fig.5, p39 Fig.20, p47.|Paleoproterozoic|Paleoproterozoic|Resistant quartz sandstone. 50 m of shallow marine sediments, fluviatile at base.|1740 - 1720 Ma.|Unit in Katherine River Group.||Unconformably overlies Cottee Formation. Is overlain conformably by Bonanza Creek Formation.|Crossbedded, poorly sorted pebbly quartz sandstone; well-sorted quartz sandstone with mudstone intraclast cavities; minor glauconite.
37961|Shadow Group|61404|5|Briefly described|Map legend|Early Cambrian|Early Cambrian|Includes Octy, Neutral Junction, Mount Baldwin Formations and the Adam Shale.  Geological Province: southern Georgina Basin.|||||
37961|Shadow Group|62983|5|Briefly described|p11|Early Cambrian|Early Cambrian|Referred to informally as the lower Shadow Group. Siliciclastic sedimentation. Thickness: ~360m. Geological Province: Georgina Basin.|||||
37961|Shadow Group|64068|3|Fully described|p224 App 1, pp54-57, p7, 36, p ix|Early Cambrian|Early Cambrian|New name. Includes all Lower Cambrian rocks in southern Georgina Basin. Complex relationships detailed.|||Includes Octy, Neutral Junction, Mount Baldwin and Riversdale Formations, Sylvester Sandstone, Mount Birnie beds, Adam Shale and Red Heart Dolostone.||
37961|Shadow Group|65341|6|Mentioned|p5, pp17-18.||||||Includes Octy Formation.||
37961|Shadow Group|68553|6|Mentioned|Map legend; schematic diagram.|Cambrian|Cambrian|Georgina Basin. |||||
29329|Sheridan Member|22538|6|Mentioned|Fig3 P708||||||||
29329|Sheridan Member|22600|4|Described|Map legend|Statherian|Statherian||||||
29329|Sheridan Member|24048|3|Fully described|p30|Statherian|Statherian|Replaces "Sheridan Formation".  Of the Fagan Volcanics.  Max. thickness: 250m.  Geological Province: McArthur Basin.|||||
29329|Sheridan Member|24049|5|Briefly described|Map Legend|Statherian|Statherian|Of Fagan Volcanics (Donydji Group). Sandstone: cross-bedded, medium to coarse-grained, lithic; interbedded with mudstone: ferruginous, micaceous; local volcaniclastic breccia, conglomerate and sandstone; locally sheared. Geol. Prov: McArthur Basin.|||||
29329|Sheridan Member|44112|1|Redefined|p31,40-41,111-112|Statherian|Statherian|Previously known as 'Sheridan Formation' [Plum and Roberts (1965)]. Max Age: ~1710 Ma|||||
29329|Sheridan Member|61403|5|Briefly described|Map Legend|Statherian|Statherian|Of Fagan Volcanics (Donydji Group). Sandstone: cross-bedded, medium to coarse-grained, lithic; interbedded with mudstone: ferruginous, micaceous; local volcaniclastic breccia, conglomerate and sandstone; locally sheared. Geol. Prov: McArthur Basin.|||||
40033|Sherwin Formation|23937|1|Redefined|p92 App. 1|Calymmian|Calymmian|Supersedes the Sherwin Ironstone Member (McMinn Fm).  Now upgraded to formation status in the Maiwok Subgroup (Roper Grp).  Conformably overlain by Kyalla Fm; conformably overlies the Moroak Sst.  Max.thick:~100m.  Geol.Prov: McArthur Basin.|||||
40033|Sherwin Formation|24047|4|Described|p12 Fig. 10, p11|Mesoproterozoic|Mesoproterozoic|Of the Roper Group.  Contains massive oolitic and pisolitic ironstone within interbedded medium to very coarse ferruginous ripple-marked sandstone, sandy mudstone and shale.  Geol. Prov: McArthur Basin.  See also p22-23, Figs. 18 (p24) and 19 (p25).|||||
40033|Sherwin Formation|24442|5|Briefly described|p20|||Contains oolitic limestone beds.  Geological Province: McArthur Basin.|||||
40033|Sherwin Formation|61390|5|Briefly described|Map Legend|Ectasian|Calymmian|Of the Maiwok Subgroup. Interbedded fine grained sandstone, siltstone and mudstone; pisolitic ironstone.|||||
22837|Shillinglaw Formation|14019|5|Briefly described|p4|Statherian|Statherian|Of the Namerinni Group.  Age: 1639+/-28Ma (Hussey et al, 2001).  Geological Province: Ashburton Province, Tennant Inlier.|||||
22837|Shillinglaw Formation|23410|5|Briefly described|Regional Map Legend|Paleoproterozoic|Paleoproterozoic|Of Namerinni Group.|||||
22837|Shillinglaw Formation|23733|5|Briefly described|p34 Fig.20|||Age: 1639Ma.|||||
22837|Shillinglaw Formation|23809|5|Briefly described|p47 Fig. 42|Paleoproterozoic|Paleoproterozoic|Age: 1639+/-27Ma.  Geological Province: Ashburton Province.  Correlates with Barney Creek Formation (McArthur Basin), Campbell Springs Dolostone (Birrindudu Basin) and Mount Parker Sandstone (Osmond Basin, WA).|||||
22837|Shillinglaw Formation|24047|5|Briefly described|p7 Fig. 6, p9|Paleoproterozoic|Paleoproterozoic|Of the Namerinni Group.  Age: 1640Ma.  Geological Province: Ashburton Province (Tennant Inlier).  See also p57 Fig. 49, p59.|||||
22837|Shillinglaw Formation|24303|2|Defined|p20, p58 Appendix|Statherian|Statherian|Of the Namerinni Group. Overlain by the Willieray Formation; overlies the Carruthers Formation. Max. Thickness: 650m. Previously mapped as undifferentiated Tomkinson Creek beds. Probable age: 1660-1610 Ma - see p57 Appendix.|||||
22837|Shillinglaw Formation|24304|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of Namerinni Group. Includes an upper dolostone lithofacies (thick-bedded, laminated or massive);  and lower mudstone lithofacies (dolomitic-siliciclastic, lamintaed, thin-bedded; sandstone and dolostone) and undifferentiated rocks.|||||
22837|Shillinglaw Formation|24442|5|Briefly described|p14, p20|Paleoproterozoic|Paleoproterozoic|Of the Namerinni Group.  Age: 1639+/-27Ma.  Geological Province: Ashburton Province.|||||
22837|Shillinglaw Formation|50353|5|Briefly described|Map Legend|||Of Namerinni Group.|||||
24493|Shoobridge Granite|23714|4|Described|p32|||See also page 20 Table 4. Geological Province: Cullen Batholith.|||||
24493|Shoobridge Granite|23715|5|Briefly described|Map legend||Proterozoic|Predominantly I-type. In the Cullen Batholith, of the Rum Jungle and Central Regions.|||||
24493|Shoobridge Granite|24197|5|Briefly described|p24, p106 Tb. 15.1|Paleoproterozoic|Paleoproterozoic|Of the Cullen Supersuite. One of a group of concentrically zoned transitional granite and leucogranite dominated plutons. Age: ~1825Ma. Geological province: Pine Creek Inlier.|||||
24493|Shoobridge Granite|39679|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
24493|Shoobridge Granite|40957|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
24493|Shoobridge Granite|41465|6|Mentioned|p8||||||||
24493|Shoobridge Granite|42012|2|Defined|p42|Paleoproterozoic||See also Table 1 p6.|||||
24493|Shoobridge Granite|42014|5|Briefly described|Map legend|Paleoproterozoic|||||||
24493|Shoobridge Granite|42756|6|Mentioned|Fig.5 P6||||||||
24493|Shoobridge Granite|43140|4|Described|p47||Paleoproterozoic|Part of Cullen Batholith.|||||
24493|Shoobridge Granite|43832|4|Described|40,46,50,55,62||Paleoproterozoic|Age: 1775+-16 Ma.|||||
24493|Shoobridge Granite|45022|3|Fully described|p.143||Carpentarian|On many pages.|||||
24493|Shoobridge Granite|46675|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Mainly porphyritic hornblende-biotite adamellite with core of leucocratic adamellite and fringe of hornblende-biotite granodiorite.  Intrudes the Mount Partridge, South Alligator and Finniss River Groups.|||||
24493|Shoobridge Granite|46676|14|Not recorded|map legend.||Paleoproterozoic|Lower Proterozoic.|||||
24493|Shoobridge Granite|50542|6|Mentioned|p95|Mesoproterozoic|Mesoproterozoic|Informal name. Geological Province: Yilgarn Craton. Intrudes the Ravensthorpe quartz diorite and a basaltic greenstone unit. Hosted by the Annabelle Volcanics.|||||
24493|Shoobridge Granite|50586|5|Briefly described|p1.1, 4.1, Table 1.1|Paleoproterozoic|Paleoproterozoic|Geological Province: Pine Creek Inlier. Of the Cullen Supersuite. Age: 1775 +/- 16Ma (U-Pb).|||||
24493|Shoobridge Granite|64698|4|Described|lithinterp table|Orosirian|Orosirian|Age ~1820-1850Ma. Of Cullen Supersuite. I-type. Fine/medium biotite granite, fine porphyritic biotite granodiorite, fine/medium hornblende biotite tonalite.|||||
24493|Shoobridge Granite|67564|6|Mentioned|p33 Fig.19.|Paleoproterozoic|Paleoproterozoic|Pluton within Cullen Batholith, Pine Creek Orogen.|||||
26139|Short Range Sandstone|23410|5|Briefly described|Map Legend|Paleoproterozoic|Paleoproterozoic|Includes Deagan Member. Of Tomkinson Creek Subgroup, Churchills Head Group. Undifferentiated, quartz arenite; sublithic and lithic arenite; feldspathic sublitharenite; siltstone.|||||
26139|Short Range Sandstone|23733|3|Fully described|p13|Paleoproterozoic|Paleoproterozoic|Of Tomkinson Creek Group. Includes Deagan Member. Parts previously mapped as Hayward Creek Formation. Conformably overlain by Attack Creek Formation and conformably overlies Morphett Creek Formation.|||||
26139|Short Range Sandstone|23809|5|Briefly described|p27 Fig. 25|||Of the Tomkinson Creek Group.  Geological Province: Arunta Inlier.|||||
26139|Short Range Sandstone|24047|5|Briefly described|p7 Fig. 6, p9|Paleoproterozoic|Paleoproterozoic|Age: <1780Ma.  Geological Province: Ashburton Province (Tennant Inlier).  See also p57 Fig. 49.|||||
26139|Short Range Sandstone|24172|3|Fully described|p30, p6 Tb.1, p65 Tb.9|Paleoproterozoic|Paleoproterozoic|Of the Tomkinson Creek Subgroup. Overlain by Attack Creek Formation (conformably); underllain by Morphett Creek Formation (conformably). Geological Province: Tennant Creek Inlier. Max. thickness: ~2025m in type section.|||||
26139|Short Range Sandstone|24303|3|Fully described|p9, p4 Tb.2|Proterozoic|Proterozoic|Of the Tomkinson Creek Formation. Overlain by the Attack Creek Formation. Max. Thickness: 850m. Part of the Middle Tomkinson Creek Group. See also p3 Fig.2. Contains the Deagan Member.|||||
26139|Short Range Sandstone|24304|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Tomkinson Creek Group. Includes the Deagan Member and undifferentiated quartz arenite, lensing, thin- to very thick-bedded, fine-grained to pebbly; rippled, cross-bedded.|||||
26139|Short Range Sandstone|24442|5|Briefly described|p14|||Of the Tomkinson Creek Group.  Geological Province: Ashburton Province.|||||
26139|Short Range Sandstone|32174|6|Mentioned|Map legend|Carpentarian|Paleoproterozoic|Early Proterozoic or Carpentarian|||||
26139|Short Range Sandstone|33307|6|Mentioned|Fig.8||||||||
26139|Short Range Sandstone|35771|2|Defined|p25|early Carpentarian|early Carpentarian|Appendix.|||||
26139|Short Range Sandstone|39213|6|Mentioned|Fig.8||||||||
26139|Short Range Sandstone|39624|5|Briefly described|Table 2||||||||
26139|Short Range Sandstone|43223|5|Briefly described|Map Legend||Paleoproterozoic|Of Tomkinson Creek Subgroup.|||||
26139|Short Range Sandstone|43224|5|Briefly described|Map legend||Proterozoic|Of Tomkinson Creek Subgroup.|||||
26139|Short Range Sandstone|50353|5|Briefly described|Map Legend|Paleoproterozoic|Paleoproterozoic|Of Tomkinson Creek Group.|||||
26139|Short Range Sandstone|60684|5|Briefly described|p5 Tb. 1|Paleoproterozoic|Paleoproterozoic|Of the Tomkinson Creek Subgroup (Churchills Head Group). Quartz arenite and lithic arenite, feldspathic sublitharenite, siltstone.  Conformably underlies Attack Creek Formation; conformably overlies Morphett Creek Formation.|||||
26139|Short Range Sandstone|61406|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Tomkinson Creek Group. Contains the Deagan Member. Quartz arenite, sublithic and lithic arenite, feldspathic sublitharenite, and siltstone.  Overlies Morphett Creek Formation. In the Tennant Creek region.|||||
26139|Short Range Sandstone|65209|6|Mentioned|p35 Fig.1|Paleoproterozoic|Paleoproterozoic|||Tomkinson Creek Group|||
26139|Short Range Sandstone|67175|5|Briefly described|Map legend.|Paleoproterozoic|Paleoproterozoic|Tennant Region.||Unit in Tomkinson Creek Group.|Includes Deagan Member.|Overlies Morphett Creek Formation.|Quartz arenite, lithic and sublithic arenite, feldspathic sublitharenite, and siltstone.
23967|Shovel Billabong Andesite|22810|6|Mentioned|Table2 P4|||Maximum thickness: 300m.|||||
23967|Shovel Billabong Andesite|37579|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of the South Alligator Group.|||||
23967|Shovel Billabong Andesite|39069|5|Briefly described|Table 1||||||||
23967|Shovel Billabong Andesite|39357|4|Described|p11||||||||
23967|Shovel Billabong Andesite|39679|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
23967|Shovel Billabong Andesite|40243|6|Mentioned|p139|||Mention Fig.2|||||
23967|Shovel Billabong Andesite|40493|5|Briefly described|Table 1||||||||
23967|Shovel Billabong Andesite|40808|5|Briefly described|Table 2||||||||
23967|Shovel Billabong Andesite|41125|6|Mentioned|p26|||Mention Fig.15|||||
23967|Shovel Billabong Andesite|41309|6|Mentioned|p7||||||||
23967|Shovel Billabong Andesite|41397|4|Described|p10||||||||
23967|Shovel Billabong Andesite|41407|6|Mentioned|Map legend|Proterozoic|||||||
23967|Shovel Billabong Andesite|43187|5|Briefly described|p2||||||||
23967|Shovel Billabong Andesite|43726|5|Briefly described|p3||||||||
23967|Shovel Billabong Andesite|46658|6|Mentioned|Fig.5 P548||||||||
23967|Shovel Billabong Andesite|47049|6|Mentioned|Fig.2||||||||
23967|Shovel Billabong Andesite|60680|5|Briefly described|Map legend|Orosirian|Orosirian|Of the South Alligator Group.  Geological Province: Pine Creek Orogen. Massive pitchstone, variolitic andesite and porphyritic microdiorite.|||||
23967|Shovel Billabong Andesite|64698|4|Described|lithinterp table|Orosirian|Orosirian|Age ~1850-1863Ma.Of South Alligator Group. Max thickness 300m. Dull grey-green, massive pitchstone, variolitic andesite and porphyritic microdiorite.|||||
23967|Shovel Billabong Andesite|65232|5|Briefly described|p45|||With Gerowie Tuff, is interbedded within upper part of Koolpin Formation. Mount Bonnie Formation conformably overlies these units.|||||
23967|Shovel Billabong Andesite|67564|4|Described|p7 Table 2, p21, p61.|Paleoproterozoic|Paleoproterozoic|300 m thick; submarine. Has a gravity high and a distinct, moderate to high, linear magnetic signature. Very similar geochemistry to Zamu Dolerite.|c.1865 Ma.|Unit in South Alligator Group.|||Green-grey, massive pitchstone; variolitic andesite; microdiorite.
41979|Showell Member|23937|2|Defined|p93 App. 1, p35|Calymmian|Calymmian|Of Mainoru Fm (Collara Subgp, Roper Gp).  Conformably overlain by Crawford Fm, disconformably by Jalboi Fm; conformably overlies Wooden Duck Mbr.  Age: 1492+/-4, 1493+/-4Ma (SHRIMP, Jackson et al, 1999). Max. thick: >155m.|||||
41979|Showell Member|60573|5|Briefly described|Map legend|Mesoproterozoic|Mesoproterozoic|Of the Mainoru Formation (Roper Group).  Laminated calcareous and non-calcareous mudstone; medium bedded laminated limestone with minor thin interbeds of glauconitic siltstone and sandstone.|||||
41979|Showell Member|61390|5|Briefly described|Map Legend|Ectasian|Calymmian|Of the Mainoru Formation. Laminated calcareous and non-calcareous mudstone; medium bedded laminated limestone with minor thin interbeds of glauconitic siltstone and sandstone.|||||
24495|Simpsons Gap Metasediments|38606|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
24495|Simpsons Gap Metasediments|38885|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
24495|Simpsons Gap Metasediments|39583|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
24495|Simpsons Gap Metasediments|41816|4|Described|p7||||||||
24495|Simpsons Gap Metasediments|41837|6|Mentioned|Map legend|Proterozoic|||||||
24495|Simpsons Gap Metasediments|43225|5|Briefly described|Map Legend||Paleoproterozoic|Of Iwupataka Metamorphic Complex.|||||
24495|Simpsons Gap Metasediments|43503|5|Briefly described|8,23||||||||
24495|Simpsons Gap Metasediments|48992|2|Defined|p47|Mesoproterozoic|Mesoproterozoic|Prob.Middle Proterozoic|||||
24495|Simpsons Gap Metasediments|50369|6|Mentioned|p22.2||||||||
26141|Skinner Sandstone|28255|3|Fully described|p69, Tb. 11 (opp. p8)|Adelaidean|Adelaidean|Of Duerdin Gp. Massive x-bedded grey, medium to coarse gr.and conglomeratic sst. Overlies Angalarri Sltst on WATERLOO, not clear elsewhere. Truncates both Ang.Sltst.and Saddle Cr Fm on AUVERGNE. Unconformable on Auvergne Gp acc. to Pontifex et al (1968)|||||
26141|Skinner Sandstone|32699|5|Briefly described|Map legend|Adelaidean|Adelaidean|Of the Duerdin group.  Grey and brown dolomitic sandstone conglomeratic sandstone, conglomerate.|||||
26141|Skinner Sandstone|32701|4|Described|Table 1|||Adelaidean. See p14. Of the Duerdin Group.|||||
26141|Skinner Sandstone|33375|6|Mentioned|p11 Tb. 1, p13|Adelaidean|Adelaidean|Of the Duerdin Group. Medium and coarse quartz sandstone, dolomitic sandstone, conglomerate; minor tillite; strongly cross-bedded. Highly lenticular.|||||
26141|Skinner Sandstone|33376|6|Mentioned|Map legend|Adelaidean|Adelaidean||||||
26141|Skinner Sandstone|33378|5|Briefly described|Map legend|Adelaidean|Adelaidean|Of the Duerdin Group. Medium and coarse quartz sandstone, dolomitic sandstone, conglomerate; minor tillite.|||||
26141|Skinner Sandstone|37927|5|Briefly described|p507||||||||
26141|Skinner Sandstone|45112|4|Described|p36||||||||
26141|Skinner Sandstone|48938|2|Defined|p60|Adelaidean|Adelaidean||||||
26141|Skinner Sandstone|48943|3|Fully described|p79||||||||
26141|Skinner Sandstone|60006|5|Briefly described|Map Legend|Neoproterozoic|Neoproterozoic|Geological Province: Wolfe Creek Basin. Of Duerdin Group. Unconformably overlies Angalarri Siltstone. Unconformably overlain by Fargoo Tillite. Basal diamictite, dolomitic sandstone, conglomerate.|||||
26141|Skinner Sandstone|60682|4|Described|p17, 18|Neoproterozoic|Neoproterozoic|Of Duerdin Group. Unconformably overlies Auvergne Group. Conformably overlain by Fargoo Tillite. Max. thickness: >60m. Basal diamictite, dolomitic sandstone, conglomerate. Geological Province: Wolfe Creek Basin.|||||
26141|Skinner Sandstone|65331|5|Briefly described|Map legend|Neoproterozoic |Neoproterozoic |Of Duerdin Group, Wolfe Creek Basin. Basal diamictite, dolomitic sandstone, conglomerate |||||
26141|Skinner Sandstone|67151|5|Briefly described|Map legend.|Neoproterozoic|Neoproterozoic|Wolfe Basin.||Unit in Duerdin Group.||Is overlain by Fargoo Tillite.|Basal diamictite, medium and coarse quartz sandstone, dolomitic sandstone, conglomerate.
26900|Slatey Creek Granite|22446|6|Mentioned|p19|Statherian|Statherian||||||
