Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Sherbrook Group|16826|||||Yes|Group, Suite|Formal|Variation of published name|Fully described|Otway Supergroup|28897|||Maastrichtian|65|||Cenomanian|97||||5000||No|34063||||||Previously of the Knight Group.|Marine sediments. Frequent mudstone and massive sandstone units.|sedimentary siliciclastic|||N|
Shoemaker beds|73118|Shoemaker Beds|16850|||Yes|Formation, beds|Informal|Variation of published name|Briefly described||||||||||||||||No|44135||||||Correlate of units of the Gordon Group.|Deep-water graptolitic shale and carbonate turbidite.||||N|
Shower Droplet Volcanics|74594|Shower Droplet Formation|37345|||Yes|Formation, beds|Formal|Variation of published name|Described|Skipworth Subgroup|37342|||Ediacaran||||Neoproterozoic III|||||300||Yes|62516||Direen, N. (GSTAS)|24/JUN/08|Forsyth, S.|02/NOV/08|Notification of name change rec'd from S. Forsyth, June 2008. PP.|Comprises picrite pillows, hyaloclastite picrite breccia and flows.||||N|
Sideling Sandstone|75362|Sidling sandstone|36811|||Yes|Formation, beds|Reserved|Variation of published name|Defined|Panama Group|36814|||Early Devonian||||Early Devonian||||1500|2000||Yes|||Seymour, D. (MRT)|08/JUL/09|Forsyth, S.|07/SEP/10|Lisle 1:25 000 map sheet area (part of 8415). Dominantly fine-grained sandstone, some interbedded siltstone; turbiditic in part. Early Devonian age. This is a formalisation and name correction of the previous informal (and misspelt) "Sidling sandstone". Note, previous database entry (Strat No 34172) identifying Sidling Sandstone as a formal unit appears to be in error and based on a few erroneous uses in figures in publications by A.R. Reed, in which most uses in the body text were the correct, informal "Sidling sandstone". Map Sheet given above is TasMap 1:25,000 series. To be published: Mineral Resources Tasmania publications arising from TasExplore Project (late 2009 - 2010). Possible AJES paper(s) - 2010?|Dominantly fine-grained sandstone, some interbedded siltstone; turbiditic in part.||||N|
Sidling sandstone|36811|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described|Panama Group|36814|||Devonian||||Late Silurian|||||||No|23850||||||This informal, misspelt name to be replaced by Sideling Sandstone.|Turbidite facies.||||N|
Singing Creek Formation|26140|||||Yes|Formation, beds|Formal|Variation of published name|Defined|Denison Group|5370|||Iverian||||Idamean|||||700|TAS|No|30274|30275|||||Within the Wurawina Supergroup. Also referred to as Singing Creek Siltstone - names used interchangeably in TSG Spec. Pub. 15 (1989) - Geology and Mineral resources of Tasmania. The Formation probably has precedence.|Predominantly quartzwacke turbidite deposited as a submarine fan complex, with Idamean faunas.|sedimentary siliciclastic|||N|
Sisters Granule Conglomerate|74350|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|66172|||||||Quartz sandstone association of rocks forming base of Upper Parmeener Supergroup in the St Marys and Apslawn area.||||N|
Skinners Flat Siltstone|78545|||||Yes|Formation, beds|Formal|Other new published name|Described|Balfour Subgroup|40970|||Neoproterozoic||||Neoproterozoic|||||||No|67502||||||Age poorly constrained by age of dolerite dykes intrusions into other Rocky Cape Group units, and slate ages (643+/-10Ma), and biostratigraphy and isotope chemostratigraphy of overlying Black River Dolomite (~750-650 Ma).|||||N|
Skipping Ridge Formation|23975|||||Yes|Formation, beds|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Permian||||Permian||||||TAS|No|39579|39579|Geological Survey of Tasmania|03/AUG/79||||Alternations of dark calcareous siltstone and impure micritic limestone; minor sandstone.|sedimentary siliciclastic|sedimentary carbonate||N|
Skipworth Subgroup|37342|Skipworth Volcanics|37337|||Yes|Subgroup|Formal|Variation of reserved name|Described|Grassy Group|7717|||Ediacaran||||Ediacaran|579|16|||1700||No|60650||Direen N.|29/DEC/98|||Definition in PhD.? Comprises 4 distinct mafic intrusive or volcanosedimentary units, 2 being tholeiitic and 2 of primitive chemistry.|||||N|
Slaughter Bluff Volcanic Breccia|16990|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|45087|||||||||||N|
Slide Conglomerate|29006|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned||||||||||||||||No|37412||||||See also Slide Breccia - names used interchangeable in article. Unclear which takes precedence?|||||N|
Smithton Dolomite|17009|||||Yes|Formation, beds|Formal|Other new published name|Described|Togari Group|23016|||Ediacaran|545|||Ediacaran|580||||1500||No|31172||||||In the Smithton Basin.|Shallow marine deposits - interbedded dolomite and dolomitic limestone.|sedimentary carbonate|||N|
Sock Creek lava|73810|||||Yes|Formation, beds|Informal|Other new published name|Briefly described||||||||||||||200||No|638|||||||A unit of felsic lava with intercalations of siltstone, sandstone and breccia.||||N|
South West Cape Granite|33462|||||Yes|Formation, beds|Informal|Other new published name|Described|||||Late Cambrian|497|3||Late Cambrian|497.8|3.3|||||No|44105||||||Southern Tyennan Element. McClenaghan suggests this granite is Cambrian in email 25-MAR-2004.  Age and grouping (ie, ungrouped) derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|S-type biotite alkali-feldspar granite|igneous felsic intrusive|||Y|S-type
Southern Hobart Group|37073|||||Yes|Group, Suite|Formal|Other new published name|Mentioned||||||||||||||||No|23718|||||||||||N|
Southwell Subgroup|30229|||||Yes|Subgroup|Formal|Other new published name|Described|Mount Charter Group|30225|||Cambrian||||Cambrian|||||||No|43131|||||||||||N|
Southwest Island Granite|17136|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Deal Island Suite|31570|Late Devonian||||Middle Devonian|||||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|S-type biotite alkali-feldspar granite|igneous felsic intrusive|||Y|
Spero Bay Group|27571|||||Yes|Group, Suite|Formal|Variation of published name|Described|||||Devonian||||Devonian|||||||No|43461||||||Includes Point Hibbs Limestone, Red Reef Cliff Sandstone and Whitehorse Beach Sandstone. See also the informal  "Spero Bay Group".|||||N|
Spero Bay Ultramafic Complex|40955|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described||||||||||||||||No|63168||||||Brown, A.V. 1989. Eo-Cambrian-Cambrian. In: Burret, C.F., Martin, E.L. (ed.): Geology and Mineral Resources of Tasmania.  Geological Society of Australia Inc. Spec. Publ. 15.|Layered peridotite, serpentinite and associated rocks.||||N|
Sphinx Rock Member|74583|||||Yes|Member, phase|Formal|Other new published name|Mentioned||||||||||||||||No|63868||||||Unit in the Hobart area.|||||N|
Spinks Creek Volcanics|35367|||||Yes|Formation, beds|Formal|Variation of reserved name|Described|Kanunnah Subgroup|34163|||Neoproterozoic||||Neoproterozoic|||||1000||No|23191||Everard J.L.|29/MAR/00|||Within the Togari Group. Late Precambrian and Cambrian, Smithton Basin.|Extrusive basalts, local pillows and amygdales.||||N|
Sprent Formation|17183|||||Yes|Formation, beds|Formal|Other new published name|Fully described||||||||||||||||No|31472||||||Of Radford Creek Group according to 2003 digital map of Tasmania.|Partly volcaniclastic; partly sandstone, chert-rich.||||N|
Spreyton beds|74351|Spreyton Beds|17184|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Early Permian||||Late Carboniferous|||||||No|63172||||||See also Spreyton Formation and Spreyton Coal Measures.|||||N|
Springmount Mudstone|17215|Springmount Formation|17214|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Bogan Gap Group|2080|||Late Permian||||Late Permian|||||69||No|34047||||||See also Springmount Formation.|Hard, dark grey mudstone with some sandy beds.||||N|
Springs Sandstone|17220|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Upper Parmeener Supergroup|18944|||Early Triassic||||Triassic|||||92.5||No|34010||||||See also Spring Sandstone. Of Lewis (1940).|||||N|
Squirrel Creek Formation|17232|||||Yes|Formation, beds|Formal|Other new published name|Defined|Denison Group|5370|||Early Ordovician||||Early Ordovician|||||700|TAS|No|30275|30275|||||Thickness: ~700m.|Shallow-marine sandstone and calcareous siltstone, with a rich Ordovician fauna.|sedimentary siliciclastic|||N|
St Marys Porphyry|73820|St Marys Porphyrite|34174|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Scamander Tier Suite|31506|Middle Devonian||||Middle Devonian|||||||No|67503||J.Everard|02/NOV/07|||Preferred spelling and rock name by MRT (J.Everard, pers.comm., 2005), Published in Surface Geology of Australia, 1:1,000,000 scale - Eastern States (2nd edition).|I-type quartz-pyroxene porphyrite|igneous felsic volcanic|||Y|
Standard Hill Formation|17257|Standard Hill Member|22888|||Yes|Formation, beds|Formal|Variation of reserved name|Defined|Chudleigh Subgroup|4059|||Darriwilian||||Darriwilian||||||TAS|No|41954|41954|||||Reserved as Standard Hill Member by Banks M.R., Burrett C.F. (1977).|||||N|
Stanley beds|17267|Stanley Beds|17265|||Yes|Formation, beds|Informal|Variation of published name|Described||||||||||||||||No|42358|||||||||||N|
Stephens Dolomite|17323|||||Yes|Formation, beds|Formal|Variation of published name|Mentioned|Clark Group|4102||||||||||||||No|41793||||||Thickness: >1200m.|||||N|
Sterling Valley Volcanics|40325|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Cambrian||||Cambrian|||||||No|23943|||||||Andesitic-basaltic  rocks.||||N|
Sticht Range Formation|26910|Sticht Range Beds|17330|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Late Cambrian||||Middle Cambrian|||||1200||No|41695|||||||Coarse-grained siliciclastics.|sedimentary siliciclastic|||N|
Stitt Quartzite|17341|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Owen Group|34165|||Cambrian||||Cambrian|||||300||No|31174|||||||Micaceous quartzwacke interbedded withblack slate and siltstone (87/25804 p54)||||N|
Stockers Tillite|17344|Stockers Formation|17343|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Lower Parmeener Supergroup|10795|||Early Permian||||Early Permian|||||180||No|24548||||||See also the version Stocker's Tillite.|Tillitic conglomerate.||||N|
Stoney Creek Granitic Porphyry|17369|Stoney Creek granitic porphyry|17370|||Yes|Formation, beds|Informal|Variation of published name|Briefly described||||||||||||||||No|41142|||||||||||U|
Stony Head Sandstone|17376|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Tippogoree Group|36813|||Early Ordovician|423|22|isotopic, Rb/Sr|Early Ordovician|540||||1000|TAS|No|42878|42878|||||Formerly of the Mathinna Group; now of the Tippogoree Group (Mathinna Supergroup).|Quartzose turbiditic sandstone.||||N|
Strahan Sand Member|76019|||||Yes|Member, phase|Formal|Variation of published name|Defined|Macquarie Harbour Formation|76018|||Early Eocene||||Early Eocene|||||5|TAS|No|66858|66858|||||Strongly influenced by wave action; likely a barrier-bar. Overlain by plastic brown clay beneath carbonaceous mud. Type section at sand quarry at Dead Horse Point. Forms steep cliffs at various spots around Risby Cove. Age: Early Eocene Malvacipollis diversus Zone of Stover and Partridge (1973)|Very well-sorted fine to coarse quartz sand; homogeneous in composition and texture, although bottom 1 m is trough cross-bedded; this is overlain by 0.5 m transitional zone of very low-angle bedding overlain by 1 m of well-defined low-angle bedding.|quartz-rich arenite to rudite|||N|
Strathgordon Metamorphic Complex|36135|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Paleoproterozoic|1697|4||Paleoproterozoic|1764|8|||||No|23460|||||||A greenschist facies.||||N|
Strickland Gorge Formation|24508|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Lower Parmeener Supergroup|10795|||Permian||||Permian|||||60|TAS|Yes|41696||Everard J.L.|12/JAN/88||||Poorly sorted pebbly mudstone, sandstone and minor conglomerate, marine fossils present in places.||||N|
Strzelecki Granite|26916|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Boobyalla Suite|31666|Late Devonian|384|3||Middle Devonian|384|3|||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). One of the Furneaux Islands granites on Flinders Island.|S-type biotite-garnet alkali-feldspar granite|igneous felsic intrusive|||Y|
Studland Bay Basalts|17461|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Neogene||||Cenozoic|||||||No|42552|||||||||||N|
Styx Dolomite|24509|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Weld River Group|24566|||Late Precambrian||||Late Precambrian|||||500|TAS|Yes|41908||Calver C.R.|04/DEC/89|||Fully described in Ref. 90/26830 P47|Consists of massive, white to pale grey, fine-grained dolomite.||||N|
Success Creek Group|17488|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Neoproterozoic|600|||Neoproterozoic|700||||1000||No|31172||||||Dundas Trough? Cratonic shallow-water sedimentary sequence.|Fluviatile deposits - lower siliceous sandstone; upper siliceous  siltstone, mudstone, dolomite and stromatolite clast-bearing, oolitic, chert breccia units.|sedimentary|||N|
Sulphur Creek Conglomerate|17512|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|35288|||||||||||N|
Sunset Bay Sandstone|35496|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|Lower Parmeener Supergroup|10795|||Sakmarian||||Sakmarian|||||||No|23222||||||See also Kingborough Explan Notes (1985), p16 ; Banks, Hale & Yaxley (1955), Pap & Proc Roy Soc Tas 89 p219-229. Occurs on Satellite Island, W of Alonnah, Bruny Island.|Grey, or mottled grey, well-sorted, angular fine-grained quartz and quartz feldspar sandstones; a few erratics of granite and quartzite; glendonites present; small pyrite concretions in upper part; worm tracks, burrows, rare macrofossils in lower part||||N|
Supply River Sandstone|33767|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Hills P.|29/OCT/99|||Badger Head area.|||||N|
Surprise Bay Formation|41157|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||McClenaghan, M.|01/JUN/04|||Western King Island, description not yet published in association with name.|Pelitic sequence, mainly phyllite.||||N|
Swifts Jetty Sandstone|17586|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Masseys Creek Group|11437|||Permian||||Permian|||||||No|34098|||||||Richly fossiliferous, glauconitic and conglomeratic sandstone.||||N|
Table Cape Group|17623|Table Cape Beds|17621|||Yes|Group, Suite|Formal|Variation of published name|Described|||||Early Miocene||||Late Oligocene|||||30||No|44238||||||See also Lexicon. SK55-2/ Table Cape.|||||N|
Tarraleah Till|17866|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Pleistocene||||Pleistocene|||||||No|30524|||||||||||N|
Tasmanian Dolerite|17883|Tasmanian dolerite|17885|||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Jurassic||||Jurassic|||||||No|33627||||||One of Tasmania's major rock types, mentioned in many publications. See also Tasmanian Dolerites.|Dolerite and related rocks|igneous mafic intrusive|||Y|
Tasmanites Shale|68975|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Carboniferous||||Late Carboniferous|||||||No|60296||||||Named for the Tasmanites microfossil that occurs in the formation. See also Tasmanite Shale and Tasmanite Oil Shale and informal versions of same.|||||N|
Tayatea Dolerite|40981|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|||||||John Everard suggests the name Tayatea Dyke Swarm (not published yet) to avoid name clash with Rocky Cape Group.|Tholeiitic doletite dykes (Rocky Cape Dyke swarm).||||Y|
Teatree Point Breccia|73119|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described||||||||||||||150||No|44135||||||In the Dial Range Trough.|Block of chert and other lithologies in a matrix of lithic wacke and conglomerate.||||N|
Tebrakunna Dolerite|75979|||||Yes|Formation, beds|Reserved|Reserved|Defined|||||Early Carboniferous|330|6|isotopic, K/Ar|Late Devonian|||inferred, intrusive relationship|||TAS|Yes|||Everard, J.L. (MRT)|24/MAY/11|Forsyth, S.|26/MAY/11|See Definition card. Proposed publications: CORBETT K.D. QUILTY P. G. & CALVER C. R. (Eds.). In prep. (2011?) The Geological Evolution of Tasmania. Geological Society of Australia Special Publication. [Note to ASUD staff : use definition to update intrusive relationships for other units when this name  is published]|Dark grey, fine- to medium-grained (mean grain size 0.5 - 2 mm), aphyric to sparsely plagioclase-phyric dolerite, with primary plagioclase, augite or titaniferous augite, olivine (?), ilmenite and magnetite.|igneous mafic intrusive|||Y|
The Dutchman Granite|18038|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Poimena Suite|31626|Late Devonian||||Middle Devonian|||||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|I-type biotite monzogranite|igneous felsic intrusive|||Y|
The Hazards Granite|26937|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Freycinet Suite|40888|Late Devonian||||Middle Devonian|||||||No|42726||||||Formal name not intended. Included in Boobyalla Suite of Chappell 1991. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|I-type biotite alkali-feldspar granite|igneous felsic intrusive|||Y|
Thirlstane Basalt|18060|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Eocene|38||isotopic, K/Ar|Eocene|38||isotopic, K/Ar||175||No|34513|||||||Repetitious thin flows of alkali olivine basalt.||||N|
Thirsty Lagoons Granite|73632|Thirsty Lagoons granite|24025|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Devonian||||Devonian|||||||No|63540|||||||S?-type,felsic granite.||||Y|
Thompson Formation|18067|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Dundas Group|26529||||||||||||||No|24548||||||Also referred to as Thompson Slate and Greywacke.|Slate and greywacke.||||N|
Three Hummock Island Granite|18100|Three Hummock Island Adamellite|33460|||Yes|Formation, beds|Formal|Other new published name|Described|||Interview Suite|31593|Carboniferous|342|7.1|isotopic, K/Ar|Carboniferous|||||||No|42726||||||Name inferred from map "Tasmanian granites and associated mineralisation" (2005). S-type biotite granite.|Adamellite to alkali-feldspar granite. Med.- to coarse-gr., K-feldspar, plagioclase, quartz, biotite+muscovite, and accessory tourmaline+apatite. K-feldspar megacrysts are variably abundant; some cordierite.|igneous felsic intrusive|||Y|S-type
Thureau Formation|24033|Thureau formation|18108|||Yes|Formation, beds|Formal|Resvd name published|Fully described||||||||||||||||No|41993||Fitzsimons S.J.|17/MAR/89||||||||N|
Tiers Formation|26942|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Upper Parmeener Supergroup|18944|||Ladinian||||Anisian|||||25||No|24549|||||||"Felspathic sandstones" - no coal and carbonaceous bands are present. Alternations of grey-green shale and non-carbonaceous feldspathic sandstone.||||N|
Tiger Range Group|18145|||||Yes|Group, Suite|Formal|Other new published name|Defined|Wurawina Supergroup|24587|||Early Devonian||||Silurian||||||TAS|No|35671|35671||||||Shallow marine siliciclastic rocks.||||N|
Tim Shea Sandstone|28236|Tim Shea sandstone|18156|||Yes|Formation, beds|Formal|Variation of published name|Defined|Denison Group|5370|||Early Ordovician||||Late Cambrian||||||TAS|No|30277|30277|||||Correlated with upper part of Reeds Conglomerate (GSA Special Publication 15 (1989), p186). Formerly of Denison Subgroup.|||||N|
Timbs Group|26945|Timbs Creek Formation|23007|||Yes|Group, Suite|Formal|Resvd name published|Described|||||Late Precambrian|380|||Neoproterozoic|380|6|||||No|42551||||||Part of the Arthur Metamorphic Complex.|Pelitic and carbonate-rich schist with subordinate amphibolite and minor quartzose schist and carbonate.||||N|
Tippogoree Group|36813|||||Yes|Group, Suite|Formal|Other new published name|Defined|Mathinna Supergroup|36812|||Devonian||||Early Ordovician|||||2000|TAS|Yes|23850|23850|||Forsyth, S.|03/JUL/01||Thick, graded beds of fine- to medium-grained, rarely coarse-grained, sandstone and minor pelite stratigraphically overlain by predominantly massive but rarely turbidated black slate.||||N|
Toarra Formation|24038|||||Yes|Formation, beds|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Kazanian||||Kungurian||||||TAS|No|39579|39579|Geological Survey of Tasmania|03/AUG/79||||Poorly sorted siltstone and minor conglomerate, bioturbated in parts.|sedimentary siliciclastic|||N|
Togari Group|23016|||||Yes|Group, Suite|Formal|Resvd name published|Described|||||Neoproterozoic|580|||Neoproterozoic|650||||||No|43777||Everard J.L.|14/MAY/92|||Late Precambrian and Cambrian. In the Smithton Basin. Age from indirect evidence from radiometric dating and stromatolites suggests late Neoproterozoic (<750Ma).|Comprises mostly siltstone and dolostone overlain by volcaniclastic sandstone, conglomerate and breccia interbedded with tholeiitic basalts.Shelf and rift sequences.|sedimentary|igneous mafic volcanic||N|
Togari Group and correlates|37485|Togari Group|23016|||Yes|Group, Suite|Informal|Variation of published name|Not recorded|||||Early Cambrian||||Neoproterozoic|||||||No|||||||Lithology recorded for this informal grouping  is that to be used for Tasmania 1:1million geological map, National Maps Project. Includes Togari Group, Ahrberg Group, Success Creek Group.|Undifferentiated sequences including dolomite, limestone, turbiditic volcaniclastic rocks, tholeiitic basalt, conglomerates and sandstones|sedimentary carbonate|sedimentary siliciclastic||N|
Tomahawk Formation (TAS)|18306|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Quaternary||||Quaternary|||||||No|35466||||||Not to be confused with unit of the same name in Northern Territory.|Terrigenous quartz-glauconite sandstone.||||N|
Tombstone Creek Granite|18315|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Russells Road Suite|31541|Late Devonian|385|2||Middle Devonian|385|2|||||No|42726||||||See also Tombstone Creek Alkali-Feldspar Granite. Formerly of Tombstone Creek Suite. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). Part of Scottsdale Batholith.|I-type biotite monzogranite: Alkali-feldspar granite pluton with strong pink colouration, equigran. coarse to fine-gr.quartz, K-feldspar, plagioclase+Fe-rich biotite; interior is adamellite.|igneous felsic intrusive|||Y|I-type
Tombstone Creek Suite|31542|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||Tulendeena Supersuite|31538||||||||||||No|42726|||||||||||Y|
Top Orebody Bed|18424|||||Yes|Bed|Informal|Other new published name|Mentioned||||||||||||||||No|31468||||||Probably not intended as a formal name?|||||N|
Torquay Group|18441|||||Yes|Group, Suite|Formal|Other new published name|Fully described|||||Miocene||||Oligocene|||||1000||No|34063|||||||Sandstone, shale, then shallow-marine calcarenite; limestone, clayey limestone, marl and calcareous clay.|sedimentary siliciclastic|sedimentary carbonate||N|
Torquay Sequence|41027|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Described|||||Quaternary||||Chattian|||||||No|14235|||||||Shallow marine siltstones and marls, overlain by open marine carbonates; local volcanics.|sedimentary carbonate|argillaceous detrital sediment||N|
Traveller Clarence Rhythmites|18557|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Pleistocene||||Pleistocene|||||||No|30524|||||||||||N|
Trial Harbour Ultamafic Complex|40953|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Cambrian||||Cambrian|||||||No|63168||||||Brown, A.V. 1989.  Eo-Cambrian-Cambrian.  In: Burrett, C.F., Martin, E.L. (ed.): Geology and Mineral Resources of Tasmania.  Geological Society of Australia Inc. Spec. Publ. 15.|Dominantly serpentinised layered dunite and hazburgite ("LDH association").||||N|
Trial Ridge beds|73121|Trial Ridge Beds|26956|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Middle Cambrian||||Middle Cambrian|||||5000||No|63168|||||||Siliceous conglomerate, sandstone and siltstone; middle section contains trilobites and brachiopods.||||N|
Triassic sedimentary rocks 76703|76703|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Triassic|205|||Early Triassic|251||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Truro Tillite|24047|Woodbridge Glacial Formation|20483|||Yes|Formation, beds|Formal|Other new published name|Defined|Lower Parmeener Supergroup|10795|||Late Carboniferous||||Asselian|||||580|TAS|No|39234|41895|N.Farmer|04/JUL/77||||Tillite, diamictite and minor rhythmitic claystone.||||N|
Tubicolar Sandstone|18628|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|40127||||||May also be written as "Tubicolor Sandstone".|||||N|
Tulendeena Granite|18654|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Diddleum Suite|33464|Middle Devonian||||Middle Devonian|||||||No|42726||||||Name implied by map legend. Bassian Batholith of Chappell et al 1991. Formerly of Tulendeena Suite. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). Part of Scottsdale Batholith. To be replaced by Tulendeena Granodiorite.|I-type biotite-hornblende granodiorite|igneous felsic intrusive|||Y|
Tulendeena Granodiorite|75566|Tulendeena Granite|18654|||Yes|Formation, beds|Reserved|Variation of published name|Reserved|||Diddleum Suite|33464|Middle Devonian||||Middle Devonian|||||||No|||Everard, J.L. (MRT) after Chappell et al 1991|18/DEC/09|||Bassian Batholith of Chappell et al 1991. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). Part of Scottsdale Batholith.|I-type biotite-hornblende granodiorite|igneous felsic intrusive|||Y|
Tulendeena Suite|31539|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Tulendeena Supersuite|31538||||||||||||No|42726|||||||||||Y|
Tulendeena Supersuite|31538|||||Yes|Supergroup|Formal|Variation of published name|Briefly described||||||||||||||||No|42726|||||||||||Y|
Tullah Slates|18655|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|36817|||||||||||N|
Tunnelrace Volcanics|36134|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Ahrberg Group|160||||580||||650||||||No|23460|||||||||||N|
Turquoise Bluff Slate|18724|Turquoise Bluff|23067|||Yes|Formation, beds|Formal|Resvd name published|Defined|Tippogoree Group|36813|||Early Ordovician|460||biozone|Early Ordovician|485||biozone||2000|TAS|No|42878|42878|||||Contains a graptolite of age: ca 485-460Ma. Previously of the Mathinna Group - now within the Tipogoree Group of the Mathinna Supergroup.|Predominantly fine-grained rocks; shale, mudstone, chert and fine-grained sandstone; includes black pelite. Contains Late Arenigian graptolites.||||N|
Turritella bed|39202|||||Yes|Bed|Informal|Variation of published name|Briefly described|Dilwyn Formation|5489|||Longfordian||||Longfordian|||||||No|61182||||||Is this one unit or two? The 2001 reference appears to be for a Tasmanian Early to Mid-Miocene (Longfordian) unit within Fossil Bluff Sandstone, but the others refer to a Victorian Early Eocene unit in the Otway Basin -  Minor unit of Dilwyn Formation (Wangerrip Group). See also Turritella Bed.  An informal name but current usage appears to favour this version??|||||N|
Twelvetrees Quartzite|18738|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|41793|||||||||||N|
Twin Creeks Formation|24543|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Mount Anne Group|24391|||Precambrian||||Precambrian|||||1000|TAS|Yes|42227|42227|Calver C.R.|05/JUL/85||||Dominantly phyllite with subordinate dolomite and quartz siltstone and rare orthoquartzite.||||N|
Tyennan Group and correlates|37490|Tyennan Nucleus|34030|||Yes|Group, Suite|Informal|Other new published name|Briefly described|||||Neoproterozoic||||Mesoproterozoic|||||||No|||||||Lithology recorded for this informal grouping  is that to be used for Tasmania 1:1million geological map, National Maps Project. Includes Goat Island Conglomerate.|Pelitic schist and quartzite, some schistose conglomerate|sedimentary siliciclastic|||N|
